LV,power,2016,1,0.6075004860000001,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,22.194739978,eurostat
PL,power,2016,1,11.595009276,eurostat
PT,power,2016,1,5.785837962,eurostat
RO,power,2016,1,8.496117908,eurostat
SE,power,2016,1,0.599167146,eurostat
SI,power,2016,1,0.533611538,eurostat
SK,power,2016,1,4.05416991,eurostat
AT,power,2016,1,8.539451276,eurostat
BE,power,2016,1,16.311679716,eurostat
BG,power,2016,1,2.978057938,eurostat
CY,power,2016,1,0.0,eurostat
CZ,power,2016,1,8.433062302,eurostat
DE,power,2016,1,77.181450634,eurostat
DK,power,2016,1,3.100558036,eurostat
EE,power,2016,1,0.491111504,eurostat
ES,power,2016,1,27.061688316,eurostat
EU27_2020,power,2016,1,344.049997462,eurostat
FI,power,2016,1,1.70972359,eurostat
FR,power,2016,1,41.816144564,eurostat
GR,power,2016,1,4.071947702,eurostat
HR,power,2016,1,2.960002368,eurostat
HU,power,2016,1,8.97917385,eurostat
IE,power,2016,1,4.518614726,eurostat
IT,power,2016,1,59.637269932,eurostat
LT,power,2016,1,2.272779596,eurostat
LU,power,2016,1,0.756111716,eurostat
LV,power,2016,1,1.485834522,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,32.848081834,eurostat
PL,power,2016,1,16.210012968,eurostat
PT,power,2016,1,5.780282402,eurostat
RO,power,2016,1,11.253897892,eurostat
SE,power,2016,1,0.738056146,eurostat
SI,power,2016,1,0.78333396,eurostat
SK,power,2016,1,4.131669972,eurostat
AT,power,2016,1,10.692508554,eurostat
BE,power,2016,1,19.986960434,eurostat
BG,power,2016,1,3.569169522,eurostat
CY,power,2016,1,0.0,eurostat
CZ,power,2016,1,10.655841858,eurostat
DE,power,2016,1,108.88480933,eurostat
DK,power,2016,1,4.526114732,eurostat
EE,power,2016,1,0.625278278,eurostat
ES,power,2016,1,32.490859326,eurostat
EU27_2020,power,2016,1,448.770914572,eurostat
FI,power,2016,1,2.943335688,eurostat
FR,power,2016,1,58.498935688,eurostat
GR,power,2016,1,4.209725590000001,eurostat
HR,power,2016,1,3.281669292,eurostat
HU,power,2016,1,12.064176318,eurostat
IE,power,2016,1,5.1952819340000005,eurostat
IT,power,2016,1,78.98339652,eurostat
LT,power,2016,1,0.951111872,eurostat
LU,power,2016,1,0.952500762,eurostat
LV,power,2016,1,1.959168234,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,41.973922468000005,eurostat
PL,power,2016,1,19.153070878,eurostat
PT,power,2016,1,5.59167114,eurostat
RO,power,2016,1,14.01112232,eurostat
SE,power,2016,1,1.218612086,eurostat
SI,power,2016,1,0.953056318,eurostat
SK,power,2016,1,5.39861543,eurostat
AT,power,2016,1,12.82917693,eurostat
BE,power,2016,1,22.357240108,eurostat
BG,power,2016,1,4.342225696,eurostat
CY,power,2016,1,0.0,eurostat
CZ,power,2016,1,12.809454692,eurostat
DE,power,2016,1,120.678985432,eurostat
DK,power,2016,1,4.2013922500000005,eurostat
EE,power,2016,1,0.652222744,eurostat
ES,power,2016,1,33.831693732,eurostat
EU27_2020,power,2016,1,521.764584078,eurostat
FI,power,2016,1,2.961391258,eurostat
FR,power,2016,1,70.94589009,eurostat
GR,power,2016,1,6.07083819,eurostat
HR,power,2016,1,4.203336696,eurostat
HU,power,2016,1,15.793345968,eurostat
IE,power,2016,1,4.813337184,eurostat
IT,power,2016,1,99.885635464,eurostat
LT,power,2016,1,2.771113328,eurostat
LU,power,2016,1,1.07500086,eurostat
LV,power,2016,1,1.732501386,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,46.573926148,eurostat
PL,power,2016,1,21.989462036,eurostat
PT,power,2016,1,5.673060094,eurostat
RO,power,2016,1,16.0416795,eurostat
SE,power,2016,1,1.28194547,eurostat
SI,power,2016,1,1.183612058,eurostat
SK,power,2016,1,7.066116764,eurostat
AT,power,2017,1,16.540846566,eurostat
BE,power,2017,1,26.3143821626,eurostat
BG,power,2017,1,5.037226252,eurostat
