country,date,demand,type
GR,2021-02-01,199.768,power
HR,2021-02-01,75.1,power
HU,2021-02-01,264.0,power
IE,2021-02-01,212.415,power
IT,2021-02-01,1929.0,power
LT,2021-02-01,38.8,power
LU,2021-02-01,6.67,power
LV,2021-02-01,81.799,power
MT,2021-02-01,27.039,power
NL,2021-02-01,960.19,power
PL,2021-02-01,250.257,power
PT,2021-02-01,144.665,power
RO,2021-02-01,223.0,power
SE,2021-02-01,3.0,power
SI,2021-02-01,17.613,power
SK,2021-02-01,110.734,power
AT,2021-03-01,226.987,power
BE,2021-03-01,406.9,power
BG,2021-03-01,143.657,power
CY,2021-03-01,0.0,power
CZ,2021-03-01,142.975,power
DE,2021-03-01,1616.0,power
DK,2021-03-01,9.16,power
EE,2021-03-01,26.6,power
ES,2021-03-01,383.544,power
EU27_2020,2021-03-01,8359.118,power
FI,2021-03-01,69.0,power
FR,2021-03-01,320.952,power
GR,2021-03-01,298.94,power
HR,2021-03-01,83.9,power
HU,2021-03-01,249.0,power
IE,2021-03-01,278.149,power
IT,2021-03-01,2149.1,power
LT,2021-03-01,31.5,power
LU,2021-03-01,6.67,power
LV,2021-03-01,60.053,power
MT,2021-03-01,29.024,power
NL,2021-03-01,992.3,power
PL,2021-03-01,244.022,power
PT,2021-03-01,204.805,power
RO,2021-03-01,238.0,power
SE,2021-03-01,2.0,power
SI,2021-03-01,17.248,power
SK,2021-03-01,128.632,power
AT,2021-04-01,166.151,power
BE,2021-04-01,400.7,power
BG,2021-04-01,90.629,power
CY,2021-04-01,0.0,power
CZ,2021-04-01,134.805,power
DE,2021-04-01,1339.0,power
DK,2021-04-01,5.012,power
EE,2021-04-01,16.2,power
ES,2021-04-01,578.965,power
EU27_2020,2021-04-01,7704.577,power
FI,2021-04-01,46.0,power
FR,2021-04-01,387.555,power
GR,2021-04-01,346.45,power
HR,2021-04-01,72.5,power
HU,2021-04-01,219.0,power
IE,2021-04-01,261.926,power
IT,2021-04-01,2020.4,power
LT,2021-04-01,27.3,power
LU,2021-04-01,6.67,power
LV,2021-04-01,28.674,power
MT,2021-04-01,32.75,power
NL,2021-04-01,735.317,power
PL,2021-04-01,193.554,power
PT,2021-04-01,294.64,power
RO,2021-04-01,180.0,power
SE,2021-04-01,1.0,power
SI,2021-04-01,13.001,power
SK,2021-04-01,106.378,power
AT,2021-05-01,52.579,power
BE,2021-05-01,260.9,power
BG,2021-05-01,68.523,power
CY,2021-05-01,0.0,power
CZ,2021-05-01,65.549,power
DE,2021-05-01,866.0,power
DK,2021-05-01,1.478,power
EE,2021-05-01,10.8,power
ES,2021-05-01,443.078,power
EU27_2020,2021-05-01,5378.724,power
FI,2021-05-01,17.0,power
FR,2021-05-01,117.929,power
GR,2021-05-01,264.701,power
HR,2021-05-01,49.3,power
HU,2021-05-01,167.0,power
IE,2021-05-01,220.429,power
IT,2021-05-01,1495.8,power
LT,2021-05-01,17.2,power
LU,2021-05-01,6.67,power
LV,2021-05-01,11.889,power
MT,2021-05-01,32.04,power
NL,2021-05-01,667.792,power
PL,2021-05-01,166.767,power
PT,2021-05-01,211.365,power
RO,2021-05-01,82.0,power
SE,2021-05-01,1.0,power
SI,2021-05-01,9.952,power
SK,2021-05-01,70.983,power
AT,2021-06-01,16.521,power
BE,2021-06-01,293.0,power
BG,2021-06-01,56.987,power
CY,2021-06-01,0.0,power
CZ,2021-06-01,108.215,power
DE,2021-06-01,785.0,power
DK,2021-06-01,4.494,power
EE,2021-06-01,10.8,power
ES,2021-06-01,650.066,power
EU27_2020,2021-06-01,6492.561,power
FI,2021-06-01,12.0,power
FR,2021-06-01,178.833,power
GR,2021-06-01,408.242,power
HR,2021-06-01,48.2,power
HU,2021-06-01,170.0,power
IE,2021-06-01,256.017,power
IT,2021-06-01,1941.5,power
LT,2021-06-01,9.9,power
LU,2021-06-01,6.67,power
LV,2021-06-01,24.889,power
MT,2021-06-01,36.842,power
NL,2021-06-01,838.627,power
PL,2021-06-01,156.639,power
PT,2021-06-01,325.298,power
RO,2021-06-01,68.0,power
SE,2021-06-01,1.0,power
SI,2021-06-01,12.584,power
SK,2021-06-01,72.237,power
AT,2021-07-01,17.553,power
BE,2021-07-01,227.8,power
BG,2021-07-01,86.775,power
CY,2021-07-01,0.0,power
CZ,2021-07-01,97.012,power
DE,2021-07-01,744.0,power
DK,2021-07-01,3.374,power
EE,2021-07-01,7.4,power
ES,2021-07-01,674.946,power
EU27_2020,2021-07-01,6711.345,power
FI,2021-07-01,18.0,power
FR,2021-07-01,171.326,power
GR,2021-07-01,492.44,power
HR,2021-07-01,72.6,power
HU,2021-07-01,174.0,power
IE,2021-07-01,287.374,power
IT,2021-07-01,2352.2,power
LT,2021-07-01,7.6,power
LU,2021-07-01,6.67,power
LV,2021-07-01,37.225,power
MT,2021-07-01,42.727,power
NL,2021-07-01,665.125,power
PL,2021-07-01,158.825,power
PT,2021-07-01,238.242,power
RO,2021-07-01,61.0,power
SE,2021-07-01,0.0,power
SI,2021-07-01,7.821,power
SK,2021-07-01,59.31,power
AT,2021-08-01,14.047,power
BE,2021-08-01,186.3,power
BG,2021-08-01,58.899,power
CY,2021-08-01,0.0,power
CZ,2021-08-01,56.28,power
DE,2021-08-01,541.0,power
DK,2021-08-01,7.856,power
EE,2021-08-01,8.4,power
ES,2021-08-01,748.451,power
EU27_2020,2021-08-01,5568.065,power
FI,2021-08-01,11.0,power
FR,2021-08-01,61.131,power
GR,2021-08-01,468.706,power
HR,2021-08-01,73.8,power
HU,2021-08-01,157.0,power
IE,2021-08-01,289.641,power
IT,2021-08-01,1952.2,power
LT,2021-08-01,6.0,power
LU,2021-08-01,6.67,power
LV,2021-08-01,7.974,power
MT,2021-08-01,41.756,power
NL,2021-08-01,346.96,power
PL,2021-08-01,161.777,power
PT,2021-08-01,252.571,power
RO,2021-08-01,52.0,power
SE,2021-08-01,0.7,power
SI,2021-08-01,8.271,power
SK,2021-08-01,48.675,power
AT,2021-09-01,39.504,power
BE,2021-09-01,213.5,power
BG,2021-09-01,68.885,power
CY,2021-09-01,0.0,power
CZ,2021-09-01,68.986,power
DE,2021-09-01,775.0,power
DK,2021-09-01,3.59,power
EE,2021-09-01,10.2,power
ES,2021-09-01,904.189,power
EU27_2020,2021-09-01,6818.396,power
FI,2021-09-01,15.0,power
FR,2021-09-01,204.192,power
GR,2021-09-01,410.135,power
HR,2021-09-01,70.9,power
HU,2021-09-01,153.8,power
IE,2021-09-01,265.406,power
IT,2021-09-01,2322.0,power
LT,2021-09-01,9.7,power
LU,2021-09-01,6.67,power
LV,2021-09-01,39.536,power
MT,2021-09-01,29.807,power
NL,2021-09-01,607.464,power
PL,2021-09-01,142.374,power
PT,2021-09-01,320.264,power
RO,2021-09-01,56.0,power
SE,2021-09-01,0.62,power
SI,2021-09-01,10.531,power
SK,2021-09-01,70.143,power
AT,2021-10-01,178.223,power
BE,2021-10-01,219.8,power
BG,2021-10-01,77.847,power
CY,2021-10-01,0.0,power
CZ,2021-10-01,68.453,power
DE,2021-10-01,865.0,power
DK,2021-10-01,1.346,power
EE,2021-10-01,11.0,power
ES,2021-10-01,828.19,power
EU27_2020,2021-10-01,6870.134,power
FI,2021-10-01,14.0,power
FR,2021-10-01,234.173,power
GR,2021-10-01,388.491,power
HR,2021-10-01,80.7,power
HU,2021-10-01,240.8,power
IE,2021-10-01,235.719,power
IT,2021-10-01,2163.2,power
LT,2021-10-01,11.3,power
LU,2021-10-01,3.875,power
LV,2021-10-01,31.35,power
MT,2021-10-01,28.47,power
NL,2021-10-01,499.545,power
PL,2021-10-01,214.493,power
PT,2021-10-01,266.356,power
RO,2021-10-01,115.0,power
SE,2021-10-01,0.76,power
SI,2021-10-01,11.663,power
SK,2021-10-01,80.38,power
AT,2021-11-01,333.949,power
BE,2021-11-01,430.9,power
BG,2021-11-01,99.917,power
CY,2021-11-01,0.0,power
CZ,2021-11-01,116.535,power
DE,2021-11-01,1485.0,power
DK,2021-11-01,4.666,power
EE,2021-11-01,22.6,power
ES,2021-11-01,1125.474,power
EU27_2020,2021-11-01,9709.125,power
FI,2021-11-01,17.0,power
FR,2021-11-01,509.9,power
GR,2021-11-01,377.482,power
HR,2021-11-01,95.4,power
HU,2021-11-01,304.6,power
IE,2021-11-01,255.909,power
IT,2021-11-01,2699.4,power
LT,2021-11-01,13.3,power
LU,2021-11-01,3.875,power
LV,2021-11-01,48.67,power
MT,2021-11-01,25.029,power
NL,2021-11-01,935.373,power
PL,2021-11-01,234.948,power
PT,2021-11-01,279.684,power
RO,2021-11-01,170.0,power
SE,2021-11-01,1.03,power
SI,2021-11-01,11.599,power
SK,2021-11-01,106.885,power
AT,2021-12-01,317.561,power
BE,2021-12-01,367.6,power
BG,2021-12-01,143.899,power
CY,2021-12-01,0.0,power
CZ,2021-12-01,114.277,power
DE,2021-12-01,1649.0,power
DK,2021-12-01,8.82,power
EE,2021-12-01,48.0,power
ES,2021-12-01,931.99,power
EU27_2020,2021-12-01,9529.41,power
FI,2021-12-01,59.0,power
FR,2021-12-01,454.281,power
GR,2021-12-01,393.333,power
HR,2021-12-01,65.5,power
HU,2021-12-01,337.0,power
IE,2021-12-01,244.459,power
IT,2021-12-01,2593.7,power
LT,2021-12-01,37.5,power
LU,2021-12-01,3.875,power
LV,2021-12-01,84.483,power
MT,2021-12-01,25.865,power
NL,2021-12-01,835.063,power
PL,2021-12-01,245.27,power
PT,2021-12-01,229.725,power
RO,2021-12-01,217.0,power
SE,2021-12-01,14.62,power
SI,2021-12-01,13.058,power
SK,2021-12-01,94.531,power
AT,2022-01-01,331.214,power
BE,2022-01-01,402.7,power
BG,2022-01-01,172.472,power
CY,2022-01-01,0.0,power
CZ,2022-01-01,74.624,power
DE,2022-01-01,1678.0,power
DK,2022-01-01,7.818,power
EE,2022-01-01,31.0,power
ES,2022-01-01,978.878,power
EU27_2020,2022-01-01,9674.682,power
FI,2022-01-01,30.0,power
FR,2022-01-01,477.692,power
GR,2022-01-01,330.696,power
HR,2022-01-01,81.6,power
HU,2022-01-01,352.4,power
IE,2022-01-01,287.062,power
IT,2022-01-01,2634.7,power
LT,2022-01-01,25.3,power
LU,2022-01-01,6.694,power
LV,2022-01-01,62.615,power
MT,2022-01-01,28.881,power
NL,2022-01-01,814.838,power
PL,2022-01-01,232.11,power
PT,2022-01-01,290.011,power
RO,2022-01-01,232.0,power
SE,2022-01-01,1.31,power
SI,2022-01-01,14.162,power
SK,2022-01-01,95.905,power
AT,2022-02-01,262.745,power
BE,2022-02-01,220.9,power
BG,2022-02-01,119.789,power
CY,2022-02-01,0.0,power
CZ,2022-02-01,41.797,power
DE,2022-02-01,1170.0,power
DK,2022-02-01,4.33,power
EE,2022-02-01,23.8,power
ES,2022-02-01,831.819,power
EU27_2020,2022-02-01,7393.938,power
FI,2022-02-01,25.0,power
FR,2022-02-01,286.082,power
GR,2022-02-01,310.431,power
HR,2022-02-01,87.3,power
HU,2022-02-01,298.3,power
IE,2022-02-01,187.291,power
IT,2022-02-01,2196.3,power
LT,2022-02-01,19.8,power
LU,2022-02-01,7.963,power
LV,2022-02-01,36.047,power
MT,2022-02-01,26.451,power
NL,2022-02-01,496.926,power
PL,2022-02-01,208.391,power
PT,2022-02-01,249.867,power
RO,2022-02-01,193.0,power
SE,2022-02-01,1.69,power
SI,2022-02-01,12.487,power
SK,2022-02-01,75.432,power
AT,2022-03-01,290.729,power
BE,2022-03-01,285.8,power
BG,2022-03-01,126.269,power
CY,2022-03-01,0.0,power
CZ,2022-03-01,71.537,power
DE,2022-03-01,1389.0,power
DK,2022-03-01,5.617,power
EE,2022-03-01,20.1,power
ES,2022-03-01,675.339,power
EU27_2020,2022-03-01,8426.243,power
FI,2022-03-01,21.0,power
FR,2022-03-01,482.597,power
GR,2022-03-01,423.138,power
HR,2022-03-01,80.9,power
HU,2022-03-01,289.0,power
IE,2022-03-01,253.727,power
IT,2022-03-01,2427.4,power
LT,2022-03-01,19.8,power
LU,2022-03-01,1.103,power
LV,2022-03-01,30.538,power
MT,2022-03-01,29.254,power
NL,2022-03-01,733.317,power
PL,2022-03-01,221.896,power
PT,2022-03-01,249.867,power
RO,2022-03-01,209.0,power
SE,2022-03-01,6.574,power
SI,2022-03-01,13.108,power
SK,2022-03-01,69.633,power
AT,2022-04-01,141.041,power
BE,2022-04-01,204.7,power
BG,2022-04-01,74.484,power
CY,2022-04-01,0.0,power
CZ,2022-04-01,20.038,power
DE,2022-04-01,1339.0,power
DK,2022-04-01,1.16,power
EE,2022-04-01,10.8,power
ES,2022-04-01,560.189,power
EU27_2020,2022-04-01,6404.576,power
FI,2022-04-01,6.0,power
FR,2022-04-01,407.63,power
GR,2022-04-01,186.428,power
HR,2022-04-01,61.4,power
HU,2022-04-01,208.3,power
IE,2022-04-01,279.825,power
IT,2022-04-01,1769.2,power
LT,2022-04-01,11.8,power
LU,2022-04-01,5.43,power
LV,2022-04-01,19.508,power
MT,2022-04-01,22.06,power
NL,2022-04-01,521.479,power
PL,2022-04-01,163.434,power
PT,2022-04-01,228.074,power
RO,2022-04-01,90.0,power
SE,2022-04-01,4.873,power
SI,2022-04-01,9.844,power
SK,2022-04-01,57.879,power
AT,2022-05-01,89.349,power
BE,2022-05-01,251.2,power
BG,2022-05-01,46.574,power
CY,2022-05-01,0.0,power
CZ,2022-05-01,41.182,power
DE,2022-05-01,767.0,power
DK,2022-05-01,0.225,power
EE,2022-05-01,6.9,power
ES,2022-05-01,666.286,power
EU27_2020,2022-05-01,5886.119,power
FI,2022-05-01,9.0,power
FR,2022-05-01,355.767,power
GR,2022-05-01,260.853,power
HR,2022-05-01,51.9,power
HU,2022-05-01,154.0,power
IE,2022-05-01,288.755,power
IT,2022-05-01,1699.0,power
LT,2022-05-01,3.6,power
LU,2022-05-01,3.433,power
LV,2022-05-01,7.032,power
MT,2022-05-01,27.658,power
NL,2022-05-01,648.523,power
PL,2022-05-01,124.993,power
PT,2022-05-01,270.764,power
RO,2022-05-01,63.0,power
SE,2022-05-01,4.251,power
SI,2022-05-01,8.355,power
SK,2022-05-01,36.519,power
AT,2022-06-01,21.064,power
BE,2022-06-01,265.7,power
BG,2022-06-01,45.836,power
CY,2022-06-01,0.0,power
CZ,2022-06-01,41.182,power
DE,2022-06-01,654.0,power
DK,2022-06-01,0.186,power
EE,2022-06-01,4.9,power
ES,2022-06-01,1163.968,power
EU27_2020,2022-06-01,6718.012,power
FI,2022-06-01,5.0,power
FR,2022-06-01,298.976,power
GR,2022-06-01,346.618,power
HR,2022-06-01,62.5,power
HU,2022-06-01,160.9,power
IE,2022-06-01,296.835,power
IT,2022-06-01,2080.6,power
LT,2022-06-01,5.6,power
LU,2022-06-01,3.202,power
LV,2022-06-01,2.021,power
MT,2022-06-01,35.637,power
NL,2022-06-01,709.163,power
PL,2022-06-01,113.984,power
PT,2022-06-01,311.839,power
RO,2022-06-01,50.0,power
SE,2022-06-01,3.852,power
SI,2022-06-01,6.155,power
SK,2022-06-01,28.294,power
AT,2022-07-01,31.302,power
BE,2022-07-01,344.1,power
BG,2022-07-01,37.845,power
CY,2022-07-01,0.0,power
CZ,2022-07-01,31.093,power
DE,2022-07-01,595.0,power
DK,2022-07-01,1.665,power
EE,2022-07-01,4.7,power
ES,2022-07-01,1514.189,power
EU27_2020,2022-07-01,7588.176,power
FI,2022-07-01,6.0,power
FR,2022-07-01,386.48,power
GR,2022-07-01,461.258,power
HR,2022-07-01,86.0,power
HU,2022-07-01,175.1,power
IE,2022-07-01,337.664,power
IT,2022-07-01,2407.0,power
LT,2022-07-01,8.9,power
LU,2022-07-01,1.773,power
LV,2022-07-01,1.652,power
MT,2022-07-01,42.125,power
NL,2022-07-01,621.926,power
PL,2022-07-01,73.815,power
PT,2022-07-01,326.344,power
RO,2022-07-01,51.0,power
SE,2022-07-01,2.871,power
SI,2022-07-01,8.287,power
SK,2022-07-01,30.087,power
AT,2022-08-01,31.403,power
BE,2022-08-01,403.7,power
BG,2022-08-01,35.401,power
CY,2022-08-01,0.0,power
CZ,2022-08-01,53.47,power
DE,2022-08-01,647.0,power
DK,2022-08-01,0.51,power
EE,2022-08-01,4.6,power
ES,2022-08-01,1457.583,power
EU27_2020,2022-08-01,7350.813,power
FI,2022-08-01,5.0,power
FR,2022-08-01,355.272,power
GR,2022-08-01,434.171,power
HR,2022-08-01,82.4,power
HU,2022-08-01,157.5,power
IE,2022-08-01,342.258,power
IT,2022-08-01,2111.4,power
LT,2022-08-01,9.4,power
LU,2022-08-01,1.893,power
LV,2022-08-01,26.07,power
MT,2022-08-01,41.463,power
NL,2022-08-01,689.435,power
PL,2022-08-01,56.58,power
PT,2022-08-01,313.921,power
RO,2022-08-01,57.0,power
SE,2022-08-01,1.871,power
SI,2022-08-01,6.516,power
SK,2022-08-01,24.996,power
AT,2022-09-01,116.692,power
BE,2022-09-01,339.3,power
BG,2022-09-01,36.193,power
CY,2022-09-01,0.0,power
CZ,2022-09-01,45.855,power
DE,2022-09-01,623.0,power
DK,2022-09-01,0.431,power
EE,2022-09-01,5.2,power
ES,2022-09-01,1390.299,power
EU27_2020,2022-09-01,6678.354,power
FI,2022-09-01,7.0,power
FR,2022-09-01,389.905,power
GR,2022-09-01,265.893,power
HR,2022-09-01,63.006,power
HU,2022-09-01,164.2,power
IE,2022-09-01,284.566,power
IT,2022-09-01,1938.9,power
LT,2022-09-01,9.4,power
LU,2022-09-01,1.693,power
LV,2022-09-01,18.032,power
MT,2022-09-01,33.683,power
NL,2022-09-01,569.241,power
PL,2022-09-01,70.828,power
PT,2022-09-01,217.078,power
RO,2022-09-01,48.0,power
SE,2022-09-01,1.276,power
SI,2022-09-01,8.589,power
SK,2022-09-01,30.094,power
AT,2022-10-01,127.029,power
BE,2022-10-01,361.1,power
BG,2022-10-01,43.258,power
CY,2022-10-01,0.0,power
CZ,2022-10-01,52.961,power
DE,2022-10-01,855.0,power
DK,2022-10-01,0.614,power
EE,2022-10-01,6.3,power
ES,2022-10-01,1277.739,power
EU27_2020,2022-10-01,7186.197,power
FI,2022-10-01,7.0,power
FR,2022-10-01,474.603,power
GR,2022-10-01,179.675,power
HR,2022-10-01,86.3,power
HU,2022-10-01,205.0,power
IE,2022-10-01,237.591,power
IT,2022-10-01,1939.7,power
LT,2022-10-01,3.7,power
LU,2022-10-01,2.063,power
LV,2022-10-01,3.44,power
MT,2022-10-01,26.92,power
NL,2022-10-01,725.955,power
PL,2022-10-01,152.703,power
PT,2022-10-01,298.311,power
RO,2022-10-01,64.0,power
SE,2022-10-01,1.032,power
SI,2022-10-01,11.72,power
SK,2022-10-01,42.483,power
AT,2022-11-01,234.11,power
BE,2022-11-01,258.8,power
BG,2022-11-01,80.754,power
CY,2022-11-01,0.0,power
CZ,2022-11-01,53.001,power
DE,2022-11-01,1055.0,power
DK,2022-11-01,0.778,power
EE,2022-11-01,11.1,power
ES,2022-11-01,848.529,power
EU27_2020,2022-11-01,7170.363,power
FI,2022-11-01,16.0,power
FR,2022-11-01,457.748,power
GR,2022-11-01,261.81,power
HR,2022-11-01,82.6,power
HU,2022-11-01,274.7,power
IE,2022-11-01,242.261,power
IT,2022-11-01,1930.0,power
LT,2022-11-01,10.3,power
LU,2022-11-01,3.602,power
LV,2022-11-01,56.361,power
MT,2022-11-01,35.413,power
NL,2022-11-01,555.108,power
PL,2022-11-01,208.173,power
PT,2022-11-01,294.583,power
RO,2022-11-01,125.0,power
SE,2022-11-01,0.434,power
SI,2022-11-01,18.121,power
SK,2022-11-01,56.077,power
AT,2022-12-01,270.735,power
BE,2022-12-01,388.8,power
BG,2022-12-01,116.311,power
CY,2022-12-01,0.0,power
CZ,2022-12-01,69.83,power
DE,2022-12-01,1526.0,power
DK,2022-12-01,6.395,power
EE,2022-12-01,17.6,power
ES,2022-12-01,779.11,power
EU27_2020,2022-12-01,8332.487,power
FI,2022-12-01,27.0,power
FR,2022-12-01,430.836,power
GR,2022-12-01,327.094,power
HR,2022-12-01,61.9,power
HU,2022-12-01,311.2,power
IE,2022-12-01,292.397,power
IT,2022-12-01,1970.0,power
LT,2022-12-01,15.6,power
LU,2022-12-01,3.593,power
LV,2022-12-01,80.948,power
MT,2022-12-01,34.637,power
NL,2022-12-01,895.177,power
PL,2022-12-01,208.169,power
PT,2022-12-01,208.088,power
RO,2022-12-01,206.0,power
SE,2022-12-01,2.135,power
SI,2022-12-01,13.947,power
SK,2022-12-01,68.985,power
AT,2023-01-01,227.317,power
BE,2023-01-01,323.0,power
BG,2023-01-01,119.761,power
CY,2023-01-01,0.0,power
CZ,2023-01-01,46.028,power
DE,2023-01-01,1374.0,power
DK,2023-01-01,3.44,power
EE,2023-01-01,19.6,power
ES,2023-01-01,524.375,power
EU27_2020,2023-01-01,7024.214,power
FI,2023-01-01,21.0,power
FR,2023-01-01,357.135,power
GR,2023-01-01,201.783,power
HR,2023-01-01,78.8,power
HU,2023-01-01,272.5,power
IE,2023-01-01,234.76,power
IT,2023-01-01,1816.0,power
LT,2023-01-01,11.8,power
LU,2023-01-01,5.635,power
LV,2023-01-01,45.754,power
MT,2023-01-01,36.04,power
NL,2023-01-01,605.648,power
PL,2023-01-01,265.277,power
PT,2023-01-01,136.672,power
RO,2023-01-01,218.0,power
SE,2023-01-01,2.457,power
SI,2023-01-01,16.754,power
SK,2023-01-01,60.678,power
AT,2023-02-01,220.734,power
BE,2023-02-01,362.4,power
BG,2023-02-01,113.618,power
CY,2023-02-01,0.0,power
CZ,2023-02-01,58.644,power
DE,2023-02-01,1396.0,power
DK,2023-02-01,3.908,power
EE,2023-02-01,13.5,power
ES,2023-02-01,808.757,power
EU27_2020,2023-02-01,7679.75,power
FI,2023-02-01,40.0,power
FR,2023-02-01,463.394,power
GR,2023-02-01,207.115,power
HR,2023-02-01,73.4,power
HU,2023-02-01,272.4,power
IE,2023-02-01,217.343,power
IT,2023-02-01,1798.0,power
LT,2023-02-01,11.9,power
LU,2023-02-01,5.19,power
LV,2023-02-01,62.02,power
MT,2023-02-01,29.847,power
NL,2023-02-01,695.604,power
PL,2023-02-01,255.396,power
PT,2023-02-01,263.185,power
RO,2023-02-01,218.0,power
SE,2023-02-01,2.132,power
SI,2023-02-01,12.167,power
SK,2023-02-01,75.096,power
AT,2023-03-01,159.763,power
BE,2023-03-01,322.5,power
BG,2023-03-01,100.053,power
CY,2023-03-01,0.0,power
CZ,2023-03-01,50.385,power
DE,2023-03-01,1235.0,power
DK,2023-03-01,4.328,power
EE,2023-03-01,16.9,power
ES,2023-03-01,575.653,power
EU27_2020,2023-03-01,6680.865,power
FI,2023-03-01,29.0,power
FR,2023-03-01,274.752,power
GR,2023-03-01,220.389,power
HR,2023-03-01,97.6,power
HU,2023-03-01,223.8,power
IE,2023-03-01,248.627,power
IT,2023-03-01,1697.0,power
LT,2023-03-01,11.5,power
LU,2023-03-01,5.311,power
LV,2023-03-01,47.246,power
MT,2023-03-01,33.099,power
NL,2023-03-01,619.962,power
PL,2023-03-01,289.58,power
PT,2023-03-01,152.735,power
RO,2023-03-01,188.0,power
SE,2023-03-01,2.707,power
SI,2023-03-01,11.775,power
SK,2023-03-01,63.2,power
AT,2023-04-01,129.162,power
BE,2023-04-01,239.0,power
BG,2023-04-01,87.182,power
CY,2023-04-01,0.0,power
CZ,2023-04-01,30.533,power
DE,2023-04-01,963.0,power
DK,2023-04-01,1.037,power
EE,2023-04-01,7.0,power
ES,2023-04-01,540.44,power
EU27_2020,2023-04-01,5652.712,power
FI,2023-04-01,15.0,power
FR,2023-04-01,234.845,power
GR,2023-04-01,241.211,power
HR,2023-04-01,88.5,power
HU,2023-04-01,179.3,power
IE,2023-04-01,226.02,power
IT,2023-04-01,1542.0,power
LT,2023-04-01,11.5,power
LU,2023-04-01,4.163,power
LV,2023-04-01,20.38,power
MT,2023-04-01,31.841,power
NL,2023-04-01,548.364,power
PL,2023-04-01,210.389,power
PT,2023-04-01,123.637,power
RO,2023-04-01,116.0,power
SE,2023-04-01,2.653,power
SI,2023-04-01,12.909,power
SK,2023-04-01,46.646,power
AT,2023-05-01,50.99,power
BE,2023-05-01,197.2,power
BG,2023-05-01,43.068,power
CY,2023-05-01,0.0,power
CZ,2023-05-01,14.998,power
DE,2023-05-01,746.0,power
DK,2023-05-01,0.645,power
EE,2023-05-01,6.0,power
ES,2023-05-01,619.129,power
EU27_2020,2023-05-01,4899.338,power
FI,2023-05-01,6.0,power
FR,2023-05-01,124.135,power
GR,2023-05-01,199.742,power
HR,2023-05-01,65.9,power
HU,2023-05-01,128.2,power
IE,2023-05-01,267.186,power
IT,2023-05-01,1432.0,power
LT,2023-05-01,5.9,power
LU,2023-05-01,3.508,power
LV,2023-05-01,1.983,power
MT,2023-05-01,34.143,power
NL,2023-05-01,548.999,power
PL,2023-05-01,121.549,power
PT,2023-05-01,152.462,power
RO,2023-05-01,70.0,power
SE,2023-05-01,2.124,power
SI,2023-05-01,15.55,power
SK,2023-05-01,41.928,power
AT,2023-06-01,7.606,power
BE,2023-06-01,273.9,power
BG,2023-06-01,37.656,power
CY,2023-06-01,0.0,power
CZ,2023-06-01,54.904,power
DE,2023-06-01,685.0,power
DK,2023-06-01,10.397,power
EE,2023-06-01,4.0,power
ES,2023-06-01,859.095,power
EU27_2020,2023-06-01,5748.516,power
FI,2023-06-01,4.0,power
FR,2023-06-01,203.007,power
GR,2023-06-01,294.465,power
HR,2023-06-01,61.0,power
HU,2023-06-01,118.6,power
IE,2023-06-01,250.992,power
IT,2023-06-01,1608.0,power
LT,2023-06-01,8.2,power
LU,2023-06-01,3.508,power
LV,2023-06-01,16.295,power
MT,2023-06-01,33.357,power
NL,2023-06-01,748.885,power
PL,2023-06-01,142.864,power
PT,2023-06-01,222.82,power
RO,2023-06-01,47.0,power
SE,2023-06-01,1.983,power
SI,2023-06-01,8.684,power
SK,2023-06-01,42.299,power
AT,2023-07-01,23.329,power
BE,2023-07-01,217.6,power
BG,2023-07-01,35.578,power
CY,2023-07-01,0.0,power
CZ,2023-07-01,50.068,power
DE,2023-07-01,656.0,power
DK,2023-07-01,14.69,power
EE,2023-07-01,4.6,power
ES,2023-07-01,910.524,power
EU27_2020,2023-07-01,6359.863,power
FI,2023-07-01,4.0,power
FR,2023-07-01,214.782,power
GR,2023-07-01,389.842,power
HR,2023-07-01,88.3,power
HU,2023-07-01,124.4,power
IE,2023-07-01,224.056,power
IT,2023-07-01,2262.4,power
LT,2023-07-01,8.1,power
LU,2023-07-01,2.754,power
LV,2023-07-01,3.564,power
MT,2023-07-01,40.208,power
NL,2023-07-01,603.139,power
PL,2023-07-01,155.098,power
PT,2023-07-01,232.056,power
RO,2023-07-01,46.0,power
SE,2023-07-01,2.574,power
SI,2023-07-01,8.401,power
SK,2023-07-01,37.8,power
AT,2023-08-01,8.081,power
BE,2023-08-01,239.4,power
BG,2023-08-01,35.855,power
CY,2023-08-01,0.0,power
CZ,2023-08-01,42.601,power
DE,2023-08-01,720.0,power
DK,2023-08-01,11.396,power
EE,2023-08-01,4.5,power
ES,2023-08-01,941.965,power
EU27_2020,2023-08-01,5995.569,power
FI,2023-08-01,5.0,power
FR,2023-08-01,210.243,power
GR,2023-08-01,336.13,power
HR,2023-08-01,83.2,power
HU,2023-08-01,142.9,power
IE,2023-08-01,217.769,power
IT,2023-08-01,1718.0,power
LT,2023-08-01,4.1,power
LU,2023-08-01,2.237,power
LV,2023-08-01,18.871,power
MT,2023-08-01,40.803,power
NL,2023-08-01,768.265,power
PL,2023-08-01,156.479,power
PT,2023-08-01,200.376,power
RO,2023-08-01,36.0,power
SE,2023-08-01,3.243,power
SI,2023-08-01,6.615,power
SK,2023-08-01,41.539,power
AT,2023-09-01,51.22,power
BE,2023-09-01,231.7,power
BG,2023-09-01,37.537,power
CY,2023-09-01,0.0,power
