country,date,demand,type
BE,2019-03-28,78039600.0,power
BE,2019-03-29,65553000.0,power
BE,2019-03-30,43680100.0,power
BE,2019-03-31,34965300.0,power
BE,2019-04-01,54118000.0,power
BE,2019-04-02,57140100.0,power
BE,2019-04-03,78794200.0,power
BE,2019-04-04,82958600.0,power
BE,2019-04-05,77469500.0,power
BE,2019-04-06,49945200.0,power
BE,2019-04-07,38573600.0,power
BE,2019-04-08,59041900.0,power
BE,2019-04-09,50373300.0,power
BE,2019-04-10,49235500.0,power
BE,2019-04-11,61630100.0,power
BE,2019-04-12,79509500.0,power
BE,2019-04-13,54187500.0,power
BE,2019-04-14,41780500.0,power
BE,2019-04-15,61426900.0,power
BE,2019-04-16,75328200.0,power
BE,2019-04-17,66994800.0,power
BE,2019-04-18,44425900.0,power
BE,2019-04-19,38874200.0,power
BE,2019-04-20,37659200.0,power
BE,2019-04-21,37392900.0,power
BE,2019-04-22,35113000.0,power
BE,2019-04-23,38887600.0,power
BE,2019-04-24,32540300.0,power
BE,2019-04-25,37093400.0,power
BE,2019-04-26,50652800.0,power
BE,2019-04-27,44216100.0,power
BE,2019-04-28,48648700.0,power
BE,2019-04-29,60873800.0,power
BE,2019-04-30,61397400.0,power
BE,2019-05-01,43611600.0,power
BE,2019-05-02,45207200.0,power
BE,2019-05-03,50154900.0,power
BE,2019-05-04,37748400.0,power
BE,2019-05-05,37934400.0,power
BE,2019-05-06,54636300.0,power
BE,2019-05-07,52041600.0,power
BE,2019-05-08,39500900.0,power
BE,2019-05-09,47635200.0,power
BE,2019-05-10,52600800.0,power
BE,2019-05-11,36502300.0,power
BE,2019-05-12,34545100.0,power
BE,2019-05-13,42081300.0,power
BE,2019-05-14,43110200.0,power
BE,2019-05-15,52190600.0,power
BE,2019-05-16,52604800.0,power
BE,2019-05-17,57093600.0,power
BE,2019-05-18,48039100.0,power
BE,2019-05-19,47192900.0,power
BE,2019-05-20,53290600.0,power
BE,2019-05-21,50641600.0,power
BE,2019-05-22,49014400.0,power
BE,2019-05-23,48222300.0,power
BE,2019-05-24,50761799.99999999,power
BE,2019-05-25,38593300.0,power
BE,2019-05-26,29875800.0,power
BE,2019-05-27,57510200.0,power
BE,2019-05-28,62511900.0,power
BE,2019-05-29,58858900.0,power
BE,2019-05-30,36913600.0,power
BE,2019-05-31,47224100.0,power
BE,2019-06-01,45493300.0,power
BE,2019-06-02,34516700.0,power
BE,2019-06-03,51695700.0,power
BE,2019-06-04,51946900.0,power
BE,2019-06-05,58832600.0,power
BE,2019-06-06,58651500.0,power
BE,2019-06-07,46329300.0,power
BE,2019-06-08,32734500.0,power
BE,2019-06-09,44417500.0,power
BE,2019-06-10,50152200.0,power
BE,2019-06-11,72438500.0,power
BE,2019-06-12,78006600.0,power
BE,2019-06-13,62751100.0,power
BE,2019-06-14,71642700.0,power
BE,2019-06-15,47269400.0,power
BE,2019-06-16,41572800.0,power
BE,2019-06-17,71782600.0,power
BE,2019-06-18,73325900.0,power
BE,2019-06-19,72328200.0,power
BE,2019-06-20,65359900.0,power
BE,2019-06-21,71771900.0,power
BE,2019-06-22,42648600.0,power
BE,2019-06-23,43592400.0,power
BE,2019-06-24,66435399.99999999,power
BE,2019-06-25,74350800.0,power
BE,2019-06-26,74741300.0,power
BE,2019-06-27,66644000.0,power
BE,2019-06-28,67683700.0,power
BE,2019-06-29,62783100.0,power
BE,2019-06-30,48603000.0,power
BE,2019-07-01,70326600.0,power
BE,2019-07-02,68870200.0,power
BE,2019-07-03,59436800.0,power
BE,2019-07-04,58360200.0,power
BE,2019-07-05,71796600.0,power
BE,2019-07-06,44598400.0,power
BE,2019-07-07,43655200.0,power
BE,2019-07-08,60531000.0,power
BE,2019-07-09,63404600.0,power
BE,2019-07-10,63660600.0,power
BE,2019-07-11,68876100.0,power
BE,2019-07-12,73164100.0,power
BE,2019-07-13,46866100.0,power
BE,2019-07-14,47049800.0,power
BE,2019-07-15,69459800.0,power
BE,2019-07-16,69735900.0,power
BE,2019-07-17,79245300.0,power
BE,2019-07-18,73575200.0,power
BE,2019-07-19,78983200.0,power
BE,2019-07-20,49391900.0,power
BE,2019-07-21,47335100.0,power
BE,2019-07-22,66191500.0,power
BE,2019-07-23,78755300.0,power
BE,2019-07-24,76579300.0,power
BE,2019-07-25,72089500.0,power
BE,2019-07-26,72229200.0,power
BE,2019-07-27,56746900.0,power
BE,2019-07-28,49560300.0,power
BE,2019-07-29,66779899.99999999,power
BE,2019-07-30,47624400.0,power
BE,2019-07-31,61764500.0,power
BE,2019-08-01,74851800.0,power
BE,2019-08-02,75778400.0,power
BE,2019-08-03,59448700.0,power
BE,2019-08-04,49604700.0,power
BE,2019-08-05,64815800.0,power
BE,2019-08-06,69322900.0,power
BE,2019-08-07,70447200.0,power
BE,2019-08-08,58814200.0,power
BE,2019-08-09,56135300.0,power
BE,2019-08-10,28474400.0,power
BE,2019-08-11,34111900.0,power
BE,2019-08-12,60871400.0,power
BE,2019-08-13,58123800.0,power
BE,2019-08-14,57204600.0,power
BE,2019-08-15,30174000.0,power
BE,2019-08-16,43311500.0,power
BE,2019-08-17,30638100.0,power
BE,2019-08-18,32125700.0,power
BE,2019-08-19,48513400.0,power
BE,2019-08-20,74843100.0,power
BE,2019-08-21,77186000.0,power
BE,2019-08-22,65364400.0,power
BE,2019-08-23,63556900.0,power
BE,2019-08-24,49912300.0,power
BE,2019-08-25,45802700.0,power
BE,2019-08-26,75670700.0,power
BE,2019-08-27,74685000.0,power
BE,2019-08-28,71120500.0,power
BE,2019-08-29,74544900.0,power
BE,2019-08-30,69034100.0,power
BE,2019-08-31,53083700.0,power
BE,2019-09-01,46936800.0,power
BE,2019-09-02,67441300.0,power
BE,2019-09-03,73492500.0,power
BE,2019-09-04,68922700.0,power
BE,2019-09-05,67242500.0,power
BE,2019-09-06,65803000.0,power
BE,2019-09-07,50738800.0,power
BE,2019-09-08,42991700.0,power
BE,2019-09-09,68582700.0,power
BE,2019-09-10,67983000.0,power
BE,2019-09-11,66678700.0,power
BE,2019-09-12,65597600.00000001,power
BE,2019-09-13,70022500.0,power
BE,2019-09-14,49369000.0,power
BE,2019-09-15,41008600.0,power
BE,2019-09-16,73822900.0,power
BE,2019-09-17,69121900.0,power
BE,2019-09-18,69839200.0,power
BE,2019-09-19,83509400.0,power
BE,2019-09-20,81619300.0,power
BE,2019-09-21,50932800.0,power
BE,2019-09-22,46475200.0,power
BE,2019-09-23,84040400.0,power
BE,2019-09-24,85041100.0,power
BE,2019-09-25,77788400.0,power
BE,2019-09-26,72096100.0,power
BE,2019-09-27,77597300.0,power
BE,2019-09-28,33757300.0,power
BE,2019-09-29,36871000.0,power
BE,2019-09-30,63837200.0,power
BE,2019-10-01,73672100.0,power
BE,2019-10-02,72994500.0,power
BE,2019-10-03,78543500.0,power
BE,2019-10-04,77642700.0,power
BE,2019-10-05,64052500.0,power
BE,2019-10-06,53299400.0,power
BE,2019-10-07,83332600.0,power
BE,2019-10-08,79804900.0,power
BE,2019-10-09,78884800.0,power
BE,2019-10-10,74688500.0,power
BE,2019-10-11,69469000.0,power
BE,2019-10-12,71844600.0,power
BE,2019-10-13,50618900.0,power
BE,2019-10-14,88204100.0,power
BE,2019-10-15,94670900.0,power
BE,2019-10-16,92562600.0,power
BE,2019-10-17,91039100.0,power
BE,2019-10-18,78318700.0,power
BE,2019-10-19,77962500.0,power
BE,2019-10-20,77184400.0,power
BE,2019-10-21,92026000.0,power
BE,2019-10-22,102651800.0,power
BE,2019-10-23,100804000.0,power
BE,2019-10-24,89842900.0,power
BE,2019-10-25,78400800.0,power
BE,2019-10-26,41735700.0,power
BE,2019-10-27,72184000.0,power
BE,2019-10-28,99543000.0,power
BE,2019-10-29,106309100.0,power
BE,2019-10-30,105192700.0,power
BE,2019-10-31,108739000.0,power
BE,2019-11-01,73676700.0,power
BE,2019-11-02,44307100.0,power
BE,2019-11-03,52017500.0,power
BE,2019-11-04,88716500.0,power
BE,2019-11-05,101710400.0,power
BE,2019-11-06,111997000.0,power
BE,2019-11-07,101986700.0,power
BE,2019-11-08,102501200.0,power
BE,2019-11-09,87344400.0,power
BE,2019-11-10,69256400.0,power
BE,2019-11-11,77636400.0,power
BE,2019-11-12,84401900.0,power
BE,2019-11-13,101101400.0,power
BE,2019-11-14,104700900.0,power
BE,2019-11-15,108765000.0,power
BE,2019-11-16,99150000.0,power
BE,2019-11-17,75495700.0,power
BE,2019-11-18,91011000.0,power
BE,2019-11-19,99135600.0,power
BE,2019-11-20,106444200.0,power
BE,2019-11-21,102400100.0,power
BE,2019-11-22,78482000.0,power
BE,2019-11-23,68235800.0,power
BE,2019-11-24,63363800.0,power
BE,2019-11-25,83683000.0,power
BE,2019-11-26,79734200.0,power
BE,2019-11-27,57486700.0,power
BE,2019-11-28,60130500.0,power
BE,2019-11-29,83733700.0,power
BE,2019-11-30,60882300.0,power
BE,2019-12-01,66173899.99999999,power
BE,2019-12-02,97158600.0,power
BE,2019-12-03,95166700.0,power
BE,2019-12-04,100167700.0,power
BE,2019-12-05,96958800.0,power
BE,2019-12-06,71979800.0,power
BE,2019-12-07,53588900.0,power
BE,2019-12-08,43361900.0,power
BE,2019-12-09,64372900.0,power
BE,2019-12-10,79980000.0,power
BE,2019-12-11,87200100.0,power
BE,2019-12-12,79610500.0,power
BE,2019-12-13,67538400.0,power
BE,2019-12-14,31491200.0,power
BE,2019-12-15,37078200.0,power
BE,2019-12-16,79030500.0,power
BE,2019-12-17,76226900.0,power
BE,2019-12-18,74615100.0,power
BE,2019-12-19,38154700.0,power
BE,2019-12-20,36629600.0,power
BE,2019-12-21,34868700.0,power
BE,2019-12-22,27425900.0,power
BE,2019-12-23,29254800.0,power
BE,2019-12-24,28292900.0,power
BE,2019-12-25,32267300.0,power
BE,2019-12-26,37042400.0,power
BE,2019-12-27,44719800.0,power
BE,2019-12-28,40464600.0,power
BE,2019-12-29,38704700.0,power
BE,2019-12-30,38813700.0,power
BE,2019-12-31,48011600.0,power
BE,2020-01-01,45131800.0,power
BE,2020-01-02,58151100.0,power
BE,2020-01-03,67270600.0,power
BE,2020-01-04,65690600.00000001,power
BE,2020-01-05,63638700.0,power
BE,2020-01-06,79607400.0,power
BE,2020-01-07,85596400.0,power
BE,2020-01-08,88054100.0,power
BE,2020-01-09,83697900.0,power
BE,2020-01-10,82508300.0,power
BE,2020-01-11,59696100.0,power
BE,2020-01-12,51236300.0,power
BE,2020-01-13,79785000.0,power
BE,2020-01-14,46240900.0,power
BE,2020-01-15,64315400.0,power
BE,2020-01-16,78501800.0,power
BE,2020-01-17,70528900.0,power
BE,2020-01-18,67236100.0,power
BE,2020-01-19,64550800.0,power
BE,2020-01-20,97457700.0,power
BE,2020-01-21,104060300.0,power
BE,2020-01-22,104084400.0,power
BE,2020-01-23,91533800.0,power
BE,2020-01-24,92064000.0,power
BE,2020-01-25,97862400.00000001,power
BE,2020-01-26,80279900.0,power
BE,2020-01-27,80759100.0,power
BE,2020-01-28,63415300.0,power
BE,2020-01-29,76635200.0,power
BE,2020-01-30,62404500.0,power
BE,2020-01-31,58631900.0,power
BE,2020-02-01,31443600.0,power
BE,2020-02-02,31915200.0,power
BE,2020-02-03,55825200.0,power
BE,2020-02-04,67120500.0,power
BE,2020-02-05,86853300.0,power
BE,2020-02-06,96406500.0,power
BE,2020-02-07,95994400.0,power
BE,2020-02-08,50065100.0,power
BE,2020-02-09,29734400.0,power
BE,2020-02-10,34180500.0,power
BE,2020-02-11,46394500.0,power
BE,2020-02-12,73582000.0,power
BE,2020-02-13,78329400.0,power
BE,2020-02-14,88389000.0,power
BE,2020-02-15,30781300.0,power
BE,2020-02-16,30336500.0,power
BE,2020-02-17,56043100.0,power
BE,2020-02-18,60032700.0,power
BE,2020-02-19,79300400.0,power
BE,2020-02-20,67411500.0,power
BE,2020-02-21,57925200.0,power
BE,2020-02-22,48851700.0,power
BE,2020-02-23,37952600.0,power
BE,2020-02-24,74047900.0,power
BE,2020-02-25,52060500.0,power
BE,2020-02-26,98201300.0,power
BE,2020-02-27,108856900.0,power
BE,2020-02-28,85569400.0,power
BE,2020-02-29,29732300.0,power
BE,2020-03-01,32881199.999999996,power
BE,2020-03-02,90039200.0,power
BE,2020-03-03,99595800.0,power
BE,2020-03-04,100885100.0,power
BE,2020-03-05,99604800.0,power
BE,2020-03-06,88241900.0,power
BE,2020-03-07,54279799.99999999,power
BE,2020-03-08,41254900.0,power
BE,2020-03-09,94133900.0,power
BE,2020-03-10,59375000.0,power
BE,2020-03-11,61580200.0,power
BE,2020-03-12,38168300.0,power
BE,2020-03-13,73218400.0,power
BE,2020-03-14,63117500.0,power
BE,2020-03-15,36809000.0,power
BE,2020-03-16,80653700.0,power
BE,2020-03-17,80539300.0,power
BE,2020-03-18,63220900.0,power
BE,2020-03-19,83110600.0,power
BE,2020-03-20,38508000.0,power
BE,2020-03-21,39769400.0,power
BE,2020-03-22,34166700.0,power
BE,2020-03-23,32532500.0,power
BE,2020-03-24,31474100.0,power
BE,2020-03-25,38613900.0,power
BE,2020-03-26,37572200.0,power
BE,2020-03-27,38175200.0,power
BE,2020-03-28,30356700.0,power
BE,2020-03-29,31307100.0,power
BE,2020-03-30,42984100.0,power
BE,2020-03-31,68549100.0,power
BE,2020-04-01,71337200.0,power
BE,2020-04-02,47243900.0,power
BE,2020-04-03,55995700.0,power
BE,2020-04-04,28986400.0,power
BE,2020-04-05,28966000.0,power
BE,2020-04-06,34849400.0,power
BE,2020-04-07,40025700.0,power
BE,2020-04-08,37127900.0,power
BE,2020-04-09,36275400.0,power
BE,2020-04-10,35827600.0,power
BE,2020-04-11,36635300.0,power
BE,2020-04-12,35795000.0,power
BE,2020-04-13,29136200.0,power
BE,2020-04-14,31401700.0,power
BE,2020-04-15,28500700.0,power
BE,2020-04-16,35371200.0,power
BE,2020-04-17,36436600.0,power
BE,2020-04-18,29826200.0,power
BE,2020-04-19,31868300.0,power
BE,2020-04-20,31463000.0,power
BE,2020-04-21,30413100.0,power
BE,2020-04-22,34697300.0,power
BE,2020-04-23,64258900.0,power
BE,2020-04-24,42902700.0,power
BE,2020-04-25,40887200.0,power
BE,2020-04-26,39013600.0,power
BE,2020-04-27,57817400.0,power
BE,2020-04-28,60975600.0,power
BE,2020-04-29,36762600.0,power
BE,2020-04-30,28990400.0,power
BE,2020-05-01,28045300.0,power
BE,2020-05-02,31234500.0,power
BE,2020-05-03,34304600.0,power
BE,2020-05-04,47627700.0,power
BE,2020-05-05,38998500.0,power
BE,2020-05-06,51916600.0,power
BE,2020-05-07,66752899.99999999,power
BE,2020-05-08,46101500.0,power
BE,2020-05-09,37735800.0,power
BE,2020-05-10,33185100.0,power
BE,2020-05-11,34556300.0,power
BE,2020-05-12,63120600.0,power
BE,2020-05-13,70537200.0,power
BE,2020-05-14,57212600.0,power
BE,2020-05-15,60372500.0,power
BE,2020-05-16,40140900.0,power
BE,2020-05-17,38425000.0,power
BE,2020-05-18,51373100.0,power
BE,2020-05-19,71874900.0,power
BE,2020-05-20,73214000.0,power
BE,2020-05-21,53306000.0,power
BE,2020-05-22,37540300.0,power
BE,2020-05-23,35029700.0,power
BE,2020-05-24,39043300.0,power
BE,2020-05-25,63885300.0,power
BE,2020-05-26,74897600.0,power
BE,2020-05-27,74235600.0,power
BE,2020-05-28,59442300.0,power
BE,2020-05-29,60101000.0,power
BE,2020-05-30,32828199.999999996,power
BE,2020-05-31,30497000.0,power
BE,2020-06-01,38714700.0,power
BE,2020-06-02,74431400.0,power
BE,2020-06-03,72032300.0,power
BE,2020-06-04,65830100.00000001,power
BE,2020-06-05,61839300.0,power
BE,2020-06-06,31100100.000000004,power
BE,2020-06-07,44027600.0,power
BE,2020-06-08,78857900.0,power
BE,2020-06-09,78448100.0,power
BE,2020-06-10,76053000.0,power
BE,2020-06-11,74600100.0,power
BE,2020-06-12,71161200.0,power
BE,2020-06-13,59388800.0,power
BE,2020-06-14,52583800.0,power
BE,2020-06-15,71558800.0,power
BE,2020-06-16,82718000.0,power
BE,2020-06-17,87065700.0,power
BE,2020-06-18,84361200.0,power
BE,2020-06-19,85095100.0,power
BE,2020-06-20,73043700.0,power
BE,2020-06-21,46067300.0,power
BE,2020-06-22,85290300.0,power
BE,2020-06-23,88242200.0,power
BE,2020-06-24,84044200.0,power
BE,2020-06-25,82392500.0,power
BE,2020-06-26,82618100.0,power
BE,2020-06-27,74527000.0,power
BE,2020-06-28,47900600.0,power
BE,2020-06-29,81646500.0,power
BE,2020-06-30,83274100.0,power
BE,2020-07-01,92844200.0,power
BE,2020-07-02,98247100.0,power
BE,2020-07-03,87752200.0,power
BE,2020-07-04,48360800.0,power
BE,2020-07-05,26495200.0,power
BE,2020-07-06,56476100.0,power
BE,2020-07-07,90139300.0,power
BE,2020-07-08,95548700.0,power
BE,2020-07-09,92495200.0,power
BE,2020-07-10,98986200.0,power
BE,2020-07-11,87844100.0,power
BE,2020-07-12,72772300.0,power
BE,2020-07-13,89543500.0,power
BE,2020-07-14,103604100.0,power
BE,2020-07-15,104208400.0,power
BE,2020-07-16,107946500.0,power
BE,2020-07-17,105701300.0,power
BE,2020-07-18,99565000.0,power
BE,2020-07-19,90652100.0,power
BE,2020-07-20,94634600.0,power
BE,2020-07-21,98812500.0,power
BE,2020-07-22,105459400.0,power
BE,2020-07-23,102489300.0,power
BE,2020-07-24,101658300.0,power
BE,2020-07-25,77765100.0,power
BE,2020-07-26,53331100.0,power
BE,2020-07-27,91419600.0,power
BE,2020-07-28,72189600.0,power
BE,2020-07-29,91655100.0,power
BE,2020-07-30,92401400.00000001,power
BE,2020-07-31,86318000.0,power
BE,2020-08-01,78185100.0,power
BE,2020-08-02,77833900.0,power
BE,2020-08-03,81476000.0,power
BE,2020-08-04,83597800.0,power
BE,2020-08-05,70612000.0,power
BE,2020-08-06,79530400.0,power
BE,2020-08-07,77342500.0,power
BE,2020-08-08,64510000.0,power
BE,2020-08-09,57280100.0,power
BE,2020-08-10,75287000.0,power
BE,2020-08-11,78415700.0,power
BE,2020-08-12,79858000.0,power
BE,2020-08-13,84930900.0,power
BE,2020-08-14,85536500.0,power
BE,2020-08-15,77744200.0,power
BE,2020-08-16,77544800.0,power
BE,2020-08-17,82623600.0,power
BE,2020-08-18,74984300.0,power
BE,2020-08-19,67733500.0,power
BE,2020-08-20,76208900.0,power
BE,2020-08-21,70944300.0,power
BE,2020-08-22,54099900.0,power
BE,2020-08-23,55599500.0,power
BE,2020-08-24,76163300.0,power
BE,2020-08-25,74362000.0,power
BE,2020-08-26,80131400.0,power
BE,2020-08-27,91715100.0,power
BE,2020-08-28,83278400.00000001,power
BE,2020-08-29,80810800.0,power
BE,2020-08-30,66734899.99999999,power
BE,2020-08-31,81277900.0,power
BE,2020-09-01,81858400.0,power
BE,2020-09-02,83043100.0,power
BE,2020-09-03,73910300.0,power
BE,2020-09-04,76721300.0,power
BE,2020-09-05,53526500.0,power
BE,2020-09-06,57796800.0,power
BE,2020-09-07,71189700.0,power
BE,2020-09-08,78494100.0,power
BE,2020-09-09,75616100.0,power
BE,2020-09-10,74646300.0,power
BE,2020-09-11,76176400.0,power
BE,2020-09-12,60722300.0,power
BE,2020-09-13,44821200.0,power
BE,2020-09-14,80238900.0,power
BE,2020-09-15,80266100.0,power
BE,2020-09-16,75587300.0,power
BE,2020-09-17,71846700.0,power
BE,2020-09-18,67629600.0,power
BE,2020-09-19,62156100.0,power
BE,2020-09-20,56880800.0,power
BE,2020-09-21,63471800.0,power
BE,2020-09-22,69502500.0,power
BE,2020-09-23,63569000.0,power
BE,2020-09-24,52167100.0,power
BE,2020-09-25,59596900.0,power
BE,2020-09-26,39058600.0,power
BE,2020-09-27,44128400.0,power
BE,2020-09-28,69594200.0,power
BE,2020-09-29,71746000.0,power
BE,2020-09-30,66486300.0,power
BE,2020-10-01,72069600.0,power
BE,2020-10-02,68271600.0,power
BE,2020-10-03,60151500.0,power
BE,2020-10-04,26274100.0,power
BE,2020-10-05,49219900.0,power
BE,2020-10-06,54134900.0,power
BE,2020-10-07,61248800.0,power
BE,2020-10-08,62662500.0,power
BE,2020-10-09,72394500.0,power
BE,2020-10-10,32528700.0,power
BE,2020-10-11,33045400.0,power
BE,2020-10-12,67341100.0,power
BE,2020-10-13,80479300.0,power
BE,2020-10-14,83177000.0,power
BE,2020-10-15,82487300.0,power
BE,2020-10-16,89175000.0,power
BE,2020-10-17,75864200.0,power
BE,2020-10-18,61040000.0,power
BE,2020-10-19,65976600.00000001,power
BE,2020-10-20,51135600.0,power
BE,2020-10-21,44283100.0,power
BE,2020-10-22,76381000.0,power
BE,2020-10-23,77506600.0,power
BE,2020-10-24,26442600.0,power
BE,2020-10-25,31553700.0,power
BE,2020-10-26,47726900.0,power
BE,2020-10-27,37152400.0,power
BE,2020-10-28,32977600.0,power
BE,2020-10-29,59999900.0,power
BE,2020-10-30,40939100.0,power
BE,2020-10-31,30794700.0,power
BE,2020-11-01,28079700.0,power
BE,2020-11-02,31553500.0,power
BE,2020-11-03,56219000.0,power
BE,2020-11-04,77245300.0,power
BE,2020-11-05,71768900.0,power
BE,2020-11-06,65821500.0,power
BE,2020-11-07,38923200.0,power
BE,2020-11-08,32126500.0,power
BE,2020-11-09,73274700.0,power
BE,2020-11-10,76247300.0,power
BE,2020-11-11,60892700.0,power
BE,2020-11-12,57901200.0,power
BE,2020-11-13,62640700.0,power
BE,2020-11-14,29970700.0,power
BE,2020-11-15,27527600.0,power
BE,2020-11-16,50548100.0,power
BE,2020-11-17,68862700.0,power
BE,2020-11-18,44823600.0,power
BE,2020-11-19,55393200.0,power
BE,2020-11-20,80271000.0,power
BE,2020-11-21,41254700.0,power
BE,2020-11-22,65593800.0,power
BE,2020-11-23,96326600.0,power
BE,2020-11-24,87634000.0,power
BE,2020-11-25,97369800.0,power
BE,2020-11-26,109572200.0,power
BE,2020-11-27,111679300.0,power
BE,2020-11-28,103129800.0,power
BE,2020-11-29,95137700.0,power
BE,2020-11-30,95224200.0,power
BE,2020-12-01,93451600.0,power
BE,2020-12-02,106392800.0,power
BE,2020-12-03,99232800.0,power
BE,2020-12-04,79308300.0,power
BE,2020-12-05,97440500.0,power
BE,2020-12-06,86420700.0,power
BE,2020-12-07,111371000.0,power
BE,2020-12-08,108888500.0,power
BE,2020-12-09,110487300.0,power
BE,2020-12-10,107912200.0,power
BE,2020-12-11,90480400.0,power
BE,2020-12-12,90069500.0,power
BE,2020-12-13,59883100.0,power
BE,2020-12-14,62636300.0,power
BE,2020-12-15,97551400.0,power
BE,2020-12-16,80710100.0,power
BE,2020-12-17,81081700.0,power
BE,2020-12-18,57014200.0,power
BE,2020-12-19,35250300.0,power
BE,2020-12-20,45482300.0,power
BE,2020-12-21,43078200.0,power
BE,2020-12-22,60597000.0,power
BE,2020-12-23,44910400.0,power
BE,2020-12-24,42399500.0,power
BE,2020-12-25,45065100.0,power
BE,2020-12-26,37338400.0,power
BE,2020-12-27,37999100.0,power
BE,2020-12-28,48114300.0,power
BE,2020-12-29,50062400.0,power
BE,2020-12-30,66910100.00000001,power
BE,2020-12-31,50159100.0,power
BE,2021-01-01,41598900.0,power
BE,2021-01-02,62222800.0,power
BE,2021-01-03,48689700.0,power
BE,2021-01-04,74276000.0,power
BE,2021-01-05,100986200.0,power
BE,2021-01-06,109230000.0,power
BE,2021-01-07,104890700.0,power
BE,2021-01-08,109639000.0,power
BE,2021-01-09,95060000.0,power
BE,2021-01-10,83266300.0,power
BE,2021-01-11,73165800.0,power
BE,2021-01-12,89089700.0,power
BE,2021-01-13,93196100.0,power
BE,2021-01-14,90871300.0,power
BE,2021-01-15,97911300.0,power
BE,2021-01-16,61233500.0,power
BE,2021-01-17,67043100.00000001,power
BE,2021-01-18,82282000.0,power
BE,2021-01-19,58770300.0,power
BE,2021-01-20,47866400.0,power
BE,2021-01-21,52299000.0,power
BE,2021-01-22,74292000.0,power
BE,2021-01-23,38526000.0,power
BE,2021-01-24,35429200.0,power
BE,2021-01-25,74925500.0,power
BE,2021-01-26,77424000.0,power
BE,2021-01-27,89814900.0,power
BE,2021-01-28,75894600.0,power
BE,2021-01-29,44004800.0,power
BE,2021-01-30,47903500.0,power
BE,2021-01-31,48511700.0,power
BE,2021-02-01,85583300.0,power
BE,2021-02-02,56902100.0,power
BE,2021-02-03,59214500.0,power
BE,2021-02-04,87027200.0,power
BE,2021-02-05,61849900.0,power
BE,2021-02-06,42171200.0,power
BE,2021-02-07,42056900.0,power
BE,2021-02-08,66613399.99999999,power
BE,2021-02-09,87729500.0,power
BE,2021-02-10,99926200.0,power
BE,2021-02-11,107270000.0,power
BE,2021-02-12,90603200.0,power
BE,2021-02-13,62540600.0,power
BE,2021-02-14,45606600.0,power
BE,2021-02-15,62596800.0,power
BE,2021-02-16,66125899.99999999,power
BE,2021-02-17,56337200.0,power
BE,2021-02-18,40392900.0,power
BE,2021-02-19,46842700.0,power
BE,2021-02-20,31715100.0,power
BE,2021-02-21,36445700.0,power
BE,2021-02-22,52574000.0,power
BE,2021-02-23,46749400.0,power
BE,2021-02-24,42012600.0,power
BE,2021-02-25,57889700.00000001,power
BE,2021-02-26,52831700.0,power
BE,2021-02-27,41139100.0,power
BE,2021-02-28,36597500.0,power
BE,2021-03-01,74653700.0,power
BE,2021-03-02,89707200.0,power
BE,2021-03-03,100027500.0,power
BE,2021-03-04,102360100.0,power
BE,2021-03-05,82724500.0,power
BE,2021-03-06,40558700.0,power
BE,2021-03-07,43597300.0,power
BE,2021-03-08,92399000.0,power
BE,2021-03-09,107582300.0,power
BE,2021-03-10,62767700.00000001,power
BE,2021-03-11,32183400.0,power
BE,2021-03-12,33402699.999999996,power
BE,2021-03-13,27101000.0,power
BE,2021-03-14,29298300.0,power
BE,2021-03-15,45378800.0,power
BE,2021-03-16,79553099.99999999,power
BE,2021-03-17,86939600.0,power
BE,2021-03-18,105443000.0,power
BE,2021-03-19,60263000.0,power
BE,2021-03-20,49125000.0,power
BE,2021-03-21,36373700.0,power
BE,2021-03-22,98078000.0,power
BE,2021-03-23,96193800.0,power
BE,2021-03-24,84185200.0,power
BE,2021-03-25,83720100.0,power
BE,2021-03-26,44208200.0,power
BE,2021-03-27,39269300.0,power
BE,2021-03-28,31330700.0,power
BE,2021-03-29,36236100.0,power
BE,2021-03-30,57613200.0,power
BE,2021-03-31,65214000.0,power
BE,2021-04-01,51014100.0,power
BE,2021-04-02,35871700.0,power
BE,2021-04-03,29012300.0,power
BE,2021-04-04,28860900.0,power
BE,2021-04-05,31115900.0,power
BE,2021-04-06,47575700.0,power
BE,2021-04-07,80144200.0,power
BE,2021-04-08,88543900.0,power
BE,2021-04-09,73071200.0,power
BE,2021-04-10,61362600.0,power
BE,2021-04-11,57177200.00000001,power
BE,2021-04-12,102848700.0,power
BE,2021-04-13,103902000.0,power
BE,2021-04-14,100246300.0,power
BE,2021-04-15,98647900.0,power
BE,2021-04-16,81164800.0,power
BE,2021-04-17,53708400.0,power
BE,2021-04-18,65523800.0,power
BE,2021-04-19,94054700.0,power
BE,2021-04-20,89406000.0,power
BE,2021-04-21,69911900.0,power
BE,2021-04-22,72718600.0,power
BE,2021-04-23,77988700.0,power
BE,2021-04-24,37304200.0,power
BE,2021-04-25,36083700.0,power
BE,2021-04-26,67294800.0,power
BE,2021-04-27,69338000.0,power
BE,2021-04-28,73730100.0,power
BE,2021-04-29,79933800.0,power
BE,2021-04-30,85588500.0,power
BE,2021-05-01,35504400.0,power
BE,2021-05-02,35475200.0,power
BE,2021-05-03,40154200.0,power
BE,2021-05-04,28670500.0,power
BE,2021-05-05,32478200.0,power
BE,2021-05-06,68368900.0,power
BE,2021-05-07,68750100.0,power
BE,2021-05-08,32908699.999999996,power
BE,2021-05-09,31329300.0,power
