country,type,year,month,demand,source,country_contributions
NL,household,2021.0,8.0,5.59,entsog,
NL,household,2021.0,9.0,6.18,entsog,
NL,household,2021.0,10.0,11.82,entsog,
NL,household,2021.0,11.0,18.48,entsog,
NL,household,2021.0,12.0,23.88,entsog,
NL,household,2022.0,1.0,24.66,entsog,
NL,household,2022.0,2.0,20.59,entsog,
NL,household,2022.0,3.0,16.4,entsog,
NL,household,2022.0,4.0,12.57,entsog,
NL,household,2022.0,5.0,6.29,entsog,
NL,household,2022.0,6.0,4.82,entsog,
NL,household,2022.0,7.0,4.32,entsog,
NL,household,2022.0,8.0,3.82,entsog,
NL,household,2022.0,9.0,5.72,entsog,
NL,household,2022.0,10.0,7.37,entsog,
NL,household,2022.0,11.0,13.36,entsog,
NL,household,2022.0,12.0,21.89,entsog,
NL,household,2023.0,1.0,20.51,entsog,
NL,household,2023.0,2.0,17.52,entsog,
NL,household,2023.0,3.0,17.46,entsog,
NL,household,2023.0,4.0,12.07,entsog,
NL,household,2023.0,5.0,6.65,entsog,
NL,household,2023.0,6.0,4.49,entsog,
NL,household,2023.0,7.0,4.53,entsog,
NL,household,2023.0,8.0,4.7,entsog,
NL,household,2023.0,9.0,4.93,entsog,
NL,household,2023.0,10.0,8.56,entsog,
NL,household,2023.0,11.0,15.57,entsog,
NL,household,2023.0,12.0,19.1,entsog,
NL,household,2024.0,1.0,24.22,entsog,
NL,household,2024.0,2.0,16.51,entsog,
NL,household,2024.0,3.0,14.27,entsog,
NL,household,2024.0,4.0,10.73,entsog,
NL,household,2024.0,5.0,5.7,entsog,
NL,household,2024.0,6.0,5.39,entsog,
NL,household,2024.0,7.0,4.57,entsog,
NL,household,2024.0,8.0,4.01,entsog,
NL,household,2024.0,9.0,5.48,entsog,
NL,household,2024.0,10.0,9.15,entsog,
NL,household,2024.0,11.0,16.15,entsog,
NL,household,2024.0,12.0,19.63,entsog,
NL,household,2025.0,1.0,23.7,entsog,
NL,household,2025.0,2.0,20.39,entsog,
NL,household,2025.0,3.0,14.27,entsog,
NL,household,2025.0,4.0,8.39,entsog,
NL,household,2025.0,5.0,5.98,entsog,
NL,household,2025.0,6.0,1.9,entsog,
NL,household,2025.0,10.0,4.5,entsog,
NL,household,2025.0,11.0,15.01,entsog,
NL,industry,2019.0,1.0,10.3,"entsog, CBS",
NL,industry,2019.0,2.0,8.93,"entsog, CBS",
NL,industry,2019.0,3.0,10.07,"entsog, CBS",
NL,industry,2019.0,4.0,9.16,"entsog, CBS",
NL,industry,2019.0,5.0,9.26,"entsog, CBS",
NL,industry,2019.0,6.0,8.41,"entsog, CBS",
NL,industry,2019.0,7.0,8.83,"entsog, CBS",
NL,industry,2019.0,8.0,9.0,"entsog, CBS",
NL,industry,2019.0,9.0,9.26,"entsog, CBS",
NL,industry,2019.0,10.0,9.79,"entsog, CBS",
NL,industry,2019.0,11.0,9.38,"entsog, CBS",
NL,industry,2019.0,12.0,10.21,"entsog, CBS",
NL,industry,2020.0,1.0,9.4,"entsog, CBS",
NL,industry,2020.0,2.0,9.5,"entsog, CBS",
NL,industry,2020.0,3.0,10.07,"entsog, CBS",
NL,industry,2020.0,4.0,9.0,"entsog, CBS",
NL,industry,2020.0,5.0,8.84,"entsog, CBS",
NL,industry,2020.0,6.0,8.26,"entsog, CBS",
NL,industry,2020.0,7.0,9.01,"entsog, CBS",
NL,industry,2020.0,8.0,9.17,"entsog, CBS",
NL,industry,2020.0,9.0,9.19,"entsog, CBS",
NL,industry,2020.0,10.0,10.42,"entsog, CBS",
NL,industry,2020.0,11.0,9.16,"entsog, CBS",
NL,industry,2020.0,12.0,10.73,"entsog, CBS",
NL,industry,2021.0,1.0,12.31,"entsog, CBS",
NL,industry,2021.0,2.0,11.16,"entsog, CBS",
NL,industry,2021.0,3.0,12.08,"entsog, CBS",
NL,industry,2021.0,4.0,11.22,"entsog, CBS",
NL,industry,2021.0,5.0,11.36,"entsog, CBS",
NL,industry,2021.0,6.0,9.46,"entsog, CBS",
NL,industry,2021.0,7.0,9.9,"entsog, CBS",
NL,industry,2021.0,8.0,9.78,"entsog, CBS",
NL,industry,2021.0,9.0,9.59,"entsog, CBS",
NL,industry,2021.0,10.0,9.31,"entsog, CBS",
NL,industry,2021.0,11.0,8.99,"entsog, CBS",
NL,industry,2021.0,12.0,10.03,"entsog, CBS",
NL,industry,2022.0,1.0,9.62,"entsog, CBS",
NL,industry,2022.0,2.0,8.49,"entsog, CBS",
NL,industry,2022.0,3.0,8.93,"entsog, CBS",
NL,industry,2022.0,4.0,8.92,"entsog, CBS",
NL,industry,2022.0,5.0,8.37,"entsog, CBS",
NL,industry,2022.0,6.0,7.93,"entsog, CBS",
NL,industry,2022.0,7.0,7.28,"entsog, CBS",
NL,industry,2022.0,8.0,6.38,"entsog, CBS",
NL,industry,2022.0,9.0,5.92,"entsog, CBS",
NL,industry,2022.0,10.0,6.53,"entsog, CBS",
NL,industry,2022.0,11.0,6.72,"entsog, CBS",
NL,industry,2022.0,12.0,7.12,"entsog, CBS",
NL,industry,2023.0,1.0,6.92,"entsog, CBS",
NL,industry,2023.0,2.0,6.13,"entsog, CBS",
NL,industry,2023.0,3.0,7.18,"entsog, CBS",
NL,industry,2023.0,4.0,6.63,"entsog, CBS",
NL,industry,2023.0,5.0,6.59,"entsog, CBS",
NL,industry,2023.0,6.0,6.83,"entsog, CBS",
NL,industry,2023.0,7.0,6.82,"entsog, CBS",
NL,industry,2023.0,8.0,7.11,"entsog, CBS",
NL,industry,2023.0,9.0,7.22,"entsog, CBS",
NL,industry,2023.0,10.0,7.66,"entsog, CBS",
NL,industry,2023.0,11.0,7.19,"entsog, CBS",
NL,industry,2023.0,12.0,7.87,"entsog, CBS",
NL,industry,2024.0,1.0,8.33,"entsog, CBS",
NL,industry,2024.0,2.0,7.64,"entsog, CBS",
NL,industry,2024.0,3.0,7.84,"entsog, CBS",
NL,industry,2024.0,4.0,8.27,"entsog, CBS",
NL,industry,2024.0,5.0,8.32,"entsog, CBS",
NL,industry,2024.0,6.0,7.47,"entsog, CBS",
NL,industry,2024.0,7.0,7.13,"entsog, CBS",
NL,industry,2024.0,8.0,7.36,"entsog, CBS",
NL,industry,2024.0,9.0,7.28,"entsog, CBS",
NL,industry,2024.0,10.0,7.63,"entsog, CBS",
NL,industry,2024.0,11.0,7.56,"entsog, CBS",
NL,industry,2024.0,12.0,7.93,"entsog, CBS",
NL,industry,2025.0,1.0,7.91,"entsog, CBS",
NL,industry,2025.0,2.0,6.93,"entsog, CBS",
NL,industry,2025.0,3.0,7.23,"entsog, CBS",
NL,industry,2025.0,4.0,6.52,"entsog, CBS",
NL,industry,2025.0,5.0,6.82,"entsog, CBS",
NL,industry,2025.0,6.0,2.46,"entsog, CBS",
NL,industry,2025.0,10.0,2.6,"entsog, CBS",
NL,industry,2025.0,11.0,6.82,"entsog, CBS",
NL,power,2019.0,1.0,9.17,CBS,
NL,power,2019.0,2.0,8.16,CBS,
NL,power,2019.0,3.0,7.89,CBS,
NL,power,2019.0,4.0,6.51,CBS,
NL,power,2019.0,5.0,8.32,CBS,
NL,power,2019.0,6.0,7.39,CBS,
NL,power,2019.0,7.0,8.83,CBS,
NL,power,2019.0,8.0,8.91,CBS,
NL,power,2019.0,9.0,9.19,CBS,
NL,power,2019.0,10.0,9.59,CBS,
NL,power,2019.0,11.0,9.15,CBS,
NL,power,2019.0,12.0,7.64,CBS,
NL,power,2020.0,1.0,11.02,CBS,
NL,power,2020.0,2.0,8.15,CBS,
NL,power,2020.0,3.0,7.23,CBS,
NL,power,2020.0,4.0,6.09,CBS,
NL,power,2020.0,5.0,7.72,CBS,
NL,power,2020.0,6.0,8.66,CBS,
NL,power,2020.0,7.0,10.54,CBS,
NL,power,2020.0,8.0,11.25,CBS,
NL,power,2020.0,9.0,8.73,CBS,
NL,power,2020.0,10.0,7.47,CBS,
NL,power,2020.0,11.0,8.69,CBS,
NL,power,2020.0,12.0,8.58,CBS,
NL,power,2021.0,1.0,8.14,CBS,
NL,power,2021.0,2.0,8.19,CBS,
NL,power,2021.0,3.0,8.33,CBS,
NL,power,2021.0,4.0,5.93,CBS,
NL,power,2021.0,5.0,5.33,CBS,
NL,power,2021.0,6.0,7.16,CBS,
NL,power,2021.0,7.0,5.4,CBS,
NL,power,2021.0,8.0,2.33,CBS,
NL,power,2021.0,9.0,4.79,CBS,
NL,power,2021.0,10.0,3.74,CBS,
NL,power,2021.0,11.0,7.7,CBS,
NL,power,2021.0,12.0,6.78,CBS,
NL,power,2022.0,1.0,6.61,CBS,
NL,power,2022.0,2.0,3.82,CBS,
NL,power,2022.0,3.0,5.93,CBS,
NL,power,2022.0,4.0,4.01,CBS,
NL,power,2022.0,5.0,5.15,CBS,
NL,power,2022.0,6.0,5.73,CBS,
PT,household,2019.0,1.0,2.5,entsog,
PT,household,2019.0,2.0,2.21,entsog,
PT,household,2019.0,3.0,2.26,entsog,
PT,household,2019.0,4.0,2.13,entsog,
PT,household,2019.0,5.0,2.06,entsog,
PT,household,2019.0,6.0,1.88,entsog,
PT,household,2019.0,7.0,1.96,entsog,
PT,household,2019.0,8.0,1.67,entsog,
PT,household,2019.0,9.0,1.96,entsog,
PT,household,2019.0,10.0,2.12,entsog,
PT,household,2019.0,11.0,2.22,entsog,
PT,household,2019.0,12.0,2.18,entsog,
PT,household,2020.0,1.0,2.48,entsog,
PT,household,2020.0,2.0,2.18,entsog,
PT,household,2020.0,3.0,2.22,entsog,
PT,household,2020.0,4.0,1.72,entsog,
PT,household,2020.0,5.0,1.69,entsog,
PT,household,2020.0,6.0,1.69,entsog,
PT,household,2020.0,7.0,1.84,entsog,
PT,household,2020.0,8.0,1.69,entsog,
PT,household,2020.0,9.0,1.98,entsog,
PT,household,2020.0,10.0,2.12,entsog,
PT,household,2020.0,11.0,2.17,entsog,
PT,household,2020.0,12.0,2.21,entsog,
PT,household,2021.0,1.0,2.53,entsog,
PT,household,2021.0,2.0,2.1,entsog,
PT,household,2021.0,3.0,2.26,entsog,
PT,household,2021.0,4.0,2.06,entsog,
PT,household,2021.0,5.0,2.1,entsog,
PT,household,2021.0,6.0,1.92,entsog,
PT,household,2021.0,7.0,1.98,entsog,
PT,household,2021.0,8.0,1.71,entsog,
PT,household,2021.0,9.0,2.0,entsog,
PT,household,2021.0,10.0,1.97,entsog,
PT,household,2021.0,11.0,2.23,entsog,
PT,household,2021.0,12.0,2.15,entsog,
PT,household,2022.0,1.0,2.13,entsog,
PT,household,2022.0,2.0,2.01,entsog,
PT,household,2022.0,3.0,2.21,entsog,
PT,household,2022.0,4.0,1.92,entsog,
PT,household,2022.0,5.0,1.85,entsog,
PT,household,2022.0,6.0,1.77,entsog,
PT,household,2022.0,7.0,1.68,entsog,
PT,household,2022.0,8.0,1.46,entsog,
PT,household,2022.0,9.0,1.7,entsog,
PT,household,2022.0,10.0,1.68,entsog,
PT,household,2022.0,11.0,1.86,entsog,
PT,household,2022.0,12.0,1.8,entsog,
PT,household,2023.0,1.0,2.05,entsog,
PT,household,2023.0,2.0,1.86,entsog,
PT,household,2023.0,3.0,2.0,entsog,
PT,household,2023.0,4.0,1.62,entsog,
PT,household,2023.0,5.0,1.74,entsog,
PT,household,2023.0,6.0,1.61,entsog,
PT,household,2023.0,7.0,1.63,entsog,
PT,household,2023.0,8.0,1.42,entsog,
PT,household,2023.0,9.0,1.67,entsog,
PT,household,2023.0,10.0,1.65,entsog,
PT,household,2023.0,11.0,1.78,entsog,
PT,household,2023.0,12.0,1.78,entsog,
PT,household,2024.0,1.0,1.98,entsog,
PT,household,2024.0,2.0,1.8,entsog,
PT,household,2024.0,3.0,1.94,entsog,
PT,household,2024.0,4.0,1.73,entsog,
PT,household,2024.0,5.0,1.76,entsog,
PT,household,2024.0,6.0,1.6,entsog,
PT,household,2024.0,7.0,1.62,entsog,
PT,household,2024.0,8.0,1.34,entsog,
PT,household,2024.0,9.0,1.68,entsog,
PT,household,2024.0,10.0,1.74,entsog,
PT,household,2024.0,11.0,1.71,entsog,
PT,household,2024.0,12.0,1.75,entsog,
PT,household,2025.0,1.0,1.81,entsog,
PT,household,2025.0,2.0,1.69,entsog,
PT,household,2025.0,3.0,1.8,entsog,
PT,household,2025.0,4.0,1.53,entsog,
PT,household,2025.0,5.0,1.68,entsog,
PT,household,2025.0,6.0,0.56,entsog,
PT,household,2025.0,10.0,0.67,entsog,
PT,household,2025.0,11.0,1.75,entsog,
PT,industry-power,2019.0,1.0,3.06,entsog,
PT,industry-power,2019.0,2.0,2.33,entsog,
PT,industry-power,2019.0,3.0,2.03,entsog,
PT,industry-power,2019.0,4.0,2.67,entsog,
PT,industry-power,2019.0,5.0,3.59,entsog,
PT,industry-power,2019.0,6.0,4.16,entsog,
PT,industry-power,2019.0,7.0,4.56,entsog,
PT,industry-power,2019.0,8.0,4.15,entsog,
PT,industry-power,2019.0,9.0,3.82,entsog,
PT,industry-power,2019.0,10.0,4.19,entsog,
PT,industry-power,2019.0,11.0,3.44,entsog,
PT,industry-power,2019.0,12.0,2.96,entsog,
PT,industry-power,2020.0,1.0,4.07,entsog,
PT,industry-power,2020.0,2.0,3.06,entsog,
PT,industry-power,2020.0,3.0,2.94,entsog,
PT,industry-power,2020.0,4.0,1.79,entsog,
PT,industry-power,2020.0,5.0,2.11,entsog,
PT,industry-power,2020.0,6.0,3.19,entsog,
PT,industry-power,2020.0,7.0,4.54,entsog,
PT,industry-power,2020.0,8.0,4.41,entsog,
PT,industry-power,2020.0,9.0,4.59,entsog,
PT,industry-power,2020.0,10.0,3.94,entsog,
PT,industry-power,2020.0,11.0,3.62,entsog,
PT,industry-power,2020.0,12.0,2.7,entsog,
PT,industry-power,2021.0,1.0,3.25,entsog,
PT,industry-power,2021.0,2.0,1.82,entsog,
PT,industry-power,2021.0,3.0,2.56,entsog,
PT,industry-power,2021.0,4.0,3.49,entsog,
PT,industry-power,2021.0,5.0,2.62,entsog,
PT,industry-power,2021.0,6.0,3.83,entsog,
PT,industry-power,2021.0,7.0,3.2,entsog,
PT,industry-power,2021.0,8.0,3.08,entsog,
PT,industry-power,2021.0,9.0,3.79,entsog,
PT,industry-power,2021.0,10.0,3.17,entsog,
PT,industry-power,2021.0,11.0,3.19,entsog,
PT,industry-power,2021.0,12.0,2.68,entsog,
PT,industry-power,2022.0,1.0,3.27,entsog,
PT,industry-power,2022.0,2.0,2.78,entsog,
PT,industry-power,2022.0,3.0,2.97,entsog,
PT,industry-power,2022.0,4.0,2.54,entsog,
PT,industry-power,2022.0,5.0,3.05,entsog,
PT,industry-power,2022.0,6.0,3.56,entsog,
PT,industry-power,2022.0,7.0,3.81,entsog,
PT,industry-power,2022.0,8.0,3.73,entsog,
PT,industry-power,2022.0,9.0,3.26,entsog,
PT,industry-power,2022.0,10.0,3.2,entsog,
PT,industry-power,2022.0,11.0,3.31,entsog,
PT,industry-power,2022.0,12.0,2.25,entsog,
PT,industry-power,2023.0,1.0,1.75,entsog,
PT,industry-power,2023.0,2.0,2.88,entsog,
PT,industry-power,2023.0,3.0,1.88,entsog,
PT,industry-power,2023.0,4.0,1.71,entsog,
PT,industry-power,2023.0,5.0,1.91,entsog,
PT,industry-power,2023.0,6.0,2.68,entsog,
PT,industry-power,2023.0,7.0,2.94,entsog,
PT,industry-power,2023.0,8.0,2.54,entsog,
PT,industry-power,2023.0,9.0,2.65,entsog,
PT,industry-power,2023.0,10.0,1.85,entsog,
PT,industry-power,2023.0,11.0,1.71,entsog,
PT,industry-power,2023.0,12.0,1.76,entsog,
PT,industry-power,2024.0,1.0,2.04,entsog,
PT,industry-power,2024.0,2.0,1.59,entsog,
PT,industry-power,2024.0,3.0,1.68,entsog,
PT,industry-power,2024.0,4.0,0.98,entsog,
PT,industry-power,2024.0,5.0,0.88,entsog,
PT,industry-power,2024.0,6.0,0.92,entsog,
PT,industry-power,2024.0,7.0,1.39,entsog,
PT,industry-power,2024.0,8.0,1.42,entsog,
PT,industry-power,2024.0,9.0,1.41,entsog,
PT,industry-power,2024.0,10.0,1.53,entsog,
PT,industry-power,2024.0,11.0,1.78,entsog,
PT,industry-power,2024.0,12.0,2.17,entsog,
PT,industry-power,2025.0,1.0,1.86,entsog,
PT,industry-power,2025.0,2.0,1.63,entsog,
PT,industry-power,2025.0,3.0,1.46,entsog,
PT,industry-power,2025.0,4.0,1.15,entsog,
PT,industry-power,2025.0,5.0,2.07,entsog,
PT,industry-power,2025.0,6.0,0.7,entsog,
PT,industry-power,2025.0,10.0,0.83,entsog,
PT,industry-power,2025.0,11.0,2.14,entsog,
RO,household,2019.0,1.0,14.15,entsog,
RO,household,2019.0,2.0,10.86,entsog,
RO,household,2019.0,3.0,8.4,entsog,
RO,household,2019.0,4.0,5.96,entsog,
RO,household,2019.0,5.0,3.59,entsog,
RO,household,2019.0,6.0,2.29,entsog,
RO,household,2019.0,7.0,2.38,entsog,
RO,household,2019.0,8.0,2.27,entsog,
RO,household,2019.0,9.0,2.49,entsog,
RO,household,2019.0,10.0,4.66,entsog,
RO,household,2019.0,11.0,7.26,entsog,
RO,household,2019.0,12.0,11.38,entsog,
RO,household,2020.0,1.0,13.38,entsog,
RO,household,2020.0,2.0,10.42,entsog,
RO,household,2020.0,3.0,8.71,entsog,
RO,household,2020.0,4.0,5.28,entsog,
RO,household,2020.0,5.0,3.13,entsog,
RO,household,2020.0,6.0,2.47,entsog,
RO,household,2020.0,7.0,2.34,entsog,
RO,household,2020.0,8.0,2.21,entsog,
RO,household,2020.0,9.0,2.35,entsog,
RO,household,2020.0,10.0,4.63,entsog,
RO,household,2020.0,11.0,9.35,entsog,
RO,household,2020.0,12.0,11.39,entsog,
RO,household,2021.0,1.0,12.88,entsog,
RO,household,2021.0,2.0,11.28,entsog,
RO,household,2021.0,3.0,11.12,entsog,
RO,household,2021.0,4.0,7.66,entsog,
RO,household,2021.0,5.0,3.43,entsog,
RO,household,2021.0,6.0,2.73,entsog,
RO,household,2021.0,7.0,2.28,entsog,
RO,household,2021.0,8.0,2.21,entsog,
RO,household,2021.0,9.0,2.93,entsog,
RO,household,2021.0,10.0,6.49,entsog,
RO,household,2021.0,11.0,8.88,entsog,
RO,household,2021.0,12.0,12.18,entsog,
RO,household,2022.0,1.0,13.03,entsog,
RO,household,2022.0,2.0,10.05,entsog,
RO,household,2022.0,3.0,10.65,entsog,
RO,household,2022.0,4.0,5.52,entsog,
RO,household,2022.0,5.0,2.9,entsog,
RO,household,2022.0,6.0,2.21,entsog,
RO,household,2022.0,7.0,2.12,entsog,
RO,household,2022.0,8.0,2.12,entsog,
RO,household,2022.0,9.0,2.54,entsog,
RO,household,2022.0,10.0,3.94,entsog,
RO,household,2022.0,11.0,7.13,entsog,
RO,household,2022.0,12.0,10.88,entsog,
RO,household,2023.0,1.0,10.47,entsog,
RO,household,2023.0,2.0,10.68,entsog,
RO,household,2023.0,3.0,8.38,entsog,
RO,household,2023.0,4.0,6.22,entsog,
RO,household,2023.0,5.0,3.31,entsog,
RO,household,2023.0,6.0,2.07,entsog,
RO,household,2023.0,7.0,1.97,entsog,
RO,household,2023.0,8.0,1.76,entsog,
RO,household,2023.0,9.0,2.05,entsog,
RO,household,2023.0,10.0,3.41,entsog,
RO,household,2023.0,11.0,7.75,entsog,
RO,household,2023.0,12.0,11.19,entsog,
RO,household,2024.0,1.0,12.62,entsog,
RO,household,2024.0,2.0,8.5,entsog,
RO,household,2024.0,3.0,8.02,entsog,
RO,household,2024.0,4.0,3.56,entsog,
RO,household,2024.0,5.0,2.71,entsog,
RO,household,2024.0,6.0,1.89,entsog,
RO,household,2024.0,7.0,1.9,entsog,
RO,household,2024.0,8.0,1.84,entsog,
RO,household,2024.0,9.0,2.23,entsog,
RO,household,2024.0,10.0,4.85,entsog,
RO,household,2024.0,11.0,9.93,entsog,
RO,household,2024.0,12.0,11.5,entsog,
RO,household,2025.0,1.0,11.56,entsog,
RO,household,2025.0,2.0,12.06,entsog,
RO,household,2025.0,3.0,7.89,entsog,
RO,household,2025.0,4.0,5.32,entsog,
RO,household,2025.0,5.0,3.37,entsog,
RO,household,2025.0,6.0,0.76,entsog,
RO,household,2025.0,10.0,2.5,entsog,
RO,household,2025.0,11.0,7.89,entsog,
RO,industry-power,2019.0,1.0,4.25,entsog,
RO,industry-power,2019.0,2.0,3.52,entsog,
RO,industry-power,2019.0,3.0,3.05,entsog,
RO,industry-power,2019.0,4.0,2.13,entsog,
RO,industry-power,2019.0,5.0,1.83,entsog,
RO,industry-power,2019.0,6.0,1.05,entsog,
RO,industry-power,2019.0,7.0,2.36,entsog,
RO,industry-power,2019.0,8.0,2.88,entsog,
RO,industry-power,2019.0,9.0,3.19,entsog,
RO,industry-power,2019.0,10.0,3.79,entsog,
RO,industry-power,2019.0,11.0,3.18,entsog,
RO,industry-power,2019.0,12.0,3.15,entsog,
RO,industry-power,2020.0,1.0,4.5,entsog,
RO,industry-power,2020.0,2.0,3.62,entsog,
RO,industry-power,2020.0,3.0,2.87,entsog,
RO,industry-power,2020.0,4.0,2.52,entsog,
RO,industry-power,2020.0,5.0,2.61,entsog,
RO,industry-power,2020.0,6.0,2.92,entsog,
RO,industry-power,2020.0,7.0,3.53,entsog,
RO,industry-power,2020.0,8.0,3.76,entsog,
RO,industry-power,2020.0,9.0,3.77,entsog,
RO,industry-power,2020.0,10.0,3.0,entsog,
RO,industry-power,2020.0,11.0,4.06,entsog,
RO,industry-power,2020.0,12.0,4.3,entsog,
RO,industry-power,2021.0,1.0,3.73,entsog,
RO,industry-power,2021.0,2.0,3.39,entsog,
RO,industry-power,2021.0,3.0,3.69,entsog,
RO,industry-power,2021.0,4.0,2.64,entsog,
RO,industry-power,2021.0,5.0,2.36,entsog,
RO,industry-power,2021.0,6.0,2.2,entsog,
RO,industry-power,2021.0,7.0,2.66,entsog,
RO,industry-power,2021.0,8.0,2.73,entsog,
RO,industry-power,2021.0,9.0,2.73,entsog,
RO,industry-power,2021.0,10.0,2.97,entsog,
RO,industry-power,2021.0,11.0,3.22,entsog,
RO,industry-power,2021.0,12.0,3.37,entsog,
RO,industry-power,2022.0,1.0,3.0,entsog,
RO,industry-power,2022.0,2.0,2.66,entsog,
RO,industry-power,2022.0,3.0,1.84,entsog,
RO,industry-power,2022.0,4.0,1.49,entsog,
RO,industry-power,2022.0,5.0,2.55,entsog,
RO,industry-power,2022.0,6.0,2.41,entsog,
RO,industry-power,2022.0,7.0,2.07,entsog,
RO,industry-power,2022.0,8.0,1.94,entsog,
RO,industry-power,2022.0,9.0,2.11,entsog,
RO,industry-power,2022.0,10.0,2.16,entsog,
RO,industry-power,2022.0,11.0,2.45,entsog,
RO,industry-power,2022.0,12.0,2.19,entsog,
RO,industry-power,2023.0,1.0,2.47,entsog,
RO,industry-power,2023.0,2.0,2.36,entsog,
RO,industry-power,2023.0,3.0,1.48,entsog,
RO,industry-power,2023.0,4.0,1.06,entsog,
RO,industry-power,2023.0,5.0,1.1,entsog,
RO,industry-power,2023.0,6.0,1.13,entsog,
RO,industry-power,2023.0,7.0,1.93,entsog,
RO,industry-power,2023.0,8.0,1.98,entsog,
RO,industry-power,2023.0,9.0,1.98,entsog,
RO,industry-power,2023.0,10.0,2.62,entsog,
RO,industry-power,2023.0,11.0,3.1,entsog,
RO,industry-power,2023.0,12.0,2.86,entsog,
RO,industry-power,2024.0,1.0,3.14,entsog,
RO,industry-power,2024.0,2.0,2.89,entsog,
RO,industry-power,2024.0,3.0,2.96,entsog,
RO,industry-power,2024.0,4.0,1.71,entsog,
RO,industry-power,2024.0,5.0,1.61,entsog,
RO,industry-power,2024.0,6.0,1.88,entsog,
RO,industry-power,2024.0,7.0,2.51,entsog,
RO,industry-power,2024.0,8.0,2.09,entsog,
RO,industry-power,2024.0,9.0,1.86,entsog,
RO,industry-power,2024.0,10.0,2.03,entsog,
RO,industry-power,2024.0,11.0,2.39,entsog,
RO,industry-power,2024.0,12.0,2.52,entsog,
RO,industry-power,2025.0,1.0,2.85,entsog,
RO,industry-power,2025.0,2.0,2.54,entsog,
RO,industry-power,2025.0,3.0,1.88,entsog,
RO,industry-power,2025.0,4.0,0.95,entsog,
RO,industry-power,2025.0,5.0,1.49,entsog,
RO,industry-power,2025.0,6.0,0.57,entsog,
RO,industry-power,2025.0,10.0,0.99,entsog,
RO,industry-power,2025.0,11.0,2.45,entsog,
SE,total,2019.0,1.0,131.4,eurostat,
SE,total,2019.0,2.0,105.12,eurostat,
SE,total,2019.0,3.0,127.36,eurostat,
SE,total,2019.0,4.0,102.09,eurostat,
SE,total,2019.0,5.0,125.34,eurostat,
SE,total,2019.0,6.0,62.67,eurostat,
SE,total,2019.0,7.0,62.67,eurostat,
SE,total,2019.0,8.0,75.81,eurostat,
SE,total,2019.0,9.0,66.71,eurostat,
SE,total,2019.0,10.0,66.71,eurostat,
SE,total,2019.0,11.0,99.06,eurostat,
SE,total,2019.0,12.0,119.27,eurostat,
SE,total,2020.0,1.0,117.25,eurostat,
SE,total,2020.0,2.0,116.14,eurostat,
SE,total,2020.0,3.0,95.02,eurostat,
SE,total,2020.0,4.0,75.27,eurostat,
SE,total,2020.0,5.0,78.34,eurostat,
SE,total,2020.0,6.0,84.62,eurostat,
SE,total,2020.0,7.0,54.08,eurostat,
SE,total,2020.0,8.0,86.42,eurostat,
SE,total,2020.0,9.0,81.27,eurostat,
SE,total,2020.0,10.0,163.75,eurostat,
SE,total,2020.0,11.0,143.53,eurostat,
SE,total,2020.0,12.0,178.91,eurostat,
SE,total,2021.0,1.0,185.99,eurostat,
SE,total,2021.0,2.0,156.67,eurostat,
SE,total,2021.0,3.0,117.25,eurostat,
SE,total,2021.0,4.0,101.08,eurostat,
SE,total,2021.0,5.0,64.29,eurostat,
SE,total,2021.0,6.0,104.82,eurostat,
SE,total,2021.0,7.0,64.69,eurostat,
SE,total,2021.0,8.0,81.59,eurostat,
SE,total,2021.0,9.0,74.04,eurostat,
SE,total,2021.0,10.0,91.14,eurostat,
SE,total,2021.0,11.0,103.93,eurostat,
SE,total,2021.0,12.0,116.18,eurostat,
SE,total,2022.0,1.0,103.28,eurostat,
SE,total,2022.0,2.0,82.63,eurostat,
SE,total,2022.0,3.0,60.28,eurostat,
SE,total,2022.0,4.0,55.61,eurostat,
SE,total,2022.0,5.0,50.76,eurostat,
SE,total,2022.0,6.0,37.61,eurostat,
SE,total,2022.0,7.0,53.15,eurostat,
SE,total,2022.0,8.0,54.44,eurostat,
SE,total,2022.0,9.0,43.42,eurostat,
SE,total,2022.0,10.0,55.3,eurostat,
SE,total,2022.0,11.0,54.12,eurostat,
SE,total,2022.0,12.0,82.58,eurostat,
SE,total,2023.0,1.0,78.27,eurostat,
SE,total,2023.0,2.0,68.98,eurostat,
SE,total,2023.0,3.0,86.43,eurostat,
SE,total,2023.0,4.0,49.32,eurostat,
SE,total,2023.0,5.0,53.53,eurostat,
SE,total,2023.0,6.0,52.63,eurostat,
SE,total,2023.0,7.0,48.48,eurostat,
SE,total,2023.0,8.0,51.49,eurostat,
SE,total,2023.0,9.0,65.01,eurostat,
SE,total,2023.0,10.0,64.39,eurostat,
SE,total,2023.0,11.0,83.51,eurostat,
SE,total,2023.0,12.0,92.88,eurostat,
SE,total,2024.0,1.0,127.48,eurostat,
SE,total,2024.0,2.0,89.65,eurostat,
SE,total,2024.0,3.0,72.33,eurostat,
SE,total,2024.0,4.0,80.57,eurostat,
SE,total,2024.0,5.0,60.21,eurostat,
SE,total,2024.0,6.0,52.2,eurostat,
SE,total,2024.0,7.0,55.63,eurostat,
SE,total,2024.0,8.0,61.44,eurostat,
SE,total,2024.0,9.0,59.73,eurostat,
SE,total,2024.0,10.0,50.78,eurostat,
SE,total,2024.0,11.0,80.08,eurostat,
SE,total,2024.0,12.0,73.54,eurostat,
