country,date,demand,type,source
FI,2019-11-01,208.0,total,eurostat
FR,2019-11-01,4901.0,total,eurostat
GR,2019-11-01,383.0,total,eurostat
HR,2019-11-01,331.0,total,eurostat
HU,2019-11-01,1029.0,total,eurostat
IE,2019-11-01,515.0,total,eurostat
IT,2019-11-01,6692.0,total,eurostat
LT,2019-11-01,220.0,total,eurostat
LU,2019-11-01,83.0,total,eurostat
LV,2019-11-01,127.0,total,eurostat
MT,2019-11-01,25.388,total,eurostat
NL,2019-11-01,4600.604,total,eurostat
PL,2019-11-01,2027.0,total,eurostat
PT,2019-11-01,529.0,total,eurostat
RO,2019-11-01,1052.0,total,eurostat
SE,2019-11-01,98.0,total,eurostat
SI,2019-11-01,83.0,total,eurostat
SK,2019-11-01,475.0,total,eurostat
AT,2019-12-01,1089.0,total,eurostat
BE,2019-12-01,2081.3,total,eurostat
BG,2019-12-01,334.0,total,eurostat
CY,2019-12-01,0.0,total,eurostat
CZ,2019-12-01,1056.0,total,eurostat
DE,2019-12-01,10782.0,total,eurostat
DK,2019-12-01,298.0,total,eurostat
EE,2019-12-01,65.0,total,eurostat
ES,2019-12-01,3109.0,total,eurostat
EU27_2020,2019-12-01,45324.968,total,eurostat
FI,2019-12-01,226.0,total,eurostat
FR,2019-12-01,5184.0,total,eurostat
GR,2019-12-01,442.0,total,eurostat
HR,2019-12-01,339.0,total,eurostat
HU,2019-12-01,1379.0,total,eurostat
IE,2019-12-01,485.0,total,eurostat
IT,2019-12-01,8044.0,total,eurostat
LT,2019-12-01,236.0,total,eurostat
LU,2019-12-01,84.0,total,eurostat
LV,2019-12-01,129.0,total,eurostat
MT,2019-12-01,29.186,total,eurostat
NL,2019-12-01,4821.482,total,eurostat
PL,2019-12-01,2351.0,total,eurostat
PT,2019-12-01,461.0,total,eurostat
RO,2019-12-01,1452.0,total,eurostat
SE,2019-12-01,118.0,total,eurostat
SI,2019-12-01,99.0,total,eurostat
SK,2019-12-01,631.0,total,eurostat
AT,2020-01-01,1280.803,total,eurostat
BE,2020-01-01,2215.0,total,eurostat
BG,2020-01-01,360.287,total,eurostat
CY,2020-01-01,0.0,total,eurostat
CZ,2020-01-01,1217.778,total,eurostat
DE,2020-01-01,11635.709,total,eurostat
DK,2020-01-01,306.725,total,eurostat
EE,2020-01-01,53.9,total,eurostat
ES,2020-01-01,3492.0,total,eurostat
EU27_2020,2020-01-01,50800.794,total,eurostat
FI,2020-01-01,255.0,total,eurostat
FR,2020-01-01,5623.079,total,eurostat
GR,2020-01-01,611.324,total,eurostat
HR,2020-01-01,390.3,total,eurostat
HU,2020-01-01,1665.537,total,eurostat
IE,2020-01-01,505.878,total,eurostat
IT,2020-01-01,9692.0,total,eurostat
LT,2020-01-01,258.0,total,eurostat
LU,2020-01-01,94.98,total,eurostat
LV,2020-01-01,122.459,total,eurostat
MT,2020-01-01,37.525,total,eurostat
NL,2020-01-01,5262.039,total,eurostat
PL,2020-01-01,2401.468,total,eurostat
PT,2020-01-01,581.962,total,eurostat
RO,2020-01-01,1772.0,total,eurostat
SE,2020-01-01,116.0,total,eurostat
SI,2020-01-01,116.304,total,eurostat
SK,2020-01-01,732.737,total,eurostat
AT,2020-02-01,937.36,total,eurostat
BE,2020-02-01,1938.3,total,eurostat
BG,2020-02-01,316.337,total,eurostat
CY,2020-02-01,0.0,total,eurostat
CZ,2020-02-01,982.813,total,eurostat
DE,2020-02-01,9593.787,total,eurostat
DK,2020-02-01,302.758,total,eurostat
EE,2020-02-01,49.7,total,eurostat
ES,2020-02-01,2855.0,total,eurostat
EU27_2020,2020-02-01,41751.593,total,eurostat
FI,2020-02-01,230.5,total,eurostat
FR,2020-02-01,4511.826,total,eurostat
GR,2020-02-01,485.308,total,eurostat
HR,2020-02-01,303.76,total,eurostat
HU,2020-02-01,1248.0,total,eurostat
IE,2020-02-01,465.445,total,eurostat
IT,2020-02-01,7566.0,total,eurostat
LT,2020-02-01,231.7,total,eurostat
LU,2020-02-01,82.813,total,eurostat
LV,2020-02-01,121.27,total,eurostat
MT,2020-02-01,35.719,total,eurostat
NL,2020-02-01,4598.053,total,eurostat
PL,2020-02-01,2200.646,total,eurostat
PT,2020-02-01,519.791,total,eurostat
RO,2020-02-01,1397.0,total,eurostat
SE,2020-02-01,114.9,total,eurostat
SI,2020-02-01,92.294,total,eurostat
SK,2020-02-01,570.513,total,eurostat
AT,2020-03-01,903.939,total,eurostat
BE,2020-03-01,1873.6,total,eurostat
BG,2020-03-01,301.987,total,eurostat
CY,2020-03-01,0.0,total,eurostat
CZ,2020-03-01,919.437,total,eurostat
DE,2020-03-01,9889.998,total,eurostat
DK,2020-03-01,297.487,total,eurostat
EE,2020-03-01,50.6,total,eurostat
ES,2020-03-01,2585.0,total,eurostat
EU27_2020,2020-03-01,39617.111,total,eurostat
FI,2020-03-01,238.5,total,eurostat
FR,2020-03-01,4243.432,total,eurostat
GR,2020-03-01,456.894,total,eurostat
HR,2020-03-01,296.651,total,eurostat
HU,2020-03-01,1129.608,total,eurostat
IE,2020-03-01,492.49,total,eurostat
IT,2020-03-01,6692.0,total,eurostat
LT,2020-03-01,172.7,total,eurostat
LU,2020-03-01,75.134,total,eurostat
LV,2020-03-01,105.723,total,eurostat
MT,2020-03-01,30.082,total,eurostat
NL,2020-03-01,4336.508,total,eurostat
PL,2020-03-01,2207.76,total,eurostat
PT,2020-03-01,447.835,total,eurostat
RO,2020-03-01,1158.0,total,eurostat
SE,2020-03-01,94.0,total,eurostat
SI,2020-03-01,92.094,total,eurostat
SK,2020-03-01,525.652,total,eurostat
AT,2020-04-01,590.152,total,eurostat
BE,2020-04-01,1161.2,total,eurostat
BG,2020-04-01,231.398,total,eurostat
CY,2020-04-01,0.0,total,eurostat
CZ,2020-04-01,582.257,total,eurostat
DE,2020-04-01,5393.0,total,eurostat
DK,2020-04-01,226.707,total,eurostat
EE,2020-04-01,36.9,total,eurostat
ES,2020-04-01,2115.0,total,eurostat
EU27_2020,2020-04-01,25235.971,total,eurostat
FI,2020-04-01,183.0,total,eurostat
FR,2020-04-01,2097.061,total,eurostat
GR,2020-04-01,375.729,total,eurostat
HR,2020-04-01,195.674,total,eurostat
HU,2020-04-01,698.505,total,eurostat
IE,2020-04-01,432.134,total,eurostat
IT,2020-04-01,4268.0,total,eurostat
LT,2020-04-01,216.9,total,eurostat
LU,2020-04-01,47.748,total,eurostat
LV,2020-04-01,80.389,total,eurostat
MT,2020-04-01,27.376,total,eurostat
NL,2020-04-01,2959.204,total,eurostat
PL,2020-04-01,1678.83,total,eurostat
PT,2020-04-01,362.218,total,eurostat
RO,2020-04-01,787.0,total,eurostat
SE,2020-04-01,74.47,total,eurostat
SI,2020-04-01,66.286,total,eurostat
SK,2020-04-01,348.833,total,eurostat
AT,2020-05-01,475.169,total,eurostat
BE,2020-05-01,1149.3,total,eurostat
BG,2020-05-01,184.99,total,eurostat
CY,2020-05-01,0.0,total,eurostat
CZ,2020-05-01,498.132,total,eurostat
DE,2020-05-01,5529.806,total,eurostat
DK,2020-05-01,194.919,total,eurostat
EE,2020-05-01,25.9,total,eurostat
ES,2020-05-01,2005.0,total,eurostat
EU27_2020,2020-05-01,23636.816,total,eurostat
FI,2020-05-01,164.0,total,eurostat
FR,2020-05-01,1955.508,total,eurostat
GR,2020-05-01,372.205,total,eurostat
HR,2020-05-01,192.0,total,eurostat
HU,2020-05-01,521.507,total,eurostat
IE,2020-05-01,439.133,total,eurostat
IT,2020-05-01,3743.0,total,eurostat
LT,2020-05-01,235.6,total,eurostat
LU,2020-05-01,44.922,total,eurostat
LV,2020-05-01,69.243,total,eurostat
MT,2020-05-01,30.055,total,eurostat
NL,2020-05-01,2897.178,total,eurostat
PL,2020-05-01,1492.981,total,eurostat
PT,2020-05-01,385.449,total,eurostat
RO,2020-05-01,601.0,total,eurostat
SE,2020-05-01,77.5,total,eurostat
SI,2020-05-01,53.358,total,eurostat
SK,2020-05-01,298.961,total,eurostat
AT,2020-06-01,392.105,total,eurostat
BE,2020-06-01,1097.8,total,eurostat
BG,2020-06-01,173.283,total,eurostat
CY,2020-06-01,0.0,total,eurostat
CZ,2020-06-01,413.656,total,eurostat
DE,2020-06-01,4529.803,total,eurostat
DK,2020-06-01,169.537,total,eurostat
EE,2020-06-01,16.5,total,eurostat
ES,2020-06-01,2245.0,total,eurostat
EU27_2020,2020-06-01,22297.217,total,eurostat
FI,2020-06-01,166.0,total,eurostat
FR,2020-06-01,1879.555,total,eurostat
GR,2020-06-01,443.439,total,eurostat
HR,2020-06-01,181.7,total,eurostat
HU,2020-06-01,436.483,total,eurostat
IE,2020-06-01,417.553,total,eurostat
IT,2020-06-01,4094.0,total,eurostat
LT,2020-06-01,173.4,total,eurostat
LU,2020-06-01,36.77,total,eurostat
LV,2020-06-01,69.251,total,eurostat
MT,2020-06-01,33.188,total,eurostat
NL,2020-06-01,2653.998,total,eurostat
PL,2020-06-01,1295.133,total,eurostat
PT,2020-06-01,447.829,total,eurostat
RO,2020-06-01,561.0,total,eurostat
SE,2020-06-01,83.72,total,eurostat
SI,2020-06-01,45.033,total,eurostat
SK,2020-06-01,241.481,total,eurostat
AT,2020-07-01,426.415,total,eurostat
BE,2020-07-01,1203.8,total,eurostat
BG,2020-07-01,170.575,total,eurostat
CY,2020-07-01,0.0,total,eurostat
CZ,2020-07-01,425.296,total,eurostat
DE,2020-07-01,4388.111,total,eurostat
DK,2020-07-01,145.942,total,eurostat
EE,2020-07-01,17.0,total,eurostat
ES,2020-07-01,2675.0,total,eurostat
EU27_2020,2020-07-01,23956.234,total,eurostat
FI,2020-07-01,155.0,total,eurostat
FR,2020-07-01,1805.971,total,eurostat
GR,2020-07-01,549.808,total,eurostat
HR,2020-07-01,195.2,total,eurostat
HU,2020-07-01,460.503,total,eurostat
IE,2020-07-01,436.733,total,eurostat
IT,2020-07-01,4784.0,total,eurostat
LT,2020-07-01,180.8,total,eurostat
LU,2020-07-01,34.708,total,eurostat
LV,2020-07-01,40.201,total,eurostat
MT,2020-07-01,38.28,total,eurostat
NL,2020-07-01,2961.846,total,eurostat
PL,2020-07-01,1338.568,total,eurostat
PT,2020-07-01,578.712,total,eurostat
RO,2020-07-01,609.0,total,eurostat
SE,2020-07-01,53.5,total,eurostat
SI,2020-07-01,51.718,total,eurostat
SK,2020-07-01,229.547,total,eurostat
AT,2020-08-01,415.155,total,eurostat
BE,2020-08-01,1076.1,total,eurostat
BG,2020-08-01,156.315,total,eurostat
CY,2020-08-01,0.0,total,eurostat
CZ,2020-08-01,403.803,total,eurostat
DE,2020-08-01,4287.749,total,eurostat
DK,2020-08-01,146.58,total,eurostat
EE,2020-08-01,18.5,total,eurostat
ES,2020-08-01,2665.0,total,eurostat
EU27_2020,2020-08-01,22706.947,total,eurostat
FI,2020-08-01,169.0,total,eurostat
FR,2020-08-01,1615.409,total,eurostat
GR,2020-08-01,510.795,total,eurostat
HR,2020-08-01,186.425,total,eurostat
HU,2020-08-01,437.391,total,eurostat
IE,2020-08-01,438.056,total,eurostat
IT,2020-08-01,4110.0,total,eurostat
LT,2020-08-01,151.5,total,eurostat
LU,2020-08-01,29.864,total,eurostat
LV,2020-08-01,74.353,total,eurostat
MT,2020-08-01,39.263,total,eurostat
NL,2020-08-01,2920.007,total,eurostat
PL,2020-08-01,1341.348,total,eurostat
PT,2020-08-01,545.85,total,eurostat
RO,2020-08-01,614.0,total,eurostat
SE,2020-08-01,85.5,total,eurostat
SI,2020-08-01,49.416,total,eurostat
SK,2020-08-01,219.568,total,eurostat
AT,2020-09-01,484.511,total,eurostat
BE,2020-09-01,1127.7,total,eurostat
BG,2020-09-01,170.758,total,eurostat
CY,2020-09-01,0.0,total,eurostat
CZ,2020-09-01,424.772,total,eurostat
DE,2020-09-01,5143.642,total,eurostat
DK,2020-09-01,178.598,total,eurostat
EE,2020-09-01,22.6,total,eurostat
ES,2020-09-01,2585.0,total,eurostat
EU27_2020,2020-09-01,24952.635,total,eurostat
FI,2020-09-01,203.0,total,eurostat
FR,2020-09-01,2014.428,total,eurostat
GR,2020-09-01,470.844,total,eurostat
HR,2020-09-01,201.198,total,eurostat
HU,2020-09-01,508.424,total,eurostat
IE,2020-09-01,423.162,total,eurostat
IT,2020-09-01,4822.0,total,eurostat
LT,2020-09-01,140.5,total,eurostat
LU,2020-09-01,39.545,total,eurostat
LV,2020-09-01,61.867,total,eurostat
MT,2020-09-01,32.642,total,eurostat
NL,2020-09-01,2846.482,total,eurostat
PL,2020-09-01,1423.241,total,eurostat
PT,2020-09-01,595.745,total,eurostat
RO,2020-09-01,634.0,total,eurostat
SE,2020-09-01,80.4,total,eurostat
SI,2020-09-01,56.91,total,eurostat
SK,2020-09-01,260.666,total,eurostat
AT,2020-10-01,774.436,total,eurostat
BE,2020-10-01,1497.2,total,eurostat
BG,2020-10-01,246.599,total,eurostat
CY,2020-10-01,0.0,total,eurostat
CZ,2020-10-01,748.684,total,eurostat
DE,2020-10-01,7533.737,total,eurostat
DK,2020-10-01,232.791,total,eurostat
EE,2020-10-01,29.6,total,eurostat
ES,2020-10-01,2503.0,total,eurostat
EU27_2020,2020-10-01,32312.946,total,eurostat
FI,2020-10-01,202.5,total,eurostat
FR,2020-10-01,3321.203,total,eurostat
GR,2020-10-01,439.259,total,eurostat
HR,2020-10-01,269.277,total,eurostat
HU,2020-10-01,885.435,total,eurostat
IE,2020-10-01,438.925,total,eurostat
IT,2020-10-01,5346.0,total,eurostat
LT,2020-10-01,193.3,total,eurostat
LU,2020-10-01,62.859,total,eurostat
LV,2020-10-01,78.619,total,eurostat
MT,2020-10-01,28.822,total,eurostat
NL,2020-10-01,3605.329,total,eurostat
PL,2020-10-01,1869.921,total,eurostat
PT,2020-10-01,548.997,total,eurostat
RO,2020-10-01,789.0,total,eurostat
SE,2020-10-01,162.0,total,eurostat
SI,2020-10-01,76.136,total,eurostat
SK,2020-10-01,429.317,total,eurostat
AT,2020-11-01,983.052,total,eurostat
BE,2020-11-01,1773.4,total,eurostat
BG,2020-11-01,323.38,total,eurostat
CY,2020-11-01,0.0,total,eurostat
CZ,2020-11-01,1026.48,total,eurostat
DE,2020-11-01,9757.998,total,eurostat
DK,2020-11-01,279.405,total,eurostat
EE,2020-11-01,40.6,total,eurostat
ES,2020-11-01,2826.0,total,eurostat
EU27_2020,2020-11-01,40293.76,total,eurostat
FI,2020-11-01,209.5,total,eurostat
FR,2020-11-01,4226.437,total,eurostat
GR,2020-11-01,510.55,total,eurostat
HR,2020-11-01,335.5,total,eurostat
HU,2020-11-01,1240.511,total,eurostat
IE,2020-11-01,465.245,total,eurostat
IT,2020-11-01,6950.0,total,eurostat
LT,2020-11-01,223.3,total,eurostat
LU,2020-11-01,75.828,total,eurostat
LV,2020-11-01,115.779,total,eurostat
MT,2020-11-01,20.351,total,eurostat
NL,2020-11-01,4021.608,total,eurostat
PL,2020-11-01,2196.974,total,eurostat
PT,2020-11-01,528.362,total,eurostat
RO,2020-11-01,1351.0,total,eurostat
SE,2020-11-01,142.0,total,eurostat
SI,2020-11-01,101.358,total,eurostat
SK,2020-11-01,569.142,total,eurostat
AT,2020-12-01,1160.767,total,eurostat
BE,2020-12-01,2162.6,total,eurostat
BG,2020-12-01,384.111,total,eurostat
CY,2020-12-01,0.0,total,eurostat
CZ,2020-12-01,1177.915,total,eurostat
DE,2020-12-01,11606.609,total,eurostat
DK,2020-12-01,335.981,total,eurostat
EE,2020-12-01,59.2,total,eurostat
ES,2020-12-01,3187.0,total,eurostat
EU27_2020,2020-12-01,48378.784,total,eurostat
FI,2020-12-01,254.5,total,eurostat
FR,2020-12-01,5268.869,total,eurostat
GR,2020-12-01,604.735,total,eurostat
HR,2020-12-01,354.8,total,eurostat
HU,2020-12-01,1366.47,total,eurostat
IE,2020-12-01,514.897,total,eurostat
IT,2020-12-01,8853.4,total,eurostat
LT,2020-12-01,257.1,total,eurostat
LU,2020-12-01,83.52,total,eurostat
LV,2020-12-01,150.689,total,eurostat
MT,2020-12-01,25.711,total,eurostat
NL,2020-12-01,5089.229,total,eurostat
PL,2020-12-01,2545.86,total,eurostat
PT,2020-12-01,443.818,total,eurostat
RO,2020-12-01,1562.0,total,eurostat
SE,2020-12-01,177.0,total,eurostat
SI,2020-12-01,104.527,total,eurostat
SK,2020-12-01,647.476,total,eurostat
AT,2021-01-01,1249.298,total,eurostat
BE,2021-01-01,2459.4,total,eurostat
BG,2021-01-01,381.38,total,eurostat
CY,2021-01-01,0.0,total,eurostat
CZ,2021-01-01,1279.051,total,eurostat
DE,2021-01-01,13130.666,total,eurostat
DK,2021-01-01,395.328,total,eurostat
EE,2021-01-01,65.0,total,eurostat
ES,2021-01-01,3421.921,total,eurostat
EU27_2020,2021-01-01,54143.962,total,eurostat
FI,2021-01-01,358.9,total,eurostat
FR,2021-01-01,6068.591,total,eurostat
GR,2021-01-01,628.402,total,eurostat
HR,2021-01-01,313.4,total,eurostat
HU,2021-01-01,1543.542,total,eurostat
IE,2021-01-01,553.688,total,eurostat
IT,2021-01-01,9823.0,total,eurostat
LT,2021-01-01,321.1,total,eurostat
LU,2021-01-01,101.417,total,eurostat
LV,2021-01-01,183.509,total,eurostat
MT,2021-01-01,26.759,total,eurostat
NL,2021-01-01,5903.567,total,eurostat
PL,2021-01-01,2731.659,total,eurostat
PT,2021-01-01,527.035,total,eurostat
RO,2021-01-01,1650.0,total,eurostat
SE,2021-01-01,184.0,total,eurostat
SI,2021-01-01,113.212,total,eurostat
SK,2021-01-01,730.137,total,eurostat
AT,2021-02-01,1024.985,total,eurostat
BE,2021-02-01,2035.1,total,eurostat
BG,2021-02-01,347.362,total,eurostat
CY,2021-02-01,0.0,total,eurostat
CZ,2021-02-01,1172.943,total,eurostat
DE,2021-02-01,11238.43,total,eurostat
DK,2021-02-01,375.45,total,eurostat
EE,2021-02-01,70.6,total,eurostat
ES,2021-02-01,2576.536,total,eurostat
EU27_2020,2021-02-01,44752.25,total,eurostat
FI,2021-02-01,359.9,total,eurostat
FR,2021-02-01,4649.302,total,eurostat
GR,2021-02-01,448.668,total,eurostat
HR,2021-02-01,295.0,total,eurostat
HU,2021-02-01,1330.476,total,eurostat
IE,2021-02-01,439.708,total,eurostat
IT,2021-02-01,7677.5,total,eurostat
LT,2021-02-01,273.0,total,eurostat
LU,2021-02-01,83.134,total,eurostat
LV,2021-02-01,178.833,total,eurostat
MT,2021-02-01,27.039,total,eurostat
NL,2021-02-01,4877.077,total,eurostat
PL,2021-02-01,2513.831,total,eurostat
PT,2021-02-01,386.643,total,eurostat
RO,2021-02-01,1458.0,total,eurostat
SE,2021-02-01,155.0,total,eurostat
SI,2021-02-01,97.559,total,eurostat
SK,2021-02-01,660.174,total,eurostat
AT,2021-03-01,1005.607,total,eurostat
BE,2021-03-01,1959.8,total,eurostat
BG,2021-03-01,377.433,total,eurostat
CY,2021-03-01,0.0,total,eurostat
CZ,2021-03-01,1092.541,total,eurostat
DE,2021-03-01,10149.76,total,eurostat
DK,2021-03-01,312.603,total,eurostat
EE,2021-03-01,52.6,total,eurostat
ES,2021-03-01,2848.078,total,eurostat
EU27_2020,2021-03-01,43129.75,total,eurostat
FI,2021-03-01,267.9,total,eurostat
FR,2021-03-01,4547.173,total,eurostat
GR,2021-03-01,540.101,total,eurostat
HR,2021-03-01,321.6,total,eurostat
HU,2021-03-01,1231.594,total,eurostat
IE,2021-03-01,500.179,total,eurostat
IT,2021-03-01,7638.0,total,eurostat
LT,2021-03-01,226.9,total,eurostat
LU,2021-03-01,81.899,total,eurostat
LV,2021-03-01,136.977,total,eurostat
MT,2021-03-01,29.024,total,eurostat
NL,2021-03-01,4657.76,total,eurostat
PL,2021-03-01,2395.204,total,eurostat
PT,2021-03-01,435.485,total,eurostat
RO,2021-03-01,1472.0,total,eurostat
SE,2021-03-01,116.0,total,eurostat
SI,2021-03-01,99.389,total,eurostat
SK,2021-03-01,634.143,total,eurostat
AT,2021-04-01,828.029,total,eurostat
BE,2021-04-01,1733.3,total,eurostat
BG,2021-04-01,294.204,total,eurostat
CY,2021-04-01,0.0,total,eurostat
CZ,2021-04-01,881.416,total,eurostat
DE,2021-04-01,8456.133,total,eurostat
DK,2021-04-01,253.029,total,eurostat
EE,2021-04-01,39.2,total,eurostat
ES,2021-04-01,2730.148,total,eurostat
EU27_2020,2021-04-01,35910.314,total,eurostat
FI,2021-04-01,227.9,total,eurostat
FR,2021-04-01,3544.711,total,eurostat
GR,2021-04-01,551.048,total,eurostat
HR,2021-04-01,270.6,total,eurostat
HU,2021-04-01,953.549,total,eurostat
IE,2021-04-01,462.687,total,eurostat
IT,2021-04-01,6161.0,total,eurostat
LT,2021-04-01,216.3,total,eurostat
LU,2021-04-01,68.398,total,eurostat
LV,2021-04-01,79.661,total,eurostat
MT,2021-04-01,32.75,total,eurostat
NL,2021-04-01,3857.954,total,eurostat
PL,2021-04-01,2020.853,total,eurostat
PT,2021-04-01,521.285,total,eurostat
RO,2021-04-01,1039.0,total,eurostat
SE,2021-04-01,100.0,total,eurostat
SI,2021-04-01,86.458,total,eurostat
SK,2021-04-01,500.701,total,eurostat
AT,2021-05-01,568.365,total,eurostat
BE,2021-05-01,1285.0,total,eurostat
BG,2021-05-01,234.655,total,eurostat
CY,2021-05-01,0.0,total,eurostat
CZ,2021-05-01,590.599,total,eurostat
DE,2021-05-01,6311.638,total,eurostat
DK,2021-05-01,213.097,total,eurostat
EE,2021-05-01,25.7,total,eurostat
ES,2021-05-01,2402.509,total,eurostat
EU27_2020,2021-05-01,26715.104,total,eurostat
FI,2021-05-01,101.9,total,eurostat
FR,2021-05-01,2561.115,total,eurostat
GR,2021-05-01,403.431,total,eurostat
HR,2021-05-01,182.3,total,eurostat
HU,2021-05-01,634.348,total,eurostat
IE,2021-05-01,391.53,total,eurostat
IT,2021-05-01,4215.0,total,eurostat
LT,2021-05-01,204.0,total,eurostat
LU,2021-05-01,57.59,total,eurostat
LV,2021-05-01,45.803,total,eurostat
MT,2021-05-01,32.04,total,eurostat
NL,2021-05-01,3142.31,total,eurostat
PL,2021-05-01,1593.402,total,eurostat
PT,2021-05-01,439.409,total,eurostat
RO,2021-05-01,616.0,total,eurostat
SE,2021-05-01,63.6,total,eurostat
SI,2021-05-01,66.908,total,eurostat
SK,2021-05-01,332.855,total,eurostat
AT,2021-06-01,397.566,total,eurostat
BE,2021-06-01,953.5,total,eurostat
BG,2021-06-01,230.255,total,eurostat
CY,2021-06-01,0.0,total,eurostat
CZ,2021-06-01,415.464,total,eurostat
DE,2021-06-01,4273.432,total,eurostat
DK,2021-06-01,151.354,total,eurostat
EE,2021-06-01,16.8,total,eurostat
ES,2021-06-01,2440.036,total,eurostat
EU27_2020,2021-06-01,21938.172,total,eurostat
FI,2021-06-01,119.895,total,eurostat
FR,2021-06-01,1655.453,total,eurostat
GR,2021-06-01,536.599,total,eurostat
HR,2021-06-01,131.3,total,eurostat
HU,2021-06-01,426.477,total,eurostat
IE,2021-06-01,371.718,total,eurostat
IT,2021-06-01,4317.0,total,eurostat
LT,2021-06-01,152.3,total,eurostat
LU,2021-06-01,36.079,total,eurostat
LV,2021-06-01,42.409,total,eurostat
MT,2021-06-01,36.842,total,eurostat
NL,2021-06-01,2432.989,total,eurostat
PL,2021-06-01,1332.069,total,eurostat
PT,2021-06-01,534.458,total,eurostat
RO,2021-06-01,526.0,total,eurostat
SE,2021-06-01,103.7,total,eurostat
SI,2021-06-01,53.66,total,eurostat
SK,2021-06-01,250.817,total,eurostat
AT,2021-07-01,395.884,total,eurostat
BE,2021-07-01,903.2,total,eurostat
BG,2021-07-01,258.789,total,eurostat
CY,2021-07-01,0.0,total,eurostat
CZ,2021-07-01,393.52,total,eurostat
DE,2021-07-01,3741.781,total,eurostat
DK,2021-07-01,132.596,total,eurostat
EE,2021-07-01,15.2,total,eurostat
ES,2021-07-01,2471.415,total,eurostat
EU27_2020,2021-07-01,21534.941,total,eurostat
FI,2021-07-01,152.895,total,eurostat
FR,2021-07-01,1573.423,total,eurostat
GR,2021-07-01,615.467,total,eurostat
HR,2021-07-01,179.7,total,eurostat
HU,2021-07-01,445.309,total,eurostat
IE,2021-07-01,390.76,total,eurostat
IT,2021-07-01,4571.0,total,eurostat
LT,2021-07-01,140.6,total,eurostat
LU,2021-07-01,36.373,total,eurostat
LV,2021-07-01,53.969,total,eurostat
MT,2021-07-01,42.727,total,eurostat
NL,2021-07-01,2268.674,total,eurostat
PL,2021-07-01,1404.706,total,eurostat
PT,2021-07-01,479.506,total,eurostat
RO,2021-07-01,513.0,total,eurostat
SE,2021-07-01,64.0,total,eurostat
SI,2021-07-01,48.472,total,eurostat
SK,2021-07-01,241.975,total,eurostat
AT,2021-08-01,394.475,total,eurostat
BE,2021-08-01,906.3,total,eurostat
BG,2021-08-01,195.625,total,eurostat
CY,2021-08-01,0.0,total,eurostat
CZ,2021-08-01,373.607,total,eurostat
DE,2021-08-01,3596.963,total,eurostat
DK,2021-08-01,154.906,total,eurostat
EE,2021-08-01,20.2,total,eurostat
ES,2021-08-01,2425.265,total,eurostat
EU27_2020,2021-08-01,19934.653,total,eurostat
FI,2021-08-01,142.895,total,eurostat
FR,2021-08-01,1364.665,total,eurostat
GR,2021-08-01,583.117,total,eurostat
HR,2021-08-01,177.5,total,eurostat
HU,2021-08-01,442.221,total,eurostat
IE,2021-08-01,400.507,total,eurostat
IT,2021-08-01,3881.0,total,eurostat
LT,2021-08-01,109.0,total,eurostat
LU,2021-08-01,33.082,total,eurostat
LV,2021-08-01,29.707,total,eurostat
MT,2021-08-01,41.756,total,eurostat
NL,2021-08-01,1939.127,total,eurostat
PL,2021-08-01,1402.0,total,eurostat
PT,2021-08-01,449.359,total,eurostat
RO,2021-08-01,508.0,total,eurostat
SE,2021-08-01,80.715,total,eurostat
SI,2021-08-01,47.78,total,eurostat
SK,2021-08-01,234.881,total,eurostat
AT,2021-09-01,463.227,total,eurostat
BE,2021-09-01,924.8,total,eurostat
BG,2021-09-01,205.652,total,eurostat
CY,2021-09-01,0.0,total,eurostat
CZ,2021-09-01,438.45,total,eurostat
DE,2021-09-01,4193.666,total,eurostat
DK,2021-09-01,161.916,total,eurostat
EE,2021-09-01,25.6,total,eurostat
ES,2021-09-01,2686.329,total,eurostat
EU27_2020,2021-09-01,22904.625,total,eurostat
FI,2021-09-01,174.895,total,eurostat
FR,2021-09-01,1717.031,total,eurostat
GR,2021-09-01,520.749,total,eurostat
HR,2021-09-01,173.9,total,eurostat
HU,2021-09-01,472.863,total,eurostat
IE,2021-09-01,383.741,total,eurostat
IT,2021-09-01,4914.0,total,eurostat
LT,2021-09-01,117.3,total,eurostat
LU,2021-09-01,39.366,total,eurostat
LV,2021-09-01,69.486,total,eurostat
MT,2021-09-01,29.807,total,eurostat
NL,2021-09-01,2251.588,total,eurostat
PL,2021-09-01,1432.164,total,eurostat
PT,2021-09-01,523.579,total,eurostat
RO,2021-09-01,579.0,total,eurostat
SE,2021-09-01,73.245,total,eurostat
SI,2021-09-01,52.308,total,eurostat
SK,2021-09-01,279.963,total,eurostat
AT,2021-10-01,771.613,total,eurostat
BE,2021-10-01,1278.0,total,eurostat
BG,2021-10-01,238.12,total,eurostat
CY,2021-10-01,0.0,total,eurostat
CZ,2021-10-01,704.553,total,eurostat
DE,2021-10-01,6774.846,total,eurostat
DK,2021-10-01,207.803,total,eurostat
EE,2021-10-01,30.6,total,eurostat
ES,2021-10-01,2711.1,total,eurostat
EU27_2020,2021-10-01,30375.608,total,eurostat
FI,2021-10-01,146.895,total,eurostat
FR,2021-10-01,2888.06,total,eurostat
GR,2021-10-01,493.345,total,eurostat
HR,2021-10-01,238.6,total,eurostat
HU,2021-10-01,948.266,total,eurostat
IE,2021-10-01,392.314,total,eurostat
