country,date,demand,type,source
LV,09/05/2025,16179547,total,entsog
LV,10/05/2025,13368080,total,entsog
LV,11/05/2025,13164409,total,entsog
LV,12/05/2025,13368484,total,entsog
LV,13/05/2025,12447350,total,entsog
LV,14/05/2025,14410651,total,entsog
LV,15/05/2025,20844647,total,entsog
LV,16/05/2025,23702259,total,entsog
LV,17/05/2025,9686669,total,entsog
LV,18/05/2025,8573137,total,entsog
LV,19/05/2025,9118995,total,entsog
LV,20/05/2025,8123185,total,entsog
LV,21/05/2025,7127364,total,entsog
LV,22/05/2025,7104531,total,entsog
LV,23/05/2025,7617487,total,entsog
LV,24/05/2025,6671950,total,entsog
LV,25/05/2025,5473325,total,entsog
LV,26/05/2025,6715981,total,entsog
LV,27/05/2025,7108769,total,entsog
LV,28/05/2025,6765061,total,entsog
LV,29/05/2025,6694508,total,entsog
LV,30/05/2025,5699574,total,entsog
LV,31/05/2025,4677307,total,entsog
LV,01/06/2025,4639910,total,entsog
LV,02/06/2025,6431545,total,entsog
LV,04/06/2025,6365489,total,entsog
LV,05/06/2025,6231493,total,entsog
LV,06/06/2025,5889491,total,entsog
LV,07/06/2025,4579680,total,entsog
LV,08/06/2025,4119446,total,entsog
LV,09/06/2025,6167976,total,entsog
LV,10/06/2025,10167045,total,entsog
LV,11/06/2025,16571968,total,entsog
LV,20/10/2025,30355841,total,entsog
LV,21/10/2025,19524011,total,entsog
LV,22/10/2025,18384868,total,entsog
LV,23/10/2025,28008201,total,entsog
LV,24/10/2025,23498970,total,entsog
LV,25/10/2025,22766969,total,entsog
LV,26/10/2025,24027954,total,entsog
LV,27/10/2025,30870648,total,entsog
LV,28/10/2025,29556773,total,entsog
LV,29/10/2025,27984927,total,entsog
LV,30/10/2025,23368019,total,entsog
LV,31/10/2025,22542131,total,entsog
LV,01/11/2025,13551771,total,entsog
LV,02/11/2025,26111707,total,entsog
LV,03/11/2025,33486571,total,entsog
LV,04/11/2025,23899594,total,entsog
LV,05/11/2025,23997548,total,entsog
LV,06/11/2025,26690531,total,entsog
LV,07/11/2025,25255220,total,entsog
LV,08/11/2025,27832404,total,entsog
LV,09/11/2025,30855585,total,entsog
LV,10/11/2025,38475688,total,entsog
LV,11/11/2025,39026576,total,entsog
LV,12/11/2025,33523748,total,entsog
LV,13/11/2025,25140660,total,entsog
LV,14/11/2025,31215472,total,entsog
LV,15/11/2025,30482056,total,entsog
LV,16/11/2025,30378021,total,entsog
LV,17/11/2025,38780923,total,entsog
LV,18/11/2025,34824203,total,entsog
LV,19/11/2025,40783135,total,entsog
LV,20/11/2025,40780235,total,entsog
LV,21/11/2025,40603869,total,entsog
LV,22/11/2025,35610225,total,entsog
LV,23/11/2025,40476492,total,entsog
LV,24/11/2025,50670864,total,entsog
LV,25/11/2025,51129090,total,entsog
LV,26/11/2025,51023950,total,entsog
LV,27/11/2025,46174650,total,entsog
LV,28/11/2025,35907228,total,entsog
LV,29/11/2025,41548360,total,entsog
LV,30/11/2025,37686331,total,entsog
LV,01/12/2025,50937818,total,entsog
LV,02/12/2025,44023014,total,entsog
LV,03/12/2025,43529837,total,entsog
LV,04/12/2025,42042902,total,entsog
LV,05/12/2025,33424533,total,entsog
LV,06/12/2025,32331972,total,entsog
LV,07/12/2025,30564696,total,entsog
LV,08/12/2025,23110525,total,entsog
LV,09/12/2025,19633519,total,entsog
LV,10/12/2025,19043063,total,entsog
LV,11/12/2025,22203916,total,entsog
LV,12/12/2025,37504753,total,entsog
LV,13/12/2025,36536157,total,entsog
LV,14/12/2025,31817618,total,entsog
LV,15/12/2025,29388664,total,entsog
LV,16/12/2025,39295732,total,entsog
LV,17/12/2025,39401952,total,entsog
LV,18/12/2025,35703006,total,entsog
LV,19/12/2025,30364203,total,entsog
LV,20/12/2025,26873297,total,entsog
LV,21/12/2025,29249373,total,entsog
LV,22/12/2025,35813688,total,entsog
LV,23/12/2025,42965379,total,entsog
LV,24/12/2025,27859889,total,entsog
LV,25/12/2025,23431934,total,entsog
LV,26/12/2025,20679144,total,entsog
LV,27/12/2025,22575536,total,entsog
LV,28/12/2025,26827811,total,entsog
LV,29/12/2025,30178528,total,entsog
LV,30/12/2025,34750482,total,entsog
LV,31/12/2025,50368530,total,entsog
LV,01/01/2026,37040156,total,entsog
LV,02/01/2026,35680029,total,entsog
LV,03/01/2026,39466727,total,entsog
NL,01/01/2019,716621963.9,household,entsog
NL,01/01/2019,517839428.6,industry,entsog
NL,02/01/2019,877038633.3,household,entsog
NL,02/01/2019,632800534.2,industry,entsog
NL,03/01/2019,888058894.9,household,entsog
NL,03/01/2019,654037505.8,industry,entsog
NL,04/01/2019,894752863.1,household,entsog
NL,04/01/2019,639085861.9,industry,entsog
NL,05/01/2019,782478956.4,household,entsog
NL,05/01/2019,607213124.4,industry,entsog
NL,06/01/2019,773148428.4,household,entsog
NL,06/01/2019,620145974.6,industry,entsog
NL,07/01/2019,825143228.9,household,entsog
NL,07/01/2019,620438058,industry,entsog
NL,08/01/2019,893157388.7,household,entsog
NL,08/01/2019,561199683.5,industry,entsog
NL,09/01/2019,947156158.4,household,entsog
NL,09/01/2019,647701825.5,industry,entsog
NL,10/01/2019,978104420.6,household,entsog
NL,10/01/2019,660971971.9,industry,entsog
NL,11/01/2019,824418641.5,household,entsog
NL,11/01/2019,591187446.5,industry,entsog
NL,12/01/2019,766328014,household,entsog
NL,12/01/2019,532495264.6,industry,entsog
NL,13/01/2019,733125349.3,household,entsog
NL,13/01/2019,508776348.2,industry,entsog
NL,14/01/2019,887597418.5,household,entsog
NL,14/01/2019,642589556.2,industry,entsog
NL,15/01/2019,858984829.7,household,entsog
NL,15/01/2019,595301969.1,industry,entsog
NL,16/01/2019,892586855.8,household,entsog
NL,16/01/2019,615261160.4,industry,entsog
NL,17/01/2019,1016197756,household,entsog
NL,17/01/2019,643052226.1,industry,entsog
NL,18/01/2019,1095780692,household,entsog
NL,18/01/2019,676229990.5,industry,entsog
NL,19/01/2019,1125344685,household,entsog
NL,19/01/2019,675276427,industry,entsog
NL,20/01/2019,1178238866,household,entsog
NL,20/01/2019,647304999.6,industry,entsog
NL,21/01/2019,1232953508,household,entsog
NL,21/01/2019,682221439.5,industry,entsog
NL,22/01/2019,1313458856,household,entsog
NL,22/01/2019,691669957.4,industry,entsog
NL,23/01/2019,1249269059,household,entsog
NL,23/01/2019,721977063.1,industry,entsog
NL,24/01/2019,1262929664,household,entsog
NL,24/01/2019,722040350.9,industry,entsog
NL,25/01/2019,1154988202,household,entsog
NL,25/01/2019,633058560.8,industry,entsog
NL,26/01/2019,843314817.9,household,entsog
NL,26/01/2019,528516495.7,industry,entsog
NL,27/01/2019,874484004.2,household,entsog
NL,27/01/2019,501958138.5,industry,entsog
NL,28/01/2019,1030354980,household,entsog
NL,28/01/2019,638364795.6,industry,entsog
NL,29/01/2019,1056342393,household,entsog
NL,29/01/2019,680184527.3,industry,entsog
NL,30/01/2019,1132375411,household,entsog
NL,30/01/2019,694477555.6,industry,entsog
NL,31/01/2019,1211500282,household,entsog
NL,31/01/2019,686343409.5,industry,entsog
NL,01/02/2019,1116793373,household,entsog
NL,01/02/2019,673618548,industry,entsog
NL,02/02/2019,1029570159,household,entsog
NL,02/02/2019,624599853.5,industry,entsog
NL,03/02/2019,949616178.1,household,entsog
NL,03/02/2019,576346151.3,industry,entsog
NL,04/02/2019,1150408490,household,entsog
NL,04/02/2019,627436084,industry,entsog
NL,05/02/2019,1003870110,household,entsog
NL,05/02/2019,683962597.9,industry,entsog
NL,06/02/2019,955137904.2,household,entsog
NL,06/02/2019,679688600.7,industry,entsog
NL,07/02/2019,808536309.1,household,entsog
NL,07/02/2019,584285421,industry,entsog
NL,08/02/2019,836826496.5,household,entsog
NL,08/02/2019,582588920.9,industry,entsog
NL,09/02/2019,732082689.7,household,entsog
NL,09/02/2019,509796575.5,industry,entsog
NL,10/02/2019,806371212.6,household,entsog
NL,10/02/2019,515649466.2,industry,entsog
NL,11/02/2019,881210622.8,household,entsog
NL,11/02/2019,683489850.6,industry,entsog
NL,12/02/2019,861711877.6,household,entsog
NL,12/02/2019,664208782.9,industry,entsog
NL,13/02/2019,875554254.2,household,entsog
NL,13/02/2019,671175719.1,industry,entsog
NL,14/02/2019,786371987.4,household,entsog
NL,14/02/2019,675676971.2,industry,entsog
NL,15/02/2019,694868143.9,household,entsog
NL,15/02/2019,665029160.1,industry,entsog
NL,16/02/2019,635100259.4,household,entsog
NL,16/02/2019,551330657.7,industry,entsog
NL,17/02/2019,605395662.4,household,entsog
NL,17/02/2019,485742900.9,industry,entsog
NL,18/02/2019,622614888.7,household,entsog
NL,18/02/2019,618765498.1,industry,entsog
NL,19/02/2019,707422714.7,household,entsog
NL,19/02/2019,571424890.6,industry,entsog
NL,20/02/2019,688752837.3,household,entsog
NL,20/02/2019,613078694.8,industry,entsog
NL,21/02/2019,699115161.6,household,entsog
NL,21/02/2019,628922375,industry,entsog
NL,22/02/2019,640023021.6,household,entsog
NL,22/02/2019,641866751.4,industry,entsog
NL,23/02/2019,605317167.7,household,entsog
NL,23/02/2019,485208251.7,industry,entsog
NL,24/02/2019,605940605,household,entsog
NL,24/02/2019,515994073.7,industry,entsog
NL,25/02/2019,594070726.1,household,entsog
NL,25/02/2019,676739514.8,industry,entsog
NL,26/02/2019,547298196.3,household,entsog
NL,26/02/2019,680799684.8,industry,entsog
NL,27/02/2019,519672315.6,household,entsog
NL,27/02/2019,634416013.2,industry,entsog
NL,28/02/2019,614607332.6,household,entsog
NL,28/02/2019,570626895.7,industry,entsog
NL,01/03/2019,731680021,household,entsog
NL,01/03/2019,658363076.6,industry,entsog
NL,02/03/2019,611230441.4,household,entsog
NL,02/03/2019,528633814.9,industry,entsog
NL,03/03/2019,603385753.9,household,entsog
NL,03/03/2019,496807731.2,industry,entsog
NL,04/03/2019,711325701.2,household,entsog
NL,04/03/2019,600669610,industry,entsog
NL,05/03/2019,689316372.5,household,entsog
NL,05/03/2019,640070686.2,industry,entsog
NL,06/03/2019,675172342.3,household,entsog
NL,06/03/2019,612472690.9,industry,entsog
NL,07/03/2019,669487150.7,household,entsog
NL,07/03/2019,590951413.6,industry,entsog
NL,08/03/2019,671882957.8,household,entsog
NL,08/03/2019,608534015.5,industry,entsog
NL,09/03/2019,677592305.9,household,entsog
NL,09/03/2019,490908569.1,industry,entsog
NL,10/03/2019,814472854.9,household,entsog
NL,10/03/2019,478113105.8,industry,entsog
NL,11/03/2019,902341393.1,household,entsog
NL,11/03/2019,553297960.1,industry,entsog
NL,12/03/2019,885388983.8,household,entsog
NL,12/03/2019,586170967,industry,entsog
NL,13/03/2019,884171473.7,household,entsog
NL,13/03/2019,601488301.1,industry,entsog
NL,14/03/2019,814565709.5,household,entsog
NL,14/03/2019,576321613.5,industry,entsog
NL,15/03/2019,717953237.5,household,entsog
NL,15/03/2019,521048594.8,industry,entsog
NL,16/03/2019,675014171.8,household,entsog
NL,16/03/2019,446862843.3,industry,entsog
NL,17/03/2019,670242312.9,household,entsog
NL,17/03/2019,492585984.6,industry,entsog
NL,18/03/2019,771242924.8,household,entsog
NL,18/03/2019,621339196.6,industry,entsog
NL,19/03/2019,687255389.9,household,entsog
NL,19/03/2019,688183864.5,industry,entsog
NL,20/03/2019,634803179.4,household,entsog
NL,20/03/2019,691816886.8,industry,entsog
NL,21/03/2019,576647699.4,household,entsog
NL,21/03/2019,676255038.7,industry,entsog
NL,22/03/2019,476628498,household,entsog
NL,22/03/2019,649469933.5,industry,entsog
NL,23/03/2019,558634572.8,household,entsog
NL,23/03/2019,530539372.1,industry,entsog
NL,24/03/2019,555886576.7,household,entsog
NL,24/03/2019,475694707.1,industry,entsog
NL,25/03/2019,687482593,household,entsog
NL,25/03/2019,561697082.4,industry,entsog
NL,26/03/2019,665407137.6,household,entsog
NL,26/03/2019,638505607.7,industry,entsog
NL,27/03/2019,562347749.1,household,entsog
NL,27/03/2019,688048723.2,industry,entsog
NL,28/03/2019,580450476.8,household,entsog
NL,28/03/2019,689227426,industry,entsog
NL,29/03/2019,442521168.5,household,entsog
NL,29/03/2019,632640078.4,industry,entsog
NL,30/03/2019,348707940.6,household,entsog
NL,30/03/2019,495771037.4,industry,entsog
NL,31/03/2019,467553712,household,entsog
NL,31/03/2019,444997892.4,industry,entsog
NL,01/04/2019,530537904.3,household,entsog
NL,01/04/2019,552847750,industry,entsog
NL,02/04/2019,522033868.9,household,entsog
NL,02/04/2019,569064143.2,industry,entsog
NL,03/04/2019,626278244,household,entsog
NL,03/04/2019,618928082.6,industry,entsog
NL,04/04/2019,673237164.4,household,entsog
NL,04/04/2019,602134159.6,industry,entsog
NL,05/04/2019,558732705.5,household,entsog
NL,05/04/2019,610420585.5,industry,entsog
NL,06/04/2019,455281273.1,household,entsog
NL,06/04/2019,465475472.9,industry,entsog
NL,07/04/2019,293133953.4,household,entsog
NL,07/04/2019,424165628.3,industry,entsog
NL,08/04/2019,332396561,household,entsog
NL,08/04/2019,545599189,industry,entsog
NL,09/04/2019,432997467.8,household,entsog
NL,09/04/2019,513596916.9,industry,entsog
NL,10/04/2019,555855921,household,entsog
NL,10/04/2019,548623405.1,industry,entsog
NL,11/04/2019,587779363.2,household,entsog
NL,11/04/2019,525037204.5,industry,entsog
NL,12/04/2019,681607592.6,household,entsog
NL,12/04/2019,617955362,industry,entsog
NL,13/04/2019,704982054.5,household,entsog
NL,13/04/2019,488828408.3,industry,entsog
NL,14/04/2019,614683744.4,household,entsog
NL,14/04/2019,472156426.7,industry,entsog
NL,15/04/2019,474025822.7,household,entsog
NL,15/04/2019,542495641.7,industry,entsog
NL,16/04/2019,392475811.4,household,entsog
NL,16/04/2019,573213750.8,industry,entsog
NL,17/04/2019,369463068.8,household,entsog
NL,17/04/2019,563771059.1,industry,entsog
NL,18/04/2019,280788483.5,household,entsog
NL,18/04/2019,496420006.6,industry,entsog
NL,19/04/2019,240573574.2,household,entsog
NL,19/04/2019,484385610.1,industry,entsog
NL,20/04/2019,198947719.8,household,entsog
NL,20/04/2019,438858116.1,industry,entsog
NL,21/04/2019,187820980.2,household,entsog
NL,21/04/2019,421003041.6,industry,entsog
NL,22/04/2019,193471773.6,household,entsog
NL,22/04/2019,424730557.4,industry,entsog
NL,23/04/2019,223568533,household,entsog
NL,23/04/2019,521968915,industry,entsog
NL,24/04/2019,222142664.4,household,entsog
NL,24/04/2019,510618350.5,industry,entsog
NL,25/04/2019,272567594.4,household,entsog
NL,25/04/2019,532499839.1,industry,entsog
NL,26/04/2019,283087112.3,household,entsog
NL,26/04/2019,531853286.6,industry,entsog
NL,27/04/2019,344342335.4,household,entsog
NL,27/04/2019,399256602,industry,entsog
NL,28/04/2019,395193747,household,entsog
NL,28/04/2019,451787760.1,industry,entsog
NL,29/04/2019,376946878,household,entsog
NL,29/04/2019,596859404.1,industry,entsog
NL,30/04/2019,423057953.3,household,entsog
NL,30/04/2019,620666440.7,industry,entsog
NL,01/05/2019,425980391.9,household,entsog
NL,01/05/2019,524661594.5,industry,entsog
NL,02/05/2019,447142313.9,household,entsog
NL,02/05/2019,627055722.2,industry,entsog
NL,03/05/2019,498594089.3,household,entsog
NL,03/05/2019,593493142.3,industry,entsog
NL,04/05/2019,508435999.2,household,entsog
NL,04/05/2019,482288846.9,industry,entsog
NL,05/05/2019,518065333.5,household,entsog
NL,05/05/2019,459152475.9,industry,entsog
NL,06/05/2019,584868647.4,household,entsog
NL,06/05/2019,634601570,industry,entsog
NL,07/05/2019,493750755.5,household,entsog
NL,07/05/2019,639601314.1,industry,entsog
NL,08/05/2019,504967512.9,household,entsog
NL,08/05/2019,588595131.8,industry,entsog
NL,09/05/2019,362170365.4,household,entsog
NL,09/05/2019,636728129,industry,entsog
NL,10/05/2019,387458210.2,household,entsog
NL,10/05/2019,622062928.9,industry,entsog
NL,11/05/2019,345435048.1,household,entsog
NL,11/05/2019,472784017.5,industry,entsog
NL,12/05/2019,371763630.9,household,entsog
NL,12/05/2019,446046197.2,industry,entsog
NL,13/05/2019,380775069.1,household,entsog
NL,13/05/2019,553624315.2,industry,entsog
NL,14/05/2019,347103382.9,household,entsog
NL,14/05/2019,616491027.6,industry,entsog
NL,15/05/2019,312044054.6,household,entsog
NL,15/05/2019,598250638.5,industry,entsog
NL,16/05/2019,317577239.3,household,entsog
NL,16/05/2019,619817778.8,industry,entsog
NL,17/05/2019,352083643.5,household,entsog
NL,17/05/2019,615681966.9,industry,entsog
NL,18/05/2019,231550425.6,household,entsog
NL,18/05/2019,507862679.1,industry,entsog
NL,19/05/2019,219874205.7,household,entsog
NL,19/05/2019,463130292.2,industry,entsog
NL,20/05/2019,305626777.8,household,entsog
NL,20/05/2019,619019229.3,industry,entsog
NL,21/05/2019,369218779.9,household,entsog
NL,21/05/2019,634038217.4,industry,entsog
NL,22/05/2019,286051223.2,household,entsog
NL,22/05/2019,603751201.7,industry,entsog
NL,23/05/2019,239303365.3,household,entsog
NL,23/05/2019,665215106.8,industry,entsog
NL,24/05/2019,218645609.3,household,entsog
NL,24/05/2019,622314955,industry,entsog
NL,25/05/2019,210147099.1,household,entsog
NL,25/05/2019,481949793.2,industry,entsog
NL,26/05/2019,195731547.2,household,entsog
NL,26/05/2019,394074205.1,industry,entsog
NL,27/05/2019,231310267.2,household,entsog
NL,27/05/2019,623628578,industry,entsog
NL,28/05/2019,299155816.7,household,entsog
NL,28/05/2019,632073631.3,industry,entsog
NL,29/05/2019,249877113.6,household,entsog
NL,29/05/2019,596079059,industry,entsog
NL,30/05/2019,205505423.6,household,entsog
NL,30/05/2019,467775959.7,industry,entsog
NL,31/05/2019,186515903.4,household,entsog
NL,31/05/2019,541821040.1,industry,entsog
NL,01/06/2019,158750684,household,entsog
NL,01/06/2019,475232505.7,industry,entsog
NL,02/06/2019,140469401.2,household,entsog
NL,02/06/2019,419450357.1,industry,entsog
NL,03/06/2019,190498683.5,household,entsog
NL,03/06/2019,585532695.6,industry,entsog
NL,04/06/2019,183314454.8,household,entsog
NL,04/06/2019,572736633.1,industry,entsog
NL,05/06/2019,198242986.8,household,entsog
NL,05/06/2019,567450166.5,industry,entsog
NL,06/06/2019,214032815.3,household,entsog
NL,06/06/2019,597552482.8,industry,entsog
NL,07/06/2019,208975767.7,household,entsog
NL,07/06/2019,532596984.8,industry,entsog
NL,08/06/2019,218266548.5,household,entsog
NL,08/06/2019,444337218.7,industry,entsog
NL,09/06/2019,176834535,household,entsog
NL,09/06/2019,451832425.8,industry,entsog
NL,10/06/2019,176070081.9,household,entsog
NL,10/06/2019,489456733.4,industry,entsog
NL,11/06/2019,209714591.9,household,entsog
NL,11/06/2019,590534815,industry,entsog
NL,12/06/2019,250642992.7,household,entsog
NL,12/06/2019,584548107.5,industry,entsog
NL,13/06/2019,244842610.1,household,entsog
NL,13/06/2019,542892654.8,industry,entsog
NL,14/06/2019,212152542.7,household,entsog
NL,14/06/2019,534320476.3,industry,entsog
NL,15/06/2019,188621421.9,household,entsog
NL,15/06/2019,462671505.3,industry,entsog
NL,16/06/2019,171838021.7,household,entsog
NL,16/06/2019,446113589.7,industry,entsog
NL,17/06/2019,184546122.4,household,entsog
NL,17/06/2019,497142781.7,industry,entsog
NL,18/06/2019,176984528.2,household,entsog
NL,18/06/2019,522258957,industry,entsog
NL,19/06/2019,183979033,household,entsog
NL,19/06/2019,535144712,industry,entsog
NL,20/06/2019,186131786.3,household,entsog
NL,20/06/2019,551745101.9,industry,entsog
NL,21/06/2019,186325262.7,household,entsog
NL,21/06/2019,556516868.8,industry,entsog
NL,22/06/2019,156592294.1,household,entsog
NL,22/06/2019,512666682.6,industry,entsog
NL,23/06/2019,143734946.2,household,entsog
NL,23/06/2019,453283501.6,industry,entsog
NL,24/06/2019,153626124,household,entsog
NL,24/06/2019,542853586.8,industry,entsog
NL,25/06/2019,154252823.5,household,entsog
NL,25/06/2019,579952178.2,industry,entsog
NL,26/06/2019,166562179.8,household,entsog
NL,26/06/2019,556153609.7,industry,entsog
NL,27/06/2019,170744529.4,household,entsog
NL,27/06/2019,575093974.6,industry,entsog
NL,28/06/2019,167240058.8,household,entsog
NL,28/06/2019,593645408.4,industry,entsog
NL,29/06/2019,130108444.8,household,entsog
NL,29/06/2019,547411978,industry,entsog
NL,30/06/2019,130628562.8,household,entsog
NL,30/06/2019,473168798.8,industry,entsog
NL,01/07/2019,165953414.5,household,entsog
NL,01/07/2019,535323013.9,industry,entsog
NL,02/07/2019,176947470.6,household,entsog
NL,02/07/2019,563204971.2,industry,entsog
NL,03/07/2019,188705125.3,household,entsog
NL,03/07/2019,547606161,industry,entsog
NL,04/07/2019,184678652.8,household,entsog
NL,04/07/2019,564287299.7,industry,entsog
NL,05/07/2019,173570786.2,household,entsog
NL,05/07/2019,549270958.1,industry,entsog
NL,06/07/2019,154264607.8,household,entsog
NL,06/07/2019,515895729,industry,entsog
NL,07/07/2019,161017289,household,entsog
NL,07/07/2019,484807582,industry,entsog
NL,08/07/2019,212447762.8,household,entsog
NL,08/07/2019,571932993.8,industry,entsog
NL,09/07/2019,205419104.7,household,entsog
NL,09/07/2019,597160398.2,industry,entsog
NL,10/07/2019,213782910.2,household,entsog
NL,10/07/2019,633646435.4,industry,entsog
NL,11/07/2019,196567700.6,household,entsog
NL,11/07/2019,599495050.3,industry,entsog
NL,12/07/2019,189885897.3,household,entsog
NL,12/07/2019,621238706.5,industry,entsog
NL,13/07/2019,163539765.6,household,entsog
NL,13/07/2019,562339670.9,industry,entsog
NL,14/07/2019,168046020.7,household,entsog
NL,14/07/2019,520632242,industry,entsog
NL,15/07/2019,212267738.4,household,entsog
NL,15/07/2019,591510809.7,industry,entsog
NL,16/07/2019,208325912.2,household,entsog
NL,16/07/2019,610674419.5,industry,entsog
NL,17/07/2019,187927897.2,household,entsog
NL,17/07/2019,604413641.6,industry,entsog
NL,18/07/2019,173387992.5,household,entsog
NL,18/07/2019,597072417.4,industry,entsog
NL,19/07/2019,163286339.6,household,entsog
NL,19/07/2019,600753047.9,industry,entsog
NL,20/07/2019,140012652.4,household,entsog
NL,20/07/2019,562536814.4,industry,entsog
NL,21/07/2019,134394862.1,household,entsog
NL,21/07/2019,531033159.8,industry,entsog
NL,22/07/2019,157253287.5,household,entsog
NL,22/07/2019,571617253.9,industry,entsog
NL,23/07/2019,141536418.9,household,entsog
NL,23/07/2019,575534518.7,industry,entsog
NL,24/07/2019,133042409.1,household,entsog
NL,24/07/2019,543740269.2,industry,entsog
NL,25/07/2019,124608322.4,household,entsog
NL,25/07/2019,557483427.3,industry,entsog
NL,26/07/2019,117421605.8,household,entsog
NL,26/07/2019,549677680.4,industry,entsog
NL,27/07/2019,114837488.2,household,entsog
NL,27/07/2019,578368495,industry,entsog
NL,28/07/2019,127887917.3,household,entsog
NL,28/07/2019,583784119,industry,entsog
NL,29/07/2019,145635841.8,household,entsog
NL,29/07/2019,603380602.3,industry,entsog
NL,30/07/2019,145694613.5,household,entsog
NL,30/07/2019,577345977.8,industry,entsog
NL,31/07/2019,152687256.7,household,entsog
NL,31/07/2019,559549202.2,industry,entsog
NL,01/08/2019,158843825.7,household,entsog
NL,01/08/2019,588274620.1,industry,entsog
NL,02/08/2019,155683505.5,household,entsog
NL,02/08/2019,565507165.7,industry,entsog
NL,03/08/2019,138782284.6,household,entsog
NL,03/08/2019,568870035.5,industry,entsog
NL,04/08/2019,127917376,household,entsog
NL,04/08/2019,541409194.9,industry,entsog
NL,05/08/2019,150953382.1,household,entsog
NL,05/08/2019,584204565,industry,entsog
NL,06/08/2019,150909207.2,household,entsog
NL,06/08/2019,608363404.5,industry,entsog
NL,07/08/2019,150881400.6,household,entsog
NL,07/08/2019,591152395.4,industry,entsog
NL,08/08/2019,153467782.2,household,entsog
NL,08/08/2019,581632550.4,industry,entsog
NL,09/08/2019,158294618.6,household,entsog
NL,09/08/2019,551789545.8,industry,entsog
NL,10/08/2019,137040782.5,household,entsog
NL,10/08/2019,400069254.4,industry,entsog
NL,11/08/2019,136517712.1,household,entsog
NL,11/08/2019,452849571.9,industry,entsog
NL,12/08/2019,176323838.3,household,entsog
NL,12/08/2019,596022142.8,industry,entsog
NL,13/08/2019,192161893.2,household,entsog
NL,13/08/2019,591149796.5,industry,entsog
NL,14/08/2019,189476846.1,household,entsog
NL,14/08/2019,592948159.5,industry,entsog
NL,15/08/2019,187115559.7,household,entsog
NL,15/08/2019,560445186.6,industry,entsog
NL,16/08/2019,176273195,household,entsog
NL,16/08/2019,535932724.3,industry,entsog
NL,17/08/2019,165919082.4,household,entsog
NL,17/08/2019,465528373.7,industry,entsog
NL,18/08/2019,164152226.9,household,entsog
NL,18/08/2019,497327786.8,industry,entsog
NL,19/08/2019,190497569.8,household,entsog
NL,19/08/2019,622182894.5,industry,entsog
NL,20/08/2019,199028966.9,household,entsog
NL,20/08/2019,647633894.4,industry,entsog
NL,21/08/2019,195192623.3,household,entsog
NL,21/08/2019,640790899.3,industry,entsog
NL,22/08/2019,186706562.5,household,entsog
NL,22/08/2019,642922301,industry,entsog
NL,23/08/2019,172191257.6,household,entsog
NL,23/08/2019,626689383,industry,entsog
NL,24/08/2019,136568135.2,household,entsog
NL,24/08/2019,565500240.2,industry,entsog
NL,25/08/2019,130268995.4,household,entsog
NL,25/08/2019,552225240.9,industry,entsog
NL,26/08/2019,157250145.3,household,entsog
NL,26/08/2019,616434364.3,industry,entsog
NL,27/08/2019,153300570,household,entsog
NL,27/08/2019,609079297.1,industry,entsog
NL,28/08/2019,154018887.9,household,entsog
NL,28/08/2019,632377779.6,industry,entsog
NL,29/08/2019,165887908.2,household,entsog
NL,29/08/2019,652410842.8,industry,entsog
NL,30/08/2019,164478292.4,household,entsog
NL,30/08/2019,642586174,industry,entsog
NL,31/08/2019,140761339,household,entsog
NL,31/08/2019,586292243.2,industry,entsog
NL,01/09/2019,150507999.3,household,entsog
NL,01/09/2019,568103949.3,industry,entsog
NL,02/09/2019,186197889.8,household,entsog
NL,02/09/2019,649230245.4,industry,entsog
NL,03/09/2019,200620500.2,household,entsog
NL,03/09/2019,661851070.9,industry,entsog
NL,04/09/2019,215479560.7,household,entsog
NL,04/09/2019,645453579.2,industry,entsog
NL,05/09/2019,234103661.2,household,entsog
NL,05/09/2019,651120837.5,industry,entsog
NL,06/09/2019,244936801.4,household,entsog
NL,06/09/2019,654167048.9,industry,entsog
NL,07/09/2019,213169572.5,household,entsog
NL,07/09/2019,636780144.4,industry,entsog
NL,08/09/2019,221422005.4,household,entsog
NL,08/09/2019,625719279.7,industry,entsog
NL,09/09/2019,259497175.6,household,entsog
NL,09/09/2019,660493266.2,industry,entsog
NL,10/09/2019,253680616.4,household,entsog
NL,10/09/2019,657850637.3,industry,entsog
NL,11/09/2019,279698422,household,entsog
NL,11/09/2019,628906077.4,industry,entsog
NL,12/09/2019,206839878.5,household,entsog
NL,12/09/2019,634002363.5,industry,entsog
NL,13/09/2019,200814977.9,household,entsog
NL,13/09/2019,638059620.2,industry,entsog
NL,14/09/2019,193967194.9,household,entsog
NL,14/09/2019,539435233.8,industry,entsog
NL,15/09/2019,188121546.9,household,entsog
NL,15/09/2019,507533467.4,industry,entsog
NL,16/09/2019,255111958.4,household,entsog
NL,16/09/2019,645043137.4,industry,entsog
NL,17/09/2019,273805899.2,household,entsog
NL,17/09/2019,584765551.6,industry,entsog
NL,18/09/2019,294257630.4,household,entsog
NL,18/09/2019,643407958.6,industry,entsog
NL,19/09/2019,297239414.7,household,entsog
NL,19/09/2019,650418218.7,industry,entsog
NL,20/09/2019,289031314.1,household,entsog
NL,20/09/2019,646192848.1,industry,entsog
NL,21/09/2019,218950112.2,household,entsog
NL,21/09/2019,591060046.4,industry,entsog
NL,22/09/2019,182365024,household,entsog
NL,22/09/2019,580287137.1,industry,entsog
