,country,date,demand,type,source
235941,CZ,2017-08-26 00:00:00,17070967.741935484,power,eurostat
235942,CZ,2017-08-27 00:00:00,17070967.741935484,power,eurostat
235943,CZ,2017-08-28 00:00:00,17070967.741935484,power,eurostat
235944,CZ,2017-08-29 00:00:00,17070967.741935484,power,eurostat
235945,CZ,2017-08-30 00:00:00,17070967.741935484,power,eurostat
235946,CZ,2017-08-31 00:00:00,17070967.741935484,power,eurostat
235947,CZ,2017-09-01 00:00:00,14040000.0,power,eurostat
235948,CZ,2017-09-02 00:00:00,14040000.0,power,eurostat
235949,CZ,2017-09-03 00:00:00,14040000.0,power,eurostat
235950,CZ,2017-09-04 00:00:00,14040000.0,power,eurostat
235951,CZ,2017-09-05 00:00:00,14040000.0,power,eurostat
235952,CZ,2017-09-06 00:00:00,14040000.0,power,eurostat
235953,CZ,2017-09-07 00:00:00,14040000.0,power,eurostat
235954,CZ,2017-09-08 00:00:00,14040000.0,power,eurostat
235955,CZ,2017-09-09 00:00:00,14040000.0,power,eurostat
235956,CZ,2017-09-10 00:00:00,14040000.0,power,eurostat
235957,CZ,2017-09-11 00:00:00,14040000.0,power,eurostat
235958,CZ,2017-09-12 00:00:00,14040000.0,power,eurostat
235959,CZ,2017-09-13 00:00:00,14040000.0,power,eurostat
235960,CZ,2017-09-14 00:00:00,14040000.0,power,eurostat
235961,CZ,2017-09-15 00:00:00,14040000.0,power,eurostat
235962,CZ,2017-09-16 00:00:00,14040000.0,power,eurostat
235963,CZ,2017-09-17 00:00:00,14040000.0,power,eurostat
235964,CZ,2017-09-18 00:00:00,14040000.0,power,eurostat
235965,CZ,2017-09-19 00:00:00,14040000.0,power,eurostat
235966,CZ,2017-09-20 00:00:00,14040000.0,power,eurostat
235967,CZ,2017-09-21 00:00:00,14040000.0,power,eurostat
235968,CZ,2017-09-22 00:00:00,14040000.0,power,eurostat
235969,CZ,2017-09-23 00:00:00,14040000.0,power,eurostat
235970,CZ,2017-09-24 00:00:00,14040000.0,power,eurostat
235971,CZ,2017-09-25 00:00:00,14040000.0,power,eurostat
235972,CZ,2017-09-26 00:00:00,14040000.0,power,eurostat
235973,CZ,2017-09-27 00:00:00,14040000.0,power,eurostat
235974,CZ,2017-09-28 00:00:00,14040000.0,power,eurostat
235975,CZ,2017-09-29 00:00:00,14040000.0,power,eurostat
235976,CZ,2017-09-30 00:00:00,14040000.0,power,eurostat
235977,CZ,2017-10-01 00:00:00,13238709.677419355,power,eurostat
235978,CZ,2017-10-02 00:00:00,13238709.677419355,power,eurostat
235979,CZ,2017-10-03 00:00:00,13238709.677419355,power,eurostat
235980,CZ,2017-10-04 00:00:00,13238709.677419355,power,eurostat
235981,CZ,2017-10-05 00:00:00,13238709.677419355,power,eurostat
235982,CZ,2017-10-06 00:00:00,13238709.677419355,power,eurostat
235983,CZ,2017-10-07 00:00:00,13238709.677419355,power,eurostat
235984,CZ,2017-10-08 00:00:00,13238709.677419355,power,eurostat
235985,CZ,2017-10-09 00:00:00,13238709.677419355,power,eurostat
235986,CZ,2017-10-10 00:00:00,13238709.677419355,power,eurostat
235987,CZ,2017-10-11 00:00:00,13238709.677419355,power,eurostat
235988,CZ,2017-10-12 00:00:00,13238709.677419355,power,eurostat
235989,CZ,2017-10-13 00:00:00,13238709.677419355,power,eurostat
235990,CZ,2017-10-14 00:00:00,13238709.677419355,power,eurostat
235991,CZ,2017-10-15 00:00:00,13238709.677419355,power,eurostat
235992,CZ,2017-10-16 00:00:00,13238709.677419355,power,eurostat
235993,CZ,2017-10-17 00:00:00,13238709.677419355,power,eurostat
235994,CZ,2017-10-18 00:00:00,13238709.677419355,power,eurostat
235995,CZ,2017-10-19 00:00:00,13238709.677419355,power,eurostat
235996,CZ,2017-10-20 00:00:00,13238709.677419355,power,eurostat
235997,CZ,2017-10-21 00:00:00,13238709.677419355,power,eurostat
235998,CZ,2017-10-22 00:00:00,13238709.677419355,power,eurostat
235999,CZ,2017-10-23 00:00:00,13238709.677419355,power,eurostat
236000,CZ,2017-10-24 00:00:00,13238709.677419355,power,eurostat
236001,CZ,2017-10-25 00:00:00,13238709.677419355,power,eurostat
236002,CZ,2017-10-26 00:00:00,13238709.677419355,power,eurostat
236003,CZ,2017-10-27 00:00:00,13238709.677419355,power,eurostat
236004,CZ,2017-10-28 00:00:00,13238709.677419355,power,eurostat
236005,CZ,2017-10-29 00:00:00,13238709.677419355,power,eurostat
236006,CZ,2017-10-30 00:00:00,13238709.677419355,power,eurostat
236007,CZ,2017-10-31 00:00:00,13238709.677419355,power,eurostat
236008,CZ,2017-11-01 00:00:00,22320000.000000004,power,eurostat
236009,CZ,2017-11-02 00:00:00,22320000.000000004,power,eurostat
236010,CZ,2017-11-03 00:00:00,22320000.000000004,power,eurostat
236011,CZ,2017-11-04 00:00:00,22320000.000000004,power,eurostat
236012,CZ,2017-11-05 00:00:00,22320000.000000004,power,eurostat
236013,CZ,2017-11-06 00:00:00,22320000.000000004,power,eurostat
236014,CZ,2017-11-07 00:00:00,22320000.000000004,power,eurostat
236015,CZ,2017-11-08 00:00:00,22320000.000000004,power,eurostat
236016,CZ,2017-11-09 00:00:00,22320000.000000004,power,eurostat
236017,CZ,2017-11-10 00:00:00,22320000.000000004,power,eurostat
236018,CZ,2017-11-11 00:00:00,22320000.000000004,power,eurostat
236019,CZ,2017-11-12 00:00:00,22320000.000000004,power,eurostat
236020,CZ,2017-11-13 00:00:00,22320000.000000004,power,eurostat
236021,CZ,2017-11-14 00:00:00,22320000.000000004,power,eurostat
236022,CZ,2017-11-15 00:00:00,22320000.000000004,power,eurostat
236023,CZ,2017-11-16 00:00:00,22320000.000000004,power,eurostat
236024,CZ,2017-11-17 00:00:00,22320000.000000004,power,eurostat
236025,CZ,2017-11-18 00:00:00,22320000.000000004,power,eurostat
236026,CZ,2017-11-19 00:00:00,22320000.000000004,power,eurostat
236027,CZ,2017-11-20 00:00:00,22320000.000000004,power,eurostat
236028,CZ,2017-11-21 00:00:00,22320000.000000004,power,eurostat
236029,CZ,2017-11-22 00:00:00,22320000.000000004,power,eurostat
236030,CZ,2017-11-23 00:00:00,22320000.000000004,power,eurostat
236031,CZ,2017-11-24 00:00:00,22320000.000000004,power,eurostat
236032,CZ,2017-11-25 00:00:00,22320000.000000004,power,eurostat
236033,CZ,2017-11-26 00:00:00,22320000.000000004,power,eurostat
236034,CZ,2017-11-27 00:00:00,22320000.000000004,power,eurostat
236035,CZ,2017-11-28 00:00:00,22320000.000000004,power,eurostat
236036,CZ,2017-11-29 00:00:00,22320000.000000004,power,eurostat
236037,CZ,2017-11-30 00:00:00,22320000.000000004,power,eurostat
236038,CZ,2017-12-01 00:00:00,14283870.967741935,power,eurostat
236039,CZ,2017-12-02 00:00:00,14283870.967741935,power,eurostat
236040,CZ,2017-12-03 00:00:00,14283870.967741935,power,eurostat
236041,CZ,2017-12-04 00:00:00,14283870.967741935,power,eurostat
236042,CZ,2017-12-05 00:00:00,14283870.967741935,power,eurostat
236043,CZ,2017-12-06 00:00:00,14283870.967741935,power,eurostat
236044,CZ,2017-12-07 00:00:00,14283870.967741935,power,eurostat
236045,CZ,2017-12-08 00:00:00,14283870.967741935,power,eurostat
236046,CZ,2017-12-09 00:00:00,14283870.967741935,power,eurostat
236047,CZ,2017-12-10 00:00:00,14283870.967741935,power,eurostat
236048,CZ,2017-12-11 00:00:00,14283870.967741935,power,eurostat
236049,CZ,2017-12-12 00:00:00,14283870.967741935,power,eurostat
236050,CZ,2017-12-13 00:00:00,14283870.967741935,power,eurostat
236051,CZ,2017-12-14 00:00:00,14283870.967741935,power,eurostat
236052,CZ,2017-12-15 00:00:00,14283870.967741935,power,eurostat
236053,CZ,2017-12-16 00:00:00,14283870.967741935,power,eurostat
236054,CZ,2017-12-17 00:00:00,14283870.967741935,power,eurostat
236055,CZ,2017-12-18 00:00:00,14283870.967741935,power,eurostat
236056,CZ,2017-12-19 00:00:00,14283870.967741935,power,eurostat
236057,CZ,2017-12-20 00:00:00,14283870.967741935,power,eurostat
236058,CZ,2017-12-21 00:00:00,14283870.967741935,power,eurostat
236059,CZ,2017-12-22 00:00:00,14283870.967741935,power,eurostat
236060,CZ,2017-12-23 00:00:00,14283870.967741935,power,eurostat
236061,CZ,2017-12-24 00:00:00,14283870.967741935,power,eurostat
236062,CZ,2017-12-25 00:00:00,14283870.967741935,power,eurostat
236063,CZ,2017-12-26 00:00:00,14283870.967741935,power,eurostat
236064,CZ,2017-12-27 00:00:00,14283870.967741935,power,eurostat
236065,CZ,2017-12-28 00:00:00,14283870.967741935,power,eurostat
236066,CZ,2017-12-29 00:00:00,14283870.967741935,power,eurostat
236067,CZ,2017-12-30 00:00:00,14283870.967741935,power,eurostat
236068,CZ,2017-12-31 00:00:00,14283870.967741935,power,eurostat
236069,CZ,2018-01-01 00:00:00,13587096.774193548,power,eurostat
236070,CZ,2018-01-02 00:00:00,13587096.774193548,power,eurostat
236071,CZ,2018-01-03 00:00:00,13587096.774193548,power,eurostat
236072,CZ,2018-01-04 00:00:00,13587096.774193548,power,eurostat
236073,CZ,2018-01-05 00:00:00,13587096.774193548,power,eurostat
236074,CZ,2018-01-06 00:00:00,13587096.774193548,power,eurostat
236075,CZ,2018-01-07 00:00:00,13587096.774193548,power,eurostat
236076,CZ,2018-01-08 00:00:00,13587096.774193548,power,eurostat
236077,CZ,2018-01-09 00:00:00,13587096.774193548,power,eurostat
236078,CZ,2018-01-10 00:00:00,13587096.774193548,power,eurostat
236079,CZ,2018-01-11 00:00:00,13587096.774193548,power,eurostat
236080,CZ,2018-01-12 00:00:00,13587096.774193548,power,eurostat
236081,CZ,2018-01-13 00:00:00,13587096.774193548,power,eurostat
236082,CZ,2018-01-14 00:00:00,13587096.774193548,power,eurostat
236083,CZ,2018-01-15 00:00:00,13587096.774193548,power,eurostat
236084,CZ,2018-01-16 00:00:00,13587096.774193548,power,eurostat
236085,CZ,2018-01-17 00:00:00,13587096.774193548,power,eurostat
236086,CZ,2018-01-18 00:00:00,13587096.774193548,power,eurostat
236087,CZ,2018-01-19 00:00:00,13587096.774193548,power,eurostat
236088,CZ,2018-01-20 00:00:00,13587096.774193548,power,eurostat
236089,CZ,2018-01-21 00:00:00,13587096.774193548,power,eurostat
236090,CZ,2018-01-22 00:00:00,13587096.774193548,power,eurostat
236091,CZ,2018-01-23 00:00:00,13587096.774193548,power,eurostat
236092,CZ,2018-01-24 00:00:00,13587096.774193548,power,eurostat
236093,CZ,2018-01-25 00:00:00,13587096.774193548,power,eurostat
236094,CZ,2018-01-26 00:00:00,13587096.774193548,power,eurostat
236095,CZ,2018-01-27 00:00:00,13587096.774193548,power,eurostat
236096,CZ,2018-01-28 00:00:00,13587096.774193548,power,eurostat
236097,CZ,2018-01-29 00:00:00,13587096.774193548,power,eurostat
236098,CZ,2018-01-30 00:00:00,13587096.774193548,power,eurostat
236099,CZ,2018-01-31 00:00:00,13587096.774193548,power,eurostat
236100,CZ,2018-02-01 00:00:00,21214285.714285713,power,eurostat
236101,CZ,2018-02-02 00:00:00,21214285.714285713,power,eurostat
236102,CZ,2018-02-03 00:00:00,21214285.714285713,power,eurostat
236103,CZ,2018-02-04 00:00:00,21214285.714285713,power,eurostat
236104,CZ,2018-02-05 00:00:00,21214285.714285713,power,eurostat
236105,CZ,2018-02-06 00:00:00,21214285.714285713,power,eurostat
236106,CZ,2018-02-07 00:00:00,21214285.714285713,power,eurostat
236107,CZ,2018-02-08 00:00:00,21214285.714285713,power,eurostat
236108,CZ,2018-02-09 00:00:00,21214285.714285713,power,eurostat
236109,CZ,2018-02-10 00:00:00,21214285.714285713,power,eurostat
236110,CZ,2018-02-11 00:00:00,21214285.714285713,power,eurostat
236111,CZ,2018-02-12 00:00:00,21214285.714285713,power,eurostat
236112,CZ,2018-02-13 00:00:00,21214285.714285713,power,eurostat
236113,CZ,2018-02-14 00:00:00,21214285.714285713,power,eurostat
236114,CZ,2018-02-15 00:00:00,21214285.714285713,power,eurostat
236115,CZ,2018-02-16 00:00:00,21214285.714285713,power,eurostat
236116,CZ,2018-02-17 00:00:00,21214285.714285713,power,eurostat
236117,CZ,2018-02-18 00:00:00,21214285.714285713,power,eurostat
236118,CZ,2018-02-19 00:00:00,21214285.714285713,power,eurostat
236119,CZ,2018-02-20 00:00:00,21214285.714285713,power,eurostat
236120,CZ,2018-02-21 00:00:00,21214285.714285713,power,eurostat
236121,CZ,2018-02-22 00:00:00,21214285.714285713,power,eurostat
236122,CZ,2018-02-23 00:00:00,21214285.714285713,power,eurostat
236123,CZ,2018-02-24 00:00:00,21214285.714285713,power,eurostat
236124,CZ,2018-02-25 00:00:00,21214285.714285713,power,eurostat
236125,CZ,2018-02-26 00:00:00,21214285.714285713,power,eurostat
236126,CZ,2018-02-27 00:00:00,21214285.714285713,power,eurostat
236127,CZ,2018-02-28 00:00:00,21214285.714285713,power,eurostat
236128,CZ,2018-03-01 00:00:00,13238709.677419355,power,eurostat
236129,CZ,2018-03-02 00:00:00,13238709.677419355,power,eurostat
236130,CZ,2018-03-03 00:00:00,13238709.677419355,power,eurostat
236131,CZ,2018-03-04 00:00:00,13238709.677419355,power,eurostat
236132,CZ,2018-03-05 00:00:00,13238709.677419355,power,eurostat
236133,CZ,2018-03-06 00:00:00,13238709.677419355,power,eurostat
236134,CZ,2018-03-07 00:00:00,13238709.677419355,power,eurostat
236135,CZ,2018-03-08 00:00:00,13238709.677419355,power,eurostat
236136,CZ,2018-03-09 00:00:00,13238709.677419355,power,eurostat
236137,CZ,2018-03-10 00:00:00,13238709.677419355,power,eurostat
236138,CZ,2018-03-11 00:00:00,13238709.677419355,power,eurostat
236139,CZ,2018-03-12 00:00:00,13238709.677419355,power,eurostat
236140,CZ,2018-03-13 00:00:00,13238709.677419355,power,eurostat
236141,CZ,2018-03-14 00:00:00,13238709.677419355,power,eurostat
236142,CZ,2018-03-15 00:00:00,13238709.677419355,power,eurostat
236143,CZ,2018-03-16 00:00:00,13238709.677419355,power,eurostat
236144,CZ,2018-03-17 00:00:00,13238709.677419355,power,eurostat
236145,CZ,2018-03-18 00:00:00,13238709.677419355,power,eurostat
236146,CZ,2018-03-19 00:00:00,13238709.677419355,power,eurostat
236147,CZ,2018-03-20 00:00:00,13238709.677419355,power,eurostat
236148,CZ,2018-03-21 00:00:00,13238709.677419355,power,eurostat
236149,CZ,2018-03-22 00:00:00,13238709.677419355,power,eurostat
236150,CZ,2018-03-23 00:00:00,13238709.677419355,power,eurostat
236151,CZ,2018-03-24 00:00:00,13238709.677419355,power,eurostat
236152,CZ,2018-03-25 00:00:00,13238709.677419355,power,eurostat
236153,CZ,2018-03-26 00:00:00,13238709.677419355,power,eurostat
236154,CZ,2018-03-27 00:00:00,13238709.677419355,power,eurostat
236155,CZ,2018-03-28 00:00:00,13238709.677419355,power,eurostat
236156,CZ,2018-03-29 00:00:00,13238709.677419355,power,eurostat
236157,CZ,2018-03-30 00:00:00,13238709.677419355,power,eurostat
236158,CZ,2018-03-31 00:00:00,13238709.677419355,power,eurostat
236159,CZ,2018-04-01 00:00:00,5400000.0,power,eurostat
236160,CZ,2018-04-02 00:00:00,5400000.0,power,eurostat
236161,CZ,2018-04-03 00:00:00,5400000.0,power,eurostat
236162,CZ,2018-04-04 00:00:00,5400000.0,power,eurostat
236163,CZ,2018-04-05 00:00:00,5400000.0,power,eurostat
236164,CZ,2018-04-06 00:00:00,5400000.0,power,eurostat
236165,CZ,2018-04-07 00:00:00,5400000.0,power,eurostat
236166,CZ,2018-04-08 00:00:00,5400000.0,power,eurostat
236167,CZ,2018-04-09 00:00:00,5400000.0,power,eurostat
236168,CZ,2018-04-10 00:00:00,5400000.0,power,eurostat
236169,CZ,2018-04-11 00:00:00,5400000.0,power,eurostat
236170,CZ,2018-04-12 00:00:00,5400000.0,power,eurostat
236171,CZ,2018-04-13 00:00:00,5400000.0,power,eurostat
236172,CZ,2018-04-14 00:00:00,5400000.0,power,eurostat
236173,CZ,2018-04-15 00:00:00,5400000.0,power,eurostat
236174,CZ,2018-04-16 00:00:00,5400000.0,power,eurostat
236175,CZ,2018-04-17 00:00:00,5400000.0,power,eurostat
236176,CZ,2018-04-18 00:00:00,5400000.0,power,eurostat
236177,CZ,2018-04-19 00:00:00,5400000.0,power,eurostat
236178,CZ,2018-04-20 00:00:00,5400000.0,power,eurostat
236179,CZ,2018-04-21 00:00:00,5400000.0,power,eurostat
236180,CZ,2018-04-22 00:00:00,5400000.0,power,eurostat
236181,CZ,2018-04-23 00:00:00,5400000.0,power,eurostat
236182,CZ,2018-04-24 00:00:00,5400000.0,power,eurostat
236183,CZ,2018-04-25 00:00:00,5400000.0,power,eurostat
236184,CZ,2018-04-26 00:00:00,5400000.0,power,eurostat
236185,CZ,2018-04-27 00:00:00,5400000.0,power,eurostat
236186,CZ,2018-04-28 00:00:00,5400000.0,power,eurostat
236187,CZ,2018-04-29 00:00:00,5400000.0,power,eurostat
236188,CZ,2018-04-30 00:00:00,5400000.0,power,eurostat
236189,CZ,2018-05-01 00:00:00,4529032.258064516,power,eurostat
236190,CZ,2018-05-02 00:00:00,4529032.258064516,power,eurostat
236191,CZ,2018-05-03 00:00:00,4529032.258064516,power,eurostat
236192,CZ,2018-05-04 00:00:00,4529032.258064516,power,eurostat
236193,CZ,2018-05-05 00:00:00,4529032.258064516,power,eurostat
236194,CZ,2018-05-06 00:00:00,4529032.258064516,power,eurostat
236195,CZ,2018-05-07 00:00:00,4529032.258064516,power,eurostat
236196,CZ,2018-05-08 00:00:00,4529032.258064516,power,eurostat
236197,CZ,2018-05-09 00:00:00,4529032.258064516,power,eurostat
236198,CZ,2018-05-10 00:00:00,4529032.258064516,power,eurostat
236199,CZ,2018-05-11 00:00:00,4529032.258064516,power,eurostat
236200,CZ,2018-05-12 00:00:00,4529032.258064516,power,eurostat
236201,CZ,2018-05-13 00:00:00,4529032.258064516,power,eurostat
236202,CZ,2018-05-14 00:00:00,4529032.258064516,power,eurostat
236203,CZ,2018-05-15 00:00:00,4529032.258064516,power,eurostat
236204,CZ,2018-05-16 00:00:00,4529032.258064516,power,eurostat
236205,CZ,2018-05-17 00:00:00,4529032.258064516,power,eurostat
236206,CZ,2018-05-18 00:00:00,4529032.258064516,power,eurostat
236207,CZ,2018-05-19 00:00:00,4529032.258064516,power,eurostat
236208,CZ,2018-05-20 00:00:00,4529032.258064516,power,eurostat
236209,CZ,2018-05-21 00:00:00,4529032.258064516,power,eurostat
236210,CZ,2018-05-22 00:00:00,4529032.258064516,power,eurostat
236211,CZ,2018-05-23 00:00:00,4529032.258064516,power,eurostat
236212,CZ,2018-05-24 00:00:00,4529032.258064516,power,eurostat
236213,CZ,2018-05-25 00:00:00,4529032.258064516,power,eurostat
236214,CZ,2018-05-26 00:00:00,4529032.258064516,power,eurostat
236215,CZ,2018-05-27 00:00:00,4529032.258064516,power,eurostat
236216,CZ,2018-05-28 00:00:00,4529032.258064516,power,eurostat
236217,CZ,2018-05-29 00:00:00,4529032.258064516,power,eurostat
236218,CZ,2018-05-30 00:00:00,4529032.258064516,power,eurostat
236219,CZ,2018-05-31 00:00:00,4529032.258064516,power,eurostat
236220,CZ,2018-06-01 00:00:00,7559999.999999999,power,eurostat
236221,CZ,2018-06-02 00:00:00,7559999.999999999,power,eurostat
236222,CZ,2018-06-03 00:00:00,7559999.999999999,power,eurostat
236223,CZ,2018-06-04 00:00:00,7559999.999999999,power,eurostat
236224,CZ,2018-06-05 00:00:00,7559999.999999999,power,eurostat
236225,CZ,2018-06-06 00:00:00,7559999.999999999,power,eurostat
236226,CZ,2018-06-07 00:00:00,7559999.999999999,power,eurostat
236227,CZ,2018-06-08 00:00:00,7559999.999999999,power,eurostat
236228,CZ,2018-06-09 00:00:00,7559999.999999999,power,eurostat
236229,CZ,2018-06-10 00:00:00,7559999.999999999,power,eurostat
236230,CZ,2018-06-11 00:00:00,7559999.999999999,power,eurostat
236231,CZ,2018-06-12 00:00:00,7559999.999999999,power,eurostat
236232,CZ,2018-06-13 00:00:00,7559999.999999999,power,eurostat
236233,CZ,2018-06-14 00:00:00,7559999.999999999,power,eurostat
236234,CZ,2018-06-15 00:00:00,7559999.999999999,power,eurostat
236235,CZ,2018-06-16 00:00:00,7559999.999999999,power,eurostat
236236,CZ,2018-06-17 00:00:00,7559999.999999999,power,eurostat
236237,CZ,2018-06-18 00:00:00,7559999.999999999,power,eurostat
236238,CZ,2018-06-19 00:00:00,7559999.999999999,power,eurostat
236239,CZ,2018-06-20 00:00:00,7559999.999999999,power,eurostat
236240,CZ,2018-06-21 00:00:00,7559999.999999999,power,eurostat
236241,CZ,2018-06-22 00:00:00,7559999.999999999,power,eurostat
236242,CZ,2018-06-23 00:00:00,7559999.999999999,power,eurostat
236243,CZ,2018-06-24 00:00:00,7559999.999999999,power,eurostat
236244,CZ,2018-06-25 00:00:00,7559999.999999999,power,eurostat
236245,CZ,2018-06-26 00:00:00,7559999.999999999,power,eurostat
236246,CZ,2018-06-27 00:00:00,7559999.999999999,power,eurostat
236247,CZ,2018-06-28 00:00:00,7559999.999999999,power,eurostat
236248,CZ,2018-06-29 00:00:00,7559999.999999999,power,eurostat
236249,CZ,2018-06-30 00:00:00,7559999.999999999,power,eurostat
236250,CZ,2018-07-01 00:00:00,18116129.032258064,power,eurostat
236251,CZ,2018-07-02 00:00:00,18116129.032258064,power,eurostat
236252,CZ,2018-07-03 00:00:00,18116129.032258064,power,eurostat
236253,CZ,2018-07-04 00:00:00,18116129.032258064,power,eurostat
236254,CZ,2018-07-05 00:00:00,18116129.032258064,power,eurostat
236255,CZ,2018-07-06 00:00:00,18116129.032258064,power,eurostat
236256,CZ,2018-07-07 00:00:00,18116129.032258064,power,eurostat
236257,CZ,2018-07-08 00:00:00,18116129.032258064,power,eurostat
236258,CZ,2018-07-09 00:00:00,18116129.032258064,power,eurostat
236259,CZ,2018-07-10 00:00:00,18116129.032258064,power,eurostat
236260,CZ,2018-07-11 00:00:00,18116129.032258064,power,eurostat
236261,CZ,2018-07-12 00:00:00,18116129.032258064,power,eurostat
236262,CZ,2018-07-13 00:00:00,18116129.032258064,power,eurostat
236263,CZ,2018-07-14 00:00:00,18116129.032258064,power,eurostat
236264,CZ,2018-07-15 00:00:00,18116129.032258064,power,eurostat
236265,CZ,2018-07-16 00:00:00,18116129.032258064,power,eurostat
236266,CZ,2018-07-17 00:00:00,18116129.032258064,power,eurostat
236267,CZ,2018-07-18 00:00:00,18116129.032258064,power,eurostat
236268,CZ,2018-07-19 00:00:00,18116129.032258064,power,eurostat
236269,CZ,2018-07-20 00:00:00,18116129.032258064,power,eurostat
236270,CZ,2018-07-21 00:00:00,18116129.032258064,power,eurostat
236271,CZ,2018-07-22 00:00:00,18116129.032258064,power,eurostat
236272,CZ,2018-07-23 00:00:00,18116129.032258064,power,eurostat
236273,CZ,2018-07-24 00:00:00,18116129.032258064,power,eurostat
236274,CZ,2018-07-25 00:00:00,18116129.032258064,power,eurostat
236275,CZ,2018-07-26 00:00:00,18116129.032258064,power,eurostat
236276,CZ,2018-07-27 00:00:00,18116129.032258064,power,eurostat
236277,CZ,2018-07-28 00:00:00,18116129.032258064,power,eurostat
236278,CZ,2018-07-29 00:00:00,18116129.032258064,power,eurostat
236279,CZ,2018-07-30 00:00:00,18116129.032258064,power,eurostat
236280,CZ,2018-07-31 00:00:00,18116129.032258064,power,eurostat
236281,CZ,2018-08-01 00:00:00,21948387.096774194,power,eurostat
236282,CZ,2018-08-02 00:00:00,21948387.096774194,power,eurostat
236283,CZ,2018-08-03 00:00:00,21948387.096774194,power,eurostat
236284,CZ,2018-08-04 00:00:00,21948387.096774194,power,eurostat
236285,CZ,2018-08-05 00:00:00,21948387.096774194,power,eurostat
236286,CZ,2018-08-06 00:00:00,21948387.096774194,power,eurostat
236287,CZ,2018-08-07 00:00:00,21948387.096774194,power,eurostat
236288,CZ,2018-08-08 00:00:00,21948387.096774194,power,eurostat
236289,CZ,2018-08-09 00:00:00,21948387.096774194,power,eurostat
236290,CZ,2018-08-10 00:00:00,21948387.096774194,power,eurostat
236291,CZ,2018-08-11 00:00:00,21948387.096774194,power,eurostat
236292,CZ,2018-08-12 00:00:00,21948387.096774194,power,eurostat
236293,CZ,2018-08-13 00:00:00,21948387.096774194,power,eurostat
236294,CZ,2018-08-14 00:00:00,21948387.096774194,power,eurostat
236295,CZ,2018-08-15 00:00:00,21948387.096774194,power,eurostat
236296,CZ,2018-08-16 00:00:00,21948387.096774194,power,eurostat
236297,CZ,2018-08-17 00:00:00,21948387.096774194,power,eurostat
236298,CZ,2018-08-18 00:00:00,21948387.096774194,power,eurostat
236299,CZ,2018-08-19 00:00:00,21948387.096774194,power,eurostat
236300,CZ,2018-08-20 00:00:00,21948387.096774194,power,eurostat
236301,CZ,2018-08-21 00:00:00,21948387.096774194,power,eurostat
236302,CZ,2018-08-22 00:00:00,21948387.096774194,power,eurostat
236303,CZ,2018-08-23 00:00:00,21948387.096774194,power,eurostat
236304,CZ,2018-08-24 00:00:00,21948387.096774194,power,eurostat
236305,CZ,2018-08-25 00:00:00,21948387.096774194,power,eurostat
236306,CZ,2018-08-26 00:00:00,21948387.096774194,power,eurostat
236307,CZ,2018-08-27 00:00:00,21948387.096774194,power,eurostat
236308,CZ,2018-08-28 00:00:00,21948387.096774194,power,eurostat
236309,CZ,2018-08-29 00:00:00,21948387.096774194,power,eurostat
236310,CZ,2018-08-30 00:00:00,21948387.096774194,power,eurostat
236311,CZ,2018-08-31 00:00:00,21948387.096774194,power,eurostat
236312,CZ,2018-09-01 00:00:00,15839999.999999998,power,eurostat
236313,CZ,2018-09-02 00:00:00,15839999.999999998,power,eurostat
236314,CZ,2018-09-03 00:00:00,15839999.999999998,power,eurostat
236315,CZ,2018-09-04 00:00:00,15839999.999999998,power,eurostat
236316,CZ,2018-09-05 00:00:00,15839999.999999998,power,eurostat
236317,CZ,2018-09-06 00:00:00,15839999.999999998,power,eurostat
236318,CZ,2018-09-07 00:00:00,15839999.999999998,power,eurostat
236319,CZ,2018-09-08 00:00:00,15839999.999999998,power,eurostat
236320,CZ,2018-09-09 00:00:00,15839999.999999998,power,eurostat
236321,CZ,2018-09-10 00:00:00,15839999.999999998,power,eurostat
236322,CZ,2018-09-11 00:00:00,15839999.999999998,power,eurostat
236323,CZ,2018-09-12 00:00:00,15839999.999999998,power,eurostat
236324,CZ,2018-09-13 00:00:00,15839999.999999998,power,eurostat
236325,CZ,2018-09-14 00:00:00,15839999.999999998,power,eurostat
236326,CZ,2018-09-15 00:00:00,15839999.999999998,power,eurostat
236327,CZ,2018-09-16 00:00:00,15839999.999999998,power,eurostat
236328,CZ,2018-09-17 00:00:00,15839999.999999998,power,eurostat
236329,CZ,2018-09-18 00:00:00,15839999.999999998,power,eurostat
236330,CZ,2018-09-19 00:00:00,15839999.999999998,power,eurostat
236331,CZ,2018-09-20 00:00:00,15839999.999999998,power,eurostat
236332,CZ,2018-09-21 00:00:00,15839999.999999998,power,eurostat
236333,CZ,2018-09-22 00:00:00,15839999.999999998,power,eurostat
236334,CZ,2018-09-23 00:00:00,15839999.999999998,power,eurostat
236335,CZ,2018-09-24 00:00:00,15839999.999999998,power,eurostat
236336,CZ,2018-09-25 00:00:00,15839999.999999998,power,eurostat
236337,CZ,2018-09-26 00:00:00,15839999.999999998,power,eurostat
236338,CZ,2018-09-27 00:00:00,15839999.999999998,power,eurostat
236339,CZ,2018-09-28 00:00:00,15839999.999999998,power,eurostat
236340,CZ,2018-09-29 00:00:00,15839999.999999998,power,eurostat
236341,CZ,2018-09-30 00:00:00,15839999.999999998,power,eurostat
236342,CZ,2018-10-01 00:00:00,20903225.806451615,power,eurostat
236343,CZ,2018-10-02 00:00:00,20903225.806451615,power,eurostat
